periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
02/2025;qtd_aprovada;"313700 LADAINHA";-;13;-;640;-;521;-;-;-;-;-;-;-;-;-;-;998;158;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;816;-;-;-;-;-;3177
02/2025;qtd_aprovada;"313710 LAGAMAR";-;20;-;2049;-;282;-;-;-;-;-;-;-;-;-;50;53347;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55757
02/2025;qtd_aprovada;"313720 LAGOA DA PRATA";62;121;10;22791;88;1479;487;40;-;-;31;-;232;-;-;53;28130;1618;-;-;-;-;678;3;-;-;266;-;7;-;-;1;-;-;-;-;-;-;160;-;-;-;-;-;-;-;-;-;-;-;20;-;-;14672;-;-;-;-;-;70949
02/2025;qtd_aprovada;"313730 LAGOA DOS PATOS";1046;9;-;-;-;-;-;-;-;-;-;-;10;-;-;5;32;-;-;-;-;-;10;-;-;-;5;-;3;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;674;-;-;-;-;-;1803
02/2025;qtd_aprovada;"313740 LAGOA DOURADA";2974;6;135;3394;-;8;-;-;-;-;-;-;157;-;-;833;13931;15;-;-;-;-;976;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;518;-;-;-;-;-;23006
02/2025;qtd_aprovada;"313750 LAGOA FORMOSA";98;57;12;4430;-;1339;496;232;136;5;169;12;370;-;8;22;9984;798;-;-;-;-;486;-;-;-;24;-;38;201;-;-;-;-;-;-;-;-;131;-;-;-;-;-;-;-;-;-;-;-;30;-;-;2049;-;-;-;-;-;21127
02/2025;qtd_aprovada;"313753 LAGOA GRANDE";62;30;59;5620;-;297;-;-;-;-;-;-;66;-;-;-;5469;-;-;-;-;-;204;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;20;-;-;861;-;-;-;-;-;12739
02/2025;qtd_aprovada;"313760 LAGOA SANTA";6;152;161;23694;-;91;78;-;-;-;28;-;-;-;-;-;7800;818;-;-;-;-;38;-;-;-;31;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;415;-;-;-;-;-;33337
02/2025;qtd_aprovada;"313770 LAJINHA";438;-;30;2516;-;891;-;-;-;-;-;-;141;-;-;219;7197;-;-;-;-;-;440;-;-;-;60;-;8;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;21;-;-;259;-;-;-;-;-;12269
02/2025;qtd_aprovada;"313780 LAMBARI";-;-;-;-;-;223;130;-;-;-;-;-;22;-;-;-;4394;831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8704;-;-;-;-;-;14304
02/2025;qtd_aprovada;"313790 LAMIM";-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;314
02/2025;qtd_aprovada;"313800 LARANJAL";-;19;-;760;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;979;-;-;-;-;-;1811
02/2025;qtd_aprovada;"313810 LASSANCE";239;13;-;2035;-;-;-;-;-;-;-;-;52;-;-;182;4764;817;-;-;-;-;89;-;-;-;11;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;5854;-;-;-;-;-;14093
02/2025;qtd_aprovada;"313820 LAVRAS";1158;136;37;39335;-;2630;232;393;-;-;12;4;2871;33;201;4126;55117;647;71;-;2243;48;697;5;-;-;969;-;1;39;-;-;22;7;-;-;2;-;168;10;-;318;24;-;-;-;-;-;-;-;58;17;-;-;-;-;-;-;-;111631
02/2025;qtd_aprovada;"313830 LEANDRO FERREIRA";-;-;-;1386;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1386
02/2025;qtd_aprovada;"313835 LEME DO PRADO";-;31;46;2035;-;-;-;-;-;-;-;-;-;-;-;358;1354;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1278;-;-;-;-;-;5141
02/2025;qtd_aprovada;"313840 LEOPOLDINA";195;187;591;23516;488;1505;617;137;5;-;3;-;500;24;-;318;18691;1220;31;-;1531;12;284;1;-;-;197;-;29;24;4;-;3;2;-;-;-;-;55;-;-;-;21;-;-;-;-;-;-;157871;74;55;-;2621;-;-;-;-;-;210812
02/2025;qtd_aprovada;"313850 LIBERDADE";1;16;-;-;-;-;-;-;-;-;-;-;46;-;-;-;3177;105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;665;-;-;-;-;-;4010
02/2025;qtd_aprovada;"313860 LIMA DUARTE";-;-;-;1271;-;369;100;-;-;-;-;-;44;-;-;32;5463;-;-;-;-;-;6;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;7355
02/2025;qtd_aprovada;"313862 LIMEIRA DO OESTE";196;55;-;2227;-;368;124;-;-;-;-;-;72;-;-;175;865;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1381;-;-;-;-;-;5563
02/2025;qtd_aprovada;"313865 LONTRA";148;47;-;1146;-;-;-;-;-;-;-;-;-;-;-;550;1944;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;294;-;-;-;-;-;4149
02/2025;qtd_aprovada;"313867 LUISBURGO";-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;173;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;691;-;-;-;-;-;873
02/2025;qtd_aprovada;"313868 LUISLANDIA";-;8;-;1106;-;-;-;-;-;-;-;-;-;-;-;-;107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1845;-;-;-;-;-;3066
02/2025;qtd_aprovada;"313870 LUMINARIAS";54;16;-;1811;-;-;-;-;-;-;-;-;-;-;-;68;1138;1421;-;-;-;-;30;26;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;1870;-;-;-;-;-;6457
02/2025;qtd_aprovada;"313880 LUZ";-;53;1;4586;-;467;1;-;-;-;-;-;41;-;-;1;7949;1393;3;-;-;-;103;-;-;-;131;-;5;-;-;-;4;-;-;-;-;-;-;1;-;8;-;-;-;-;-;-;-;-;42;-;-;7151;-;-;-;-;-;21940
02/2025;qtd_aprovada;"313890 MACHACALIS";1;27;-;8;-;79;-;-;-;-;-;-;9;-;-;-;4898;-;-;-;-;-;29;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;5128
02/2025;qtd_aprovada;"313900 MACHADO";-;56;3;18233;-;994;336;1;-;-;-;-;241;-;-;-;12422;179;-;-;-;-;-;9;-;-;9;-;11;-;1;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;3557;-;-;-;-;-;36082
02/2025;qtd_aprovada;"313910 MADRE DE DEUS DE MINAS";336;12;-;2417;-;-;-;-;-;-;-;-;-;-;-;72;1993;161;-;-;-;-;246;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1191;-;-;-;-;-;6477
02/2025;qtd_aprovada;"313920 MALACACHETA";-;45;1;643;-;1253;206;-;-;-;-;-;36;-;-;5;4626;19;-;-;-;-;-;8;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;1908;-;-;-;-;-;8791
02/2025;qtd_aprovada;"313925 MAMONAS";3;6;-;1248;-;244;-;-;-;-;-;-;27;-;-;-;9;-;29;-;-;-;116;-;-;-;16;-;23;-;6;-;-;2;-;-;-;1;-;5;-;-;-;-;-;-;-;-;-;-;38;-;-;2377;-;-;-;-;-;4150
02/2025;qtd_aprovada;"313930 MANGA";1;97;-;4050;-;346;17;-;-;-;-;-;282;2;-;-;10547;-;-;-;-;1;50;-;-;-;31;-;2;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;3198;-;-;-;-;-;18652
02/2025;qtd_aprovada;"313940 MANHUACU";1111;284;232;68700;390;3754;783;314;287;-;120;-;948;325;5;338;33143;512;486;-;2622;3448;245;-;-;-;133;-;66;126;-;-;2;4;-;-;-;-;38;-;-;-;20;45;-;-;-;-;-;-;2481;29;-;6991;-;-;-;-;-;127982
02/2025;qtd_aprovada;"313950 MANHUMIRIM";35;205;254;12404;-;1378;164;103;-;-;-;-;209;-;-;187;14941;2254;98;-;-;-;247;-;-;-;95;-;6;-;11;3;-;-;-;-;-;-;134;-;-;-;-;-;-;-;-;-;-;221224;21;-;-;-;-;-;-;-;-;253973
02/2025;qtd_aprovada;"313960 MANTENA";290;36;9;10450;-;551;304;-;-;-;-;-;221;-;-;376;19495;1149;-;-;-;-;6;49;-;-;54;-;-;270;-;-;5;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;692;-;-;4100;-;-;-;-;-;38065
02/2025;qtd_aprovada;"313970 MARAVILHAS";-;-;56;1753;-;-;-;-;-;-;-;-;25;-;-;-;1686;207;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1600;-;-;-;-;-;5328
02/2025;qtd_aprovada;"313980 MAR DE ESPANHA";-;-;-;782;-;-;-;-;-;-;-;-;78;11;-;-;2450;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;2628;-;-;-;-;-;6002
02/2025;qtd_aprovada;"313990 MARIA DA FE";2;70;-;2900;-;261;-;-;-;-;-;-;72;-;-;-;2016;200;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;193;-;-;-;-;-;5722
02/2025;qtd_aprovada;"314000 MARIANA";8009;1;169;29708;122;156;225;-;-;-;-;-;915;13;-;2126;57824;1718;8;-;2099;12;2506;51;-;-;43;-;24;4;-;-;19;1;-;-;-;-;243;-;-;-;18;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;106056
02/2025;qtd_aprovada;"314010 MARILAC";-;6;-;-;-;-;46;-;-;-;-;-;88;-;-;-;215;479;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1366;-;-;-;-;-;2220
02/2025;qtd_aprovada;"314015 MARIO CAMPOS";-;4443;-;4330;-;-;131;-;-;-;-;-;-;-;-;-;1221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;363;-;-;-;-;-;10488
02/2025;qtd_aprovada;"314020 MARIPA DE MINAS";614;15;60;-;-;-;-;-;-;-;-;-;220;-;-;-;1947;525;-;-;-;-;44;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;748;-;-;-;-;-;4201
02/2025;qtd_aprovada;"314030 MARLIERIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;qtd_aprovada;"314040 MARMELOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;qtd_aprovada;"314050 MARTINHO CAMPOS";280;14;-;3161;-;334;-;-;-;-;-;-;29;-;-;-;2299;240;-;-;-;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;2112;-;-;-;-;-;8569
02/2025;qtd_aprovada;"314053 MARTINS SOARES";141;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2477;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2618
02/2025;qtd_aprovada;"314055 MATA VERDE";3200;24;-;5109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;3645;-;-;-;-;-;12002
02/2025;qtd_aprovada;"314060 MATERLANDIA";-;-;-;1294;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;819;-;-;-;-;-;2163
02/2025;qtd_aprovada;"314070 MATEUS LEME";42749;161;286;21266;-;952;-;-;-;-;-;-;401;-;-;3370;48952;1709;73;-;-;-;1452;96;-;-;103;-;3;320;-;-;-;1;-;-;-;-;166;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3076;-;-;-;-;-;125138
02/2025;qtd_aprovada;"314080 MATIAS BARBOSA";18;8;185;1037;-;-;-;-;-;-;-;-;155;-;-;311;5213;-;-;-;-;-;-;-;-;-;5;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;6989
02/2025;qtd_aprovada;"314085 MATIAS CARDOSO";2;9;-;2280;-;-;-;-;-;-;-;-;-;-;-;-;1090;-;-;-;-;-;-;-;-;-;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;2484;-;-;-;-;-;5898
02/2025;qtd_aprovada;"314090 MATIPO";1;268;-;4492;147;577;26;-;-;-;-;-;77;-;-;-;6438;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;352;-;-;-;-;-;12389
02/2025;qtd_aprovada;"314100 MATO VERDE";188;63;-;1645;-;613;137;-;-;-;-;-;247;-;-;1102;2746;-;-;-;-;-;120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60;-;-;1000;-;-;-;-;-;7921
02/2025;qtd_aprovada;"314110 MATOZINHOS";10478;-;220;6398;-;341;-;-;-;-;-;-;-;-;-;704;22291;256;-;-;-;-;1514;12;-;-;49;-;-;-;-;-;-;-;-;-;-;-;130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42393
02/2025;qtd_aprovada;"314120 MATUTINA";-;6;-;429;-;197;-;-;-;-;-;-;19;-;-;23;1913;108;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1950;-;-;-;-;-;4667
02/2025;qtd_aprovada;"314130 MEDEIROS";699;20;-;-;-;-;-;-;-;-;-;-;45;-;-;1007;10378;164;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;976;-;-;-;-;-;13289
02/2025;qtd_aprovada;"314140 MEDINA";3274;16;2;4543;-;162;32;-;-;-;-;-;214;-;-;2;3450;-;-;-;-;-;-;-;-;-;142;-;3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4892;-;-;-;-;-;16734
02/2025;qtd_aprovada;"314150 MENDES PIMENTEL";-;6;9;1609;-;-;-;-;-;-;-;-;-;-;-;-;2241;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3867
02/2025;qtd_aprovada;"314160 MERCES";-;17;-;2018;-;264;120;-;-;-;-;-;54;-;-;5;1322;1348;-;-;-;-;20;48;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;5313;-;-;-;-;-;10553
02/2025;qtd_aprovada;"314170 MESQUITA";-;-;-;1317;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;97;-;-;-;-;-;1436
02/2025;qtd_aprovada;"314180 MINAS NOVAS";72;17;51;4910;-;492;223;-;-;-;10;-;279;-;-;7;8599;2;5;-;1105;-;626;-;-;-;53;-;1;-;-;-;-;-;-;-;-;-;16;-;-;-;6;-;-;-;-;-;-;-;28;12;-;7925;-;-;-;-;-;24439
02/2025;qtd_aprovada;"314190 MINDURI";-;16;-;-;-;18;9;-;-;-;-;-;133;-;-;34;1790;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126;-;-;-;-;-;2133
02/2025;qtd_aprovada;"314200 MIRABELA";30;28;-;1113;-;833;50;-;-;-;43;-;21;-;-;-;4107;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;459;-;-;-;-;-;6744
02/2025;qtd_aprovada;"314210 MIRADOURO";29;-;-;2735;-;-;-;-;-;-;-;-;-;-;-;-;3766;151;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;18;-;-;234;-;-;-;-;-;6938
02/2025;qtd_aprovada;"314220 MIRAI";-;15;8;1859;-;238;-;-;-;-;-;-;34;-;-;-;2362;289;30;-;-;-;-;-;-;-;10;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;1899;-;-;-;-;-;6769
02/2025;qtd_aprovada;"314225 MIRAVANIA";-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4364;-;-;-;-;-;4393
02/2025;qtd_aprovada;"314230 MOEDA";13;-;420;3252;-;141;-;-;-;-;-;-;3;-;-;-;1458;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;663;-;-;-;-;-;6040
02/2025;qtd_aprovada;"314240 MOEMA";5770;63;42;4143;-;263;47;-;-;-;-;-;52;-;-;75;4209;-;-;-;-;-;463;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;-;49;-;-;837;-;-;-;-;-;16068
02/2025;qtd_aprovada;"314250 MONJOLOS";2;-;-;153;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;372;-;-;-;-;-;528
02/2025;qtd_aprovada;"314260 MONSENHOR PAULO";10;27;1;213;-;93;51;-;-;-;-;-;139;-;-;-;3170;-;5;-;-;-;-;205;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1795;-;-;-;-;-;5738
02/2025;qtd_aprovada;"314270 MONTALVANIA";-;-;-;1862;-;529;-;-;-;-;-;-;37;-;-;-;3855;-;-;-;-;-;44;-;-;-;44;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;6394
02/2025;qtd_aprovada;"314280 MONTE ALEGRE DE MINAS";9508;9;-;-;-;1117;569;-;-;-;12;-;80;-;-;985;11945;-;11;-;-;-;81;-;-;-;137;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48;-;-;3012;-;-;-;-;-;27527
02/2025;qtd_aprovada;"314290 MONTE AZUL";258;16;75;11338;-;1740;-;-;-;-;-;-;450;-;-;-;7350;-;10;-;-;-;166;-;-;-;139;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;21622
02/2025;qtd_aprovada;"314300 MONTE BELO";2639;24;-;443;-;420;78;-;-;-;-;-;28;-;-;92;7300;-;-;-;-;-;-;-;-;-;19;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5156;-;-;-;-;-;16200
02/2025;qtd_aprovada;"314310 MONTE CARMELO";-;42;429;38210;-;1901;795;73;4;-;-;-;299;-;-;522;28213;2199;306;-;-;11;-;-;-;-;110;-;1;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;5151;-;-;-;-;-;78297
02/2025;qtd_aprovada;"314315 MONTE FORMOSO";848;9;-;-;-;-;47;-;-;-;-;-;-;-;-;-;599;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;273;-;-;-;-;-;1796
02/2025;qtd_aprovada;"314320 MONTE SANTO DE MINAS";15808;151;197;12684;-;887;366;-;-;-;50;-;30;-;-;1525;34415;764;9;-;-;-;859;80;-;-;59;-;8;6;-;-;-;-;-;-;-;-;88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3793;-;-;-;-;-;71779
02/2025;qtd_aprovada;"314330 MONTES CLAROS";77978;598;1822;185066;5109;10508;4758;4619;502;98;277;9;11245;2466;-;1800;186914;13139;5352;3416;4561;3635;2497;7;-;-;1144;-;45;1097;4;20;71;37;2;-;-;-;985;-;-;77;75;646;-;-;-;577;-;652106;751;70;-;7291;-;-;-;-;-;1191374
02/2025;qtd_aprovada;"314340 MONTE SIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1157;253;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;523;-;-;-;-;-;1933
02/2025;qtd_aprovada;"314345 MONTEZUMA";-;7;-;1711;-;203;-;-;-;-;-;-;-;-;-;25;266;-;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;660;-;-;-;-;-;2987
02/2025;qtd_aprovada;"314350 MORADA NOVA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126
02/2025;qtd_aprovada;"314360 MORRO DA GARCA";1;8;265;2724;-;-;-;-;-;-;-;-;-;-;-;134;1740;-;-;-;-;-;22;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;797;-;-;-;-;-;5700
02/2025;qtd_aprovada;"314370 MORRO DO PILAR";2;123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;188;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2572;-;-;-;-;-;2885
02/2025;qtd_aprovada;"314380 MUNHOZ";2030;21;19;-;-;9;14;-;-;-;-;-;-;-;-;636;10236;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142;-;-;-;-;-;13107
02/2025;qtd_aprovada;"314390 MURIAE";466;175;533;31579;1152;5501;1611;1925;44;185;369;1;2506;-;1;779;83102;2088;77;4135;1477;5;853;36;1;-;939;-;2;116;115;24;1;33;-;-;1;-;315;4;-;82;16;9;-;-;-;-;-;-;1;24;-;2531;-;-;-;-;-;142814
