periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
09/2024;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"130002 ALVARAES";-;-;430,27;6397,62;-;744,07;6332,70;-;-;-;-;-;-;-;-;-;23454,59;-;-;-;-;-;-;-;163,26;-;-;-;-;-;300,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37823,09
09/2024;valor_aprovado;"130006 AMATURA";-;-;-;6140,38;-;1688,93;2305,05;-;-;-;-;-;113,30;-;-;271,00;34166,41;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44708,23
09/2024;valor_aprovado;"130008 ANAMA";-;-;-;7368,35;-;2340,15;4413,20;-;-;-;-;-;-;-;-;52,00;6656,95;-;-;-;-;-;-;-;1360,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22191,45
09/2024;valor_aprovado;"130010 ANORI";-;-;-;21371,19;-;4953,91;919,60;-;-;-;-;-;453,20;-;-;180,00;26063,70;-;-;-;-;-;-;-;2261,88;-;337,80;-;1731,88;-;-;1015,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59288,66
09/2024;valor_aprovado;"130014 APUI";-;-;-;21196,21;-;4248,28;3804,35;-;-;-;-;-;386,25;-;-;111,00;16496,78;950,97;228,72;-;-;88,99;-;-;3147,14;-;132,10;-;-;-;69,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;-;60085,31
09/2024;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;17381,00;-;2438,69;4731,10;-;-;-;-;-;334,75;-;-;80,00;25842,47;-;-;-;-;-;-;-;1707,40;-;5,63;-;-;-;-;-;-;-;-;-;-;-;734,91;-;-;-;-;-;-;-;-;-;-;86,55;53342,50
09/2024;valor_aprovado;"130030 AUTAZES";-;20,00;-;18562,02;-;6445,06;9835,10;-;-;-;-;-;2188,75;-;-;414,00;105312,59;-;-;-;-;-;-;-;490,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143268,20
09/2024;valor_aprovado;"130040 BARCELOS";-;-;-;79,55;-;-;701,80;-;-;-;-;-;-;-;-;-;16328,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17110,23
09/2024;valor_aprovado;"130050 BARREIRINHA";-;-;-;7074,04;-;2681,64;490,60;-;-;-;-;-;206,00;-;-;638,00;12261,71;-;-;-;-;-;-;-;3566,96;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;-;26985,76
09/2024;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;61676,16;-;4067,24;11991,65;-;-;-;-;-;535,60;-;-;62,00;12966,25;254,00;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91586,68
09/2024;valor_aprovado;"130063 BERURI";-;-;-;6822,39;-;5239,96;162,25;-;-;-;-;-;103,00;-;-;-;9059,33;-;81,36;-;-;-;-;-;6111,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27579,29
09/2024;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;8549,09;-;2554,45;3748,25;-;-;-;-;-;-;-;-;1,00;12682,69;1265,57;-;-;-;-;-;-;2453,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;35754,45
09/2024;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;79439,56;-;40358,71;2856,70;-;-;-;-;-;736,45;-;-;-;48911,36;-;-;-;-;-;1496,39;-;-;-;-;-;-;-;-;-;-;-;-;-;8272,00;-;-;-;-;-;-;-;-;-;-;-;-;-;182071,17
09/2024;valor_aprovado;"130080 BORBA";53,10;-;-;178,29;-;3004,68;1379,40;-;-;-;-;-;499,55;-;-;266,00;3770,75;1420,76;-;-;-;-;-;-;7911,04;-;105,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18589,25
09/2024;valor_aprovado;"130083 CAAPIRANGA";-;-;-;1931,72;-;625,59;3150,95;-;-;-;-;-;242,05;-;-;-;18362,86;-;-;-;-;-;-;-;2953,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;31766,25
09/2024;valor_aprovado;"130090 CANUTAMA";-;-;-;2668,80;-;2968,10;3667,40;-;-;-;-;-;481,72;-;-;29,00;23183,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32998,62
09/2024;valor_aprovado;"130100 CARAUARI";-;80,00;-;41162,05;-;5470,60;1133,00;-;-;-;-;-;818,85;-;-;11,00;28878,50;-;-;-;-;-;-;-;8234,86;-;-;-;-;-;878,10;-;-;-;-;-;-;656,92;512,21;-;-;-;-;-;-;-;-;-;-;-;87836,09
09/2024;valor_aprovado;"130110 CAREIRO";117,50;-;-;74135,76;-;4047,78;11896,25;-;-;-;-;-;350,35;-;1030,00;840,00;400262,51;-;2266,11;-;-;-;-;6879,40;14,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;519,50;502359,62
09/2024;valor_aprovado;"130115 CAREIRO DA VARZEA";-;-;-;9758,56;-;935,73;5286,05;-;-;-;-;-;-;-;-;-;8140,70;-;-;-;-;-;-;-;2108,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26229,76
09/2024;valor_aprovado;"130120 COARI";75,60;-;-;128124,00;-;21251,60;44821,15;-;-;-;2359,84;-;2432,47;-;-;2574,00;551800,72;19847,69;3310,84;-;-;218,43;-;-;11889,12;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;788735,32
09/2024;valor_aprovado;"130130 CODAJAS";-;-;-;1830,29;-;2891,74;11133,65;-;-;-;-;-;412,00;-;-;-;4254,25;894,39;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21610,72
09/2024;valor_aprovado;"130140 EIRUNEPE";32,40;-;-;9680,26;-;879,94;3834,05;-;-;-;-;-;473,80;-;-;114,00;25865,63;1326,28;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;690,37;-;-;-;-;-;-;-;-;-;-;-;42955,93
09/2024;valor_aprovado;"130150 ENVIRA";-;-;-;8638,94;-;1506,75;121,00;-;-;-;-;-;16,80;-;-;57,00;12214,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22555,23
09/2024;valor_aprovado;"130160 FONTE BOA";3078,00;-;-;33407,35;-;157,95;-;-;-;-;-;-;-;-;-;2000,00;148918,95;-;-;-;-;-;162,30;-;-;-;-;-;-;-;-;-;-;-;-;-;811,40;-;-;-;-;-;-;-;-;-;-;-;-;-;188535,95
09/2024;valor_aprovado;"130165 GUAJARA";-;-;103,32;5545,28;-;1526,94;2464,00;-;-;-;-;-;56,65;-;-;73,00;26857,43;-;1,48;-;-;-;-;-;964,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37592,60
09/2024;valor_aprovado;"130170 HUMAITA";18141,30;-;1570,14;71914,24;-;57000,76;7915,05;15603,90;-;-;-;4103,96;37128,58;913,50;-;454,00;495817,62;2192,93;16228,93;-;-;1362,34;358,30;373,04;6269,36;-;862,71;-;-;74,96;1404,06;967,34;82,96;157,92;109,94;-;14118,00;146,30;155,89;-;-;-;-;-;-;-;-;-;-;118338,00;873766,03
09/2024;valor_aprovado;"130180 IPIXUNA";-;-;-;15416,19;-;2936,33;7047,15;-;-;-;-;-;-;-;-;-;7722,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33121,67
09/2024;valor_aprovado;"130185 IRANDUBA";-;-;-;10047,21;-;-;911,90;-;-;-;-;-;-;-;-;30,00;43204,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;418,04;-;-;-;-;-;-;-;-;-;-;-;-;54611,96
09/2024;valor_aprovado;"130190 ITACOATIARA";4139,10;-;-;212887,58;-;22635,19;33151,47;38521,02;-;-;-;-;7664,18;3361,48;-;-;569047,42;32888,57;127,28;-;-;3108,75;-;-;36649,64;-;644,90;-;-;1372,64;-;-;-;-;-;-;-;-;3897,25;-;-;-;-;-;-;-;-;-;-;21710,70;991807,17
09/2024;valor_aprovado;"130195 ITAMARATI";-;-;-;43016,40;-;54819,95;2323,20;-;-;-;-;-;437,75;-;-;1065,00;17477,85;-;-;-;-;-;-;-;2397,60;-;-;-;-;-;-;-;-;676,80;-;-;-;-;1336,20;-;-;-;-;-;-;-;-;-;-;-;123550,75
09/2024;valor_aprovado;"130200 ITAPIRANGA";-;-;-;5669,05;-;1231,00;870,10;-;-;-;-;-;-;-;-;54,00;29479,10;-;-;-;-;-;-;-;7246,32;-;-;26612,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71162,42
09/2024;valor_aprovado;"130210 JAPURA";-;-;-;5601,51;-;1330,14;-;-;-;-;-;-;916,37;-;-;-;5754,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;18327,34
09/2024;valor_aprovado;"130220 JURUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"130230 JUTAI";-;-;-;262,63;-;1766,76;542,30;-;-;-;-;-;-;-;-;-;2911,75;-;-;-;-;-;-;-;1694,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;9652,72
09/2024;valor_aprovado;"130240 LABREA";-;-;-;22109,45;-;7618,13;1353,00;-;-;-;-;-;-;-;-;190,00;35288,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66559,47
09/2024;valor_aprovado;"130250 MANACAPURU";7794,90;-;-;114430,00;-;29404,18;83345,82;-;-;-;-;-;51486,88;-;-;62,00;646276,84;-;17,28;-;-;-;-;-;3911,64;-;-;-;-;-;-;-;20,74;-;-;-;-;-;645,83;-;-;-;-;-;-;-;-;-;-;-;937396,11
09/2024;valor_aprovado;"130255 MANAQUIRI";-;-;-;2602,09;-;1358,02;4698,65;-;-;-;-;-;159,65;-;-;-;16655,57;495,02;-;-;-;40,45;-;197,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26207,34
09/2024;valor_aprovado;"130260 MANAUS";56717,06;-;38112,65;5376459,04;387867,88;668600,94;1340450,70;1828237,62;1224425,00;242609,02;187358,88;3070,26;917759,23;635006,99;-;14249,00;5687166,04;193761,54;11391,50;3602445,37;3264541,41;234208,35;13680,30;5291,85;551566,04;75,40;9430,55;1001174,61;728,26;4353,37;523,02;416,20;-;-;274,85;125,12;28960,85;60645,66;30131,18;54643,06;2877,50;-;-;10350,00;110160,00;-;580589,26;764625,10;35490,36;2311485,00;31492036,02
09/2024;valor_aprovado;"130270 MANICORE";5013,90;-;-;74197,18;-;9052,48;22082,50;-;-;-;-;-;2016,10;-;-;317,00;105170,42;2956,11;6205,64;-;-;-;-;-;38421,02;-;541,39;42645,90;-;-;933,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18675,00;-;-;328228,16
09/2024;valor_aprovado;"130280 MARAA";-;-;-;8102,23;-;6193,17;8995,80;-;-;-;-;-;-;-;-;60,00;10049,15;-;-;-;-;-;-;-;1541,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34941,85
09/2024;valor_aprovado;"130290 MAUES";-;-;18,33;69413,37;-;24896,86;21260,25;-;-;-;-;-;4979,96;-;-;272,00;118887,20;4981,05;-;-;-;-;188,42;-;13928,36;-;211,36;-;-;12,27;28,42;-;124,44;-;219,88;-;227,20;-;-;-;-;-;-;-;-;-;-;5175,00;-;26477,20;291301,57
09/2024;valor_aprovado;"130300 NHAMUNDA";-;-;-;13582,39;-;4581,19;6448,75;-;-;-;-;-;-;-;-;-;15982,32;-;-;-;-;-;-;-;5621,96;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;-;46327,96
09/2024;valor_aprovado;"130310 NOVA OLINDA DO NORTE";1057,50;-;-;54560,84;-;1424,87;-;-;-;-;-;-;110,70;-;-;954,00;169755,80;4729,41;-;-;-;-;-;312,45;16718,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;249623,97
09/2024;valor_aprovado;"130320 NOVO AIRAO";-;-;-;11011,03;-;5249,77;10168,40;-;-;-;-;-;-;-;-;141,00;40205,35;-;-;-;-;-;-;-;2800,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69575,87
09/2024;valor_aprovado;"130330 NOVO ARIPUANA";105,30;-;-;71825,82;-;6562,71;6922,85;-;-;-;-;-;87,55;-;-;193,00;34250,77;756,54;2,96;-;-;-;-;-;8517,58;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129251,50
09/2024;valor_aprovado;"130340 PARINTINS";2119,50;-;2722,19;265287,82;-;16800,93;38312,73;18227,53;-;-;277,92;-;12200,50;7498,07;-;489,00;399856,82;3058,96;1285,69;-;-;34034,80;575,57;-;41565,34;-;363,16;150273,20;-;-;-;34,10;20,74;-;15,79;-;604,94;-;-;-;-;-;-;-;-;-;-;14175,00;-;33388,00;1043188,30
09/2024;valor_aprovado;"130350 PAUINI";-;-;-;19314,92;-;1866,57;4482,50;-;-;-;288,96;-;123,60;-;-;-;4177,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;35654,00
09/2024;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";-;-;-;45445,22;-;3785,12;-;-;-;-;-;-;-;-;-;231,00;42380,60;2059,95;893,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94795,47
09/2024;valor_aprovado;"130356 RIO PRETO DA EVA";189,00;-;-;14374,80;-;10858,23;2832,50;-;-;-;-;-;324,45;-;-;154,00;147152,29;-;-;-;-;-;-;-;20100,32;-;213,94;-;-;-;-;-;-;-;-;-;-;-;1803,87;-;-;-;-;-;-;-;-;-;-;-;198003,40
09/2024;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;5687,21;-;678,34;24,20;-;-;-;-;-;-;-;-;34,00;15761,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;28485,19
09/2024;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;28404,63;-;2018,40;-;-;-;-;-;-;-;-;-;359,00;0,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30782,66
09/2024;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";413,10;-;-;9406,26;-;-;2299,00;-;-;-;-;-;123,60;-;-;98,00;28095,48;429,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40864,88
09/2024;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;35194,23;-;10071,75;8521,15;-;-;-;-;-;-;-;-;-;48568,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;110680,76
09/2024;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;7145,22;-;1918,75;7118,10;-;-;-;-;-;4162,63;-;-;80,00;40432,67;2963,88;56,30;-;-;-;-;-;7319,38;-;-;-;-;-;-;-;-;-;-;-;-;-;935,34;-;-;-;-;-;-;-;-;8325,00;-;267,20;80724,47
09/2024;valor_aprovado;"130400 SILVES";-;-;-;10892,21;-;1702,36;-;-;-;-;-;-;175,10;-;-;118,00;22402,21;-;-;-;-;-;-;-;2717,80;-;-;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;7910,10;46007,36
09/2024;valor_aprovado;"130406 TABATINGA";-;-;-;38411,83;-;21080,56;1488,85;-;-;-;-;-;877,02;-;-;-;74026,09;672,45;75,93;-;-;226,52;723,96;-;-;-;-;-;-;-;-;-;-;-;-;-;4779,52;-;-;-;-;-;-;-;-;-;-;-;-;-;142362,73
09/2024;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"130420 TEFE";6,00;-;286,89;126123,43;-;70392,59;50395,29;25774,76;-;-;1974,56;-;4154,79;-;-;582,00;164068,80;22770,86;5569,42;-;-;-;10200,00;7462,05;23819,34;-;105,24;2683,56;-;-;-;-;-;-;-;-;1257,00;-;5188,91;-;-;-;-;-;-;-;-;8100,00;-;18549,00;549464,49
09/2024;valor_aprovado;"130423 TONANTINS";-;-;-;2706,92;-;1748,37;3808,75;-;-;-;-;-;298,70;-;-;130,00;18891,05;-;-;-;-;-;-;-;19180,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46764,59
09/2024;valor_aprovado;"130426 UARINI";-;-;-;7688,01;-;3073,67;3198,80;-;-;-;-;-;108,15;-;-;-;10405,58;-;265,36;-;-;-;-;-;11,84;-;-;-;-;-;270,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25021,46
09/2024;valor_aprovado;"130430 URUCARA";-;-;-;16532,82;-;1751,92;3105,30;-;-;-;-;-;149,35;-;-;-;19652,06;-;198,00;-;-;-;-;-;1494,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;337,60;43221,29
09/2024;valor_aprovado;"130440 URUCURITUBA";-;-;-;7742,10;-;905,03;-;-;-;-;-;-;-;-;-;-;444,15;-;-;-;-;-;-;-;47,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9138,64
09/2024;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"140005 ALTO ALEGRE";8,10;-;-;4062,92;-;2714,62;-;-;-;-;-;-;-;-;-;33,00;33173,07;691,16;-;-;-;-;-;-;259,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40942,07
09/2024;valor_aprovado;"140010 BOA VISTA";191,10;-;4114,70;1115043,92;52597,06;194155,91;93313,77;227829,72;386193,75;28127,19;9400,32;538,38;68432,01;102848,16;-;1137,00;650502,53;10182,43;56679,21;223004,47;881165,53;11356,18;885,21;6768,12;324,24;-;2756,12;384123,47;-;-;28,42;-;-;-;-;-;3842,52;29,86;601,29;7379,05;-;-;-;-;-;-;6885,84;40402,37;7261,56;1603255,50;6181356,91
09/2024;valor_aprovado;"140015 BONFIM";-;-;-;1249,17;-;-;-;-;-;-;-;-;-;-;-;7,00;9687,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10943,97
09/2024;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;341,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;341,98
09/2024;valor_aprovado;"140020 CARACARAI";-;-;-;7975,07;-;3927,54;-;-;-;-;-;-;139,05;-;-;11,00;26313,68;-;-;-;-;-;-;-;884,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39250,58
09/2024;valor_aprovado;"140023 CAROEBE";-;-;-;3955,59;-;1699,88;-;-;-;-;-;-;-;-;-;-;21423,64;1228,46;-;-;-;-;-;-;724,72;-;216,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29249,28
09/2024;valor_aprovado;"140028 IRACEMA";-;-;-;5220,11;-;-;-;-;-;-;-;-;-;-;-;-;8337,61;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;-;-;-;-;13594,38
09/2024;valor_aprovado;"140030 MUCAJAI";83,70;-;-;2691,09;-;7265,79;-;-;-;-;-;-;-;-;-;-;37464,14;-;-;-;-;-;-;-;2634,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;58463,72
09/2024;valor_aprovado;"140040 NORMANDIA";-;-;-;1246,12;-;-;-;-;-;-;-;-;-;-;-;6,00;5217,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6470,08
09/2024;valor_aprovado;"140045 PACARAIMA";-;-;-;3616,54;-;2303,94;-;-;-;-;-;-;23,66;-;-;6,00;12505,59;-;-;-;-;-;-;-;254,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18710,49
09/2024;valor_aprovado;"140047 RORAINOPOLIS";121,50;-;-;80044,72;-;29188,54;8633,90;4943,24;-;-;-;-;3305,69;-;-;1010,00;11946,71;3514,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1905,75;144614,65
09/2024;valor_aprovado;"140050 SAO JOAO DA BALIZA";-;-;-;4061,99;-;-;-;-;-;-;-;-;-;-;-;-;27074,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,44;-;-;-;-;-;-;-;-;-;-;-;-;-;31182,35
09/2024;valor_aprovado;"140060 SAO LUIZ";-;-;-;604,93;-;-;-;-;-;-;-;-;-;-;-;2,00;13642,02;6775,49;-;-;-;-;-;-;289,76;-;58,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21372,67
09/2024;valor_aprovado;"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"150010 ABAETETUBA";874,80;-;420,00;48596,28;23432,39;21837,55;52746,62;51354,65;-;-;9202,00;-;8329,03;22910,00;-;653,00;257052,90;-;396,00;-;319963,38;7728,32;336,04;-;6736,68;-;2162,83;-;-;-;-;-;-;-;-;-;1528,78;-;-;810,67;-;-;-;-;-;-;-;-;712,32;-;837784,24
09/2024;valor_aprovado;"150013 ABEL FIGUEIREDO";-;-;-;4262,43;-;444,44;2985,40;-;-;-;-;-;-;-;-;23,00;20188,44;-;-;-;-;-;-;-;5105,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33009,23
09/2024;valor_aprovado;"150020 ACARA";-;-;-;33474,29;-;1955,03;11436,70;-;-;-;-;-;13896,82;-;-;16,00;112138,37;-;1931,09;-;-;-;1258,00;-;10581,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28181,85;214869,39
