periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
02/2024;qtd_aprovada;"510670 PONTE BRANCA";4;-;2;2281;-;-;-;-;-;-;-;-;-;-;1;220;3624;202;-;-;-;-;-;-;160;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;6578
02/2024;qtd_aprovada;"510675 PONTES E LACERDA";14594;365;76;24264;-;911;554;92;16;-;88;-;522;37;9;2638;44905;4404;20;-;-;-;2089;-;-;-;206;-;-;-;-;2;-;-;-;-;-;-;256;1;-;-;-;-;-;-;-;-;-;-;-;11700;107749
02/2024;qtd_aprovada;"510677 PORTO ALEGRE DO NORTE";5;-;-;2058;-;-;135;-;-;-;-;-;-;80;-;123;2364;217;-;-;-;170;-;-;89;-;32;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4630;9908
02/2024;qtd_aprovada;"510680 PORTO DOS GAUCHOS";22;28;2;6061;-;362;130;25;8;-;-;-;37;-;-;320;6125;502;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;2386;16046
02/2024;qtd_aprovada;"510682 PORTO ESPERIDIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1368;1508
02/2024;qtd_aprovada;"510685 PORTO ESTRELA";2287;41;36;92;17;4;1;-;-;-;-;-;-;-;-;426;3004;106;-;-;-;-;34;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;1400;7461
02/2024;qtd_aprovada;"510700 POXOREO";3121;79;-;5604;-;578;-;-;-;-;-;-;100;-;21;-;2294;279;-;-;-;-;-;-;-;-;14;-;14;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1964;14069
02/2024;qtd_aprovada;"510704 PRIMAVERA DO LESTE";1701;1480;100;25037;936;2757;875;96;1;-;213;-;1285;203;-;2120;71335;829;267;-;799;364;724;-;9;-;206;-;54;-;-;-;-;-;-;-;-;-;130;-;-;11;-;-;-;-;-;-;37;18;-;534;112121
02/2024;qtd_aprovada;"510706 QUERENCIA";107;192;1;6997;-;687;418;21;-;-;67;-;588;44;8;604;15297;1419;-;-;-;24;-;-;-;-;114;1;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;20;-;-;74;26686
02/2024;qtd_aprovada;"510710 SAO JOSE DOS QUATRO MARCOS";180;28;-;-;-;210;41;71;31;-;16;-;28;-;-;204;4599;298;-;-;-;-;-;-;177;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1362;7269
02/2024;qtd_aprovada;"510715 RESERVA DO CABACAL";-;-;-;375;-;-;3;-;2;-;-;-;7;-;-;-;51;82;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1064;1588
02/2024;qtd_aprovada;"510718 RIBEIRAO CASCALHEIRA";1665;69;113;-;-;-;-;-;-;-;-;-;-;-;-;203;4612;185;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100;6949
02/2024;qtd_aprovada;"510719 RIBEIRAOZINHO";100;26;-;470;-;24;33;-;-;-;-;-;4;-;-;62;1534;920;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142;3315
02/2024;qtd_aprovada;"510720 RIO BRANCO";-;156;28;388;-;-;-;-;9;-;2;-;3;-;-;88;399;139;-;-;-;-;-;-;-;-;11;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195;1422
02/2024;qtd_aprovada;"510724 SANTA CARMEM";3824;3;51;3284;-;3;110;24;11;-;2;-;2;-;-;343;6878;87;-;-;-;-;259;-;9;-;10;-;-;3;-;-;-;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;2616;17582
02/2024;qtd_aprovada;"510726 SANTO AFONSO";-;-;-;1037;-;72;44;-;-;-;-;-;30;-;-;-;175;135;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1493
02/2024;qtd_aprovada;"510729 SAO JOSE DO POVO";-;35;2151;1814;-;-;-;-;-;-;-;-;-;-;2;-;-;167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4169
02/2024;qtd_aprovada;"510730 SAO JOSE DO RIO CLARO";271;54;21;4311;-;203;208;-;-;-;-;-;157;-;-;612;11290;475;-;-;-;-;8;-;230;-;35;-;1;-;-;-;-;-;-;-;-;-;22;-;32;-;-;-;-;-;-;-;66;-;-;8318;26314
02/2024;qtd_aprovada;"510735 SAO JOSE DO XINGU";-;49;-;660;-;44;-;-;-;-;-;-;-;-;-;8;511;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;1324
02/2024;qtd_aprovada;"510740 SAO PEDRO DA CIPA";-;19;-;2519;-;3;106;7;4;-;-;-;5;-;-;-;28;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;582;3330
02/2024;qtd_aprovada;"510757 RONDOLANDIA";-;51;-;746;-;-;-;-;-;-;-;-;-;-;-;74;1950;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;243;3112
02/2024;qtd_aprovada;"510760 RONDONOPOLIS";2745;-;46;76993;25;7233;1558;1335;420;1;267;15;3084;1410;11;2458;82009;1729;143;763;3642;778;145;-;103;-;993;-;17;-;37;2;9;12;-;-;-;-;14;-;-;52;-;-;-;-;-;-;1226;154;-;-;189429
02/2024;qtd_aprovada;"510770 ROSARIO OESTE";397;30;-;1951;-;-;-;-;-;-;-;-;-;-;-;145;4365;187;-;-;-;-;-;-;-;-;69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7144
02/2024;qtd_aprovada;"510774 SANTA CRUZ DO XINGU";-;62;-;747;-;-;21;10;-;-;-;-;-;-;-;38;329;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;428;1702
02/2024;qtd_aprovada;"510775 SALTO DO CEU";35;64;3;1331;-;1;27;-;1;-;-;-;10;-;-;158;906;82;-;-;-;-;-;-;-;-;4;-;3;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;3235
02/2024;qtd_aprovada;"510776 SANTA RITA DO TRIVELATO";80;35;-;1174;-;-;-;-;-;-;-;-;-;-;-;100;994;89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4599;7071
02/2024;qtd_aprovada;"510777 SANTA TEREZINHA";-;-;-;1451;-;37;28;24;-;-;-;-;87;-;-;59;2242;67;1;-;-;-;-;-;-;-;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4016
02/2024;qtd_aprovada;"510779 SANTO ANTONIO DO LESTE";1211;-;25;985;-;-;-;-;-;-;-;-;17;-;-;367;4904;133;-;-;-;-;96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;137;7884
02/2024;qtd_aprovada;"510780 SANTO ANTONIO DO LEVERGER";-;53;3;5406;-;-;-;-;-;-;-;-;19;-;-;18;6129;239;-;-;-;-;-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;453;12326
02/2024;qtd_aprovada;"510785 SAO FELIX DO ARAGUAIA";-;213;180;1689;-;102;190;-;-;-;-;-;26;-;-;89;1542;201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2359;6591
02/2024;qtd_aprovada;"510787 SAPEZAL";172;-;1;29189;149;546;139;10;-;-;-;-;202;-;-;231;13480;404;6;-;-;-;224;-;-;-;435;-;12;-;-;-;1;-;-;-;-;-;26;-;147;-;-;-;-;-;-;-;-;-;-;-;45374
02/2024;qtd_aprovada;"510788 SERRA NOVA DOURADA";-;-;-;1148;-;-;29;-;-;-;-;-;-;-;-;51;-;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69;1335
02/2024;qtd_aprovada;"510790 SINOP";13452;1094;5416;67202;202;4051;781;373;64;6;50;1;871;425;712;5294;95933;1245;47;556;3404;668;-;-;11;-;196;-;14;74;-;1;-;-;-;-;-;-;-;1;9;44;-;-;-;-;-;-;464;52;-;6389;209102
02/2024;qtd_aprovada;"510792 SORRISO";7312;296;3238;51626;-;3640;1268;329;125;-;119;-;533;652;4;3783;81929;2319;156;-;-;703;1185;-;21;-;274;-;17;6;-;2;-;-;1;-;-;-;147;27;-;-;-;-;-;-;-;-;66;-;-;7794;167572
02/2024;qtd_aprovada;"510794 TABAPORA";80;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;552;-;18;-;-;-;30;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;769
02/2024;qtd_aprovada;"510795 TANGARA DA SERRA";1125;593;211;32296;259;2505;976;949;24;-;-;-;1466;927;43;1124;49008;2153;119;-;1875;687;-;-;85;-;324;-;2;-;-;1;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;30;-;15971;112769
02/2024;qtd_aprovada;"510800 TAPURAH";375;63;168;2920;-;306;217;38;12;3;58;-;156;-;1;327;7609;509;1;-;-;-;-;-;-;-;20;-;7;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3678;16469
02/2024;qtd_aprovada;"510805 TERRA NOVA DO NORTE";-;-;-;5666;-;446;56;-;-;-;-;-;77;-;-;517;6784;1010;-;-;-;-;-;-;-;-;60;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;3480;18117
02/2024;qtd_aprovada;"510810 TESOURO";-;12;-;932;-;24;22;3;1;-;-;-;11;-;-;236;2495;95;-;-;-;-;-;-;-;-;23;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;825;4680
02/2024;qtd_aprovada;"510820 TORIXOREU";32;-;-;1567;-;21;98;6;-;-;12;-;-;-;21;54;3966;315;-;-;-;-;-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1964;8062
02/2024;qtd_aprovada;"510830 UNIAO DO SUL";497;34;4;1322;4;79;42;4;6;-;9;-;59;-;1;403;1869;445;-;-;-;-;-;-;-;-;22;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1639;6441
02/2024;qtd_aprovada;"510835 VALE DE SAO DOMINGOS";6;4;-;263;-;-;29;-;-;-;-;-;-;-;-;218;737;111;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1634;3027
02/2024;qtd_aprovada;"510840 VARZEA GRANDE";452;155;11238;35804;-;4711;1131;3890;-;-;119;-;2787;-;-;2764;102266;1183;392;-;2818;-;849;-;-;-;363;-;80;1;-;-;1;-;-;-;-;-;120;-;12;33;-;-;-;-;-;-;1;57;-;-;171227
02/2024;qtd_aprovada;"510850 VERA";20;12;3;2900;-;117;62;23;20;1;4;-;25;-;-;381;7285;389;-;-;-;-;-;-;-;-;40;-;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000;12289
02/2024;qtd_aprovada;"510860 VILA RICA";-;186;4;2543;-;186;73;-;-;-;-;-;-;11;1;-;6300;-;-;-;-;7;-;-;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120;9477
02/2024;qtd_aprovada;"510880 NOVA GUARITA";59;301;443;1817;-;-;48;-;-;-;-;-;51;-;-;214;1100;120;-;-;-;-;154;-;-;-;124;-;7;-;-;-;-;-;-;-;-;-;25;60;-;-;-;-;-;-;-;-;-;-;-;2049;6572
02/2024;qtd_aprovada;"510885 NOVA MARILANDIA";13;46;-;1024;-;-;21;-;-;-;-;-;22;-;-;91;4980;127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3392;9716
02/2024;qtd_aprovada;"510890 NOVA MARINGA";882;-;12;726;-;258;27;8;-;-;3;-;120;-;-;141;6023;103;-;-;-;-;-;-;-;-;6;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1398;9711
02/2024;qtd_aprovada;"510895 NOVA MONTE VERDE";5160;-;-;349;-;53;-;-;-;-;-;-;25;-;26;133;4028;-;1;-;-;-;-;-;-;-;14;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2713;12525
02/2024;qtd_aprovada;" MUNICIPIO IGNORADO - GO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"520005 ABADIA DE GOIAS";7178;-;79;598;-;880;31;-;-;-;-;-;777;-;-;3941;36969;161;-;-;-;-;3912;-;-;-;94;-;2;-;-;-;-;-;-;-;-;-;82;5;1;-;-;-;-;-;-;-;51;-;-;-;54761
02/2024;qtd_aprovada;"520010 ABADIANIA";3572;65;-;3530;-;375;55;-;-;-;-;-;370;-;-;9031;92449;282;-;-;-;-;-;-;-;-;110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;109858
02/2024;qtd_aprovada;"520013 ACREUNA";12131;99;205;1040;-;956;196;-;-;-;-;-;-;-;-;2846;34682;102;-;-;-;-;547;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;-;-;-;52892
02/2024;qtd_aprovada;"520015 ADELANDIA";-;43;-;-;-;-;-;-;-;-;-;-;29;-;-;-;2179;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2254
02/2024;qtd_aprovada;"520017 AGUA FRIA DE GOIAS";-;54;408;1265;-;599;-;-;-;-;-;-;14;-;-;61;4784;-;-;-;-;-;-;-;-;-;37;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;7247
02/2024;qtd_aprovada;"520020 AGUA LIMPA";74;73;-;609;-;-;-;-;-;-;-;-;-;-;-;86;2004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2846
02/2024;qtd_aprovada;"520025 AGUAS LINDAS DE GOIAS";314;109;7824;855;-;16;1;2;3;-;1;-;3703;-;-;48;49624;-;-;-;2194;-;666;-;-;-;33;-;8;189;-;-;-;-;-;-;-;-;34;-;-;32;-;-;-;-;-;-;64;71;-;-;65791
02/2024;qtd_aprovada;"520030 ALEXANIA";842;-;-;-;-;1498;151;-;-;-;-;-;50;-;-;351;11569;-;-;-;-;-;-;-;-;-;197;-;-;-;-;-;-;-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;51;-;-;-;14790
02/2024;qtd_aprovada;"520050 ALOANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"520055 ALTO HORIZONTE";40;53;-;1887;-;266;187;92;-;-;-;-;-;-;-;84;116;215;-;-;-;-;274;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;30;-;-;-;3270
02/2024;qtd_aprovada;"520060 ALTO PARAISO DE GOIAS";-;-;95;118;-;281;32;-;-;-;-;-;-;-;-;275;30477;-;-;-;-;-;-;-;-;-;192;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31470
02/2024;qtd_aprovada;"520080 ALVORADA DO NORTE";-;86;531;3845;-;361;50;-;-;-;-;-;180;-;-;42;6656;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11805
02/2024;qtd_aprovada;"520082 AMARALINA";-;-;-;829;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;886
02/2024;qtd_aprovada;"520085 AMERICANO DO BRASIL";-;43;679;1209;-;282;-;-;-;-;-;-;48;-;-;-;3544;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;5830
02/2024;qtd_aprovada;"520090 AMORINOPOLIS";89;16;-;1380;-;-;38;-;-;-;-;-;5;-;-;88;3255;76;6;-;-;-;22;-;-;-;39;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;5039
02/2024;qtd_aprovada;"520110 ANAPOLIS";11100;2455;7333;154965;1095;6327;911;2706;812;213;209;-;2631;-;-;3358;147930;2227;396;1562;2915;26;1596;-;64;-;1346;-;19;2;-;-;10;3;-;-;-;-;213;-;44;11;-;-;-;-;1;-;504;15;-;1373;354372
02/2024;qtd_aprovada;"520120 ANHANGUERA";352;5;-;-;-;-;-;-;-;-;-;-;10;-;-;59;558;-;-;-;-;-;-;-;-;-;15;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1004
02/2024;qtd_aprovada;"520130 ANICUNS";-;123;268;7038;64;1237;-;-;-;-;-;-;133;-;-;-;21328;974;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;31267
02/2024;qtd_aprovada;"520140 APARECIDA DE GOIANIA";39379;2151;1424;333479;2919;15466;10553;3156;1514;-;1615;13;67038;1914;14;11475;418516;3941;1115;-;6133;1300;54;-;317;-;3179;-;3;996;-;1;51;46;-;-;3;-;128;1;1;34;2669;-;-;-;-;-;4060;39;-;136;934833
02/2024;qtd_aprovada;"520145 APARECIDA DO RIO DOCE";357;-;-;-;-;-;-;-;-;-;-;-;2;-;-;46;3883;-;-;-;-;-;23;-;-;-;15;-;6;-;-;-;-;-;-;-;-;-;11;2;-;-;-;-;-;-;-;-;-;-;-;-;4345
02/2024;qtd_aprovada;"520150 APORE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"520160 ARACU";7;15;-;1612;-;173;72;-;-;-;-;-;64;-;-;55;3178;-;3;-;-;-;-;-;-;-;88;-;2;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;18;-;-;-;5305
02/2024;qtd_aprovada;"520170 ARAGARCAS";6890;78;-;192;-;451;76;23;-;-;-;-;85;-;10;266;13416;329;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;-;21898
02/2024;qtd_aprovada;"520180 ARAGOIANIA";6653;20;55;1698;-;3;9;-;-;-;-;-;5;-;-;1139;14426;369;-;-;-;-;1786;-;-;-;12;-;2;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;45;-;-;-;26283
02/2024;qtd_aprovada;"520215 ARAGUAPAZ";2549;97;16;1466;-;289;100;-;-;-;-;-;-;-;-;277;5060;-;-;-;-;-;459;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;10333
02/2024;qtd_aprovada;"520235 ARENOPOLIS";-;2;-;1623;-;92;98;-;-;-;-;-;16;-;-;-;595;-;4;-;-;-;-;-;-;-;8;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2444
02/2024;qtd_aprovada;"520250 ARUANA";-;219;-;23;-;422;17;-;-;-;-;-;16;-;-;230;8113;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9044
02/2024;qtd_aprovada;"520260 AURILANDIA";30;4;6;833;-;27;-;-;-;-;-;-;-;-;14;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;934
02/2024;qtd_aprovada;"520280 AVELINOPOLIS";-;40;9;-;-;-;-;-;-;-;-;-;8;-;-;-;3984;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;4061
02/2024;qtd_aprovada;"520310 BALIZA";-;21;-;-;-;-;29;-;-;-;-;-;23;-;-;-;1463;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;1569
02/2024;qtd_aprovada;"520320 BARRO ALTO";2153;18;-;-;-;706;144;-;-;-;-;-;-;-;-;131;10266;-;252;-;-;-;150;-;-;-;63;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;13942
02/2024;qtd_aprovada;"520330 BELA VISTA DE GOIAS";19032;83;200;15382;-;1413;387;-;-;-;-;-;137;-;-;958;33545;240;39;-;-;-;1554;-;-;-;119;-;1;-;-;-;-;-;-;-;-;-;119;-;-;-;-;-;-;-;-;-;-;-;-;-;73209
02/2024;qtd_aprovada;"520340 BOM JARDIM DE GOIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"520350 BOM JESUS DE GOIAS";54;87;3;1138;-;2235;231;218;-;-;-;-;307;-;-;-;9335;757;-;-;-;-;188;-;-;-;56;-;2;-;-;-;-;-;-;-;-;-;102;-;-;-;-;-;-;-;-;-;64;-;-;3132;17909
02/2024;qtd_aprovada;"520355 BONFINOPOLIS";-;81;7;1150;-;514;68;-;-;-;-;-;188;-;58;676;9116;-;-;-;-;-;-;-;-;-;24;-;18;-;-;-;-;-;-;-;-;25;-;5;-;-;-;-;-;-;-;-;24;-;-;-;11954
02/2024;qtd_aprovada;"520357 BONOPOLIS";-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;442;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;483
02/2024;qtd_aprovada;"520360 BRAZABRANTES";831;9;-;-;-;-;45;-;-;-;-;-;-;-;-;83;2940;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;3934
02/2024;qtd_aprovada;"520380 BRITANIA";15;86;-;641;-;120;99;-;-;-;-;-;25;-;-;117;3914;724;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;5751
02/2024;qtd_aprovada;"520390 BURITI ALEGRE";-;48;2;4771;-;87;59;-;-;-;-;-;-;-;-;3;2698;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;7707
02/2024;qtd_aprovada;"520393 BURITI DE GOIAS";-;-;-;650;-;-;-;-;-;-;-;-;12;-;-;-;3114;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;3816
02/2024;qtd_aprovada;"520396 BURITINOPOLIS";-;239;-;2033;-;-;-;-;-;-;-;-;-;-;-;-;1150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3422
02/2024;qtd_aprovada;"520400 CABECEIRAS";-;59;-;5989;-;1072;-;-;-;-;-;-;80;-;-;253;8842;-;-;-;-;-;-;-;83;-;64;-;12;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16469
