periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
08/2025;qtd_aprovada;"432300 VIAMAO";34932;-;703;56452;-;3224;85;931;-;-;-;-;2870;47;-;1984;95092;4209;42;-;1096;95;3572;-;-;-;263;-;-;76;-;-;3;-;-;-;-;-;511;-;90;9;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;206313
08/2025;qtd_aprovada;"432310 VICENTE DUTRA";-;-;-;1243;-;-;-;-;-;-;-;-;-;-;-;-;611;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2613;-;-;-;-;-;4467
08/2025;qtd_aprovada;"432320 VICTOR GRAEFF";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"432330 VILA FLORES";-;10;-;1620;-;55;39;5;10;-;10;-;3;-;-;-;44;158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1954
08/2025;qtd_aprovada;"432335 VILA LANGARO";-;359;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;359
08/2025;qtd_aprovada;"432340 VILA MARIA";-;-;-;3016;-;-;-;-;-;-;-;-;-;-;-;-;138;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3184
08/2025;qtd_aprovada;"432345 VILA NOVA DO SUL";-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;392;160;-;-;-;-;-;-;-;-;155;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;726
08/2025;qtd_aprovada;"432350 VISTA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"432360 VISTA ALEGRE DO PRATA";-;15;-;700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;715
08/2025;qtd_aprovada;"432370 VISTA GAUCHA";-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;760;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;795
08/2025;qtd_aprovada;"432375 VITORIA DAS MISSOES";-;19;-;533;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;569
08/2025;qtd_aprovada;"432377 WESTFALIA";-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
08/2025;qtd_aprovada;"432380 XANGRI-LA";-;43;33;-;-;-;-;-;-;-;-;-;48;-;-;13;16672;643;-;-;-;-;-;147;-;-;139;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17738
08/2025;qtd_aprovada;" MUNICIPIO IGNORADO - MS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"500020 AGUA CLARA";357;55;-;968;-;597;327;-;-;-;-;-;154;-;-;4;7512;492;-;-;-;-;230;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10765
08/2025;qtd_aprovada;"500025 ALCINOPOLIS";200;-;-;1486;-;-;-;-;-;-;-;-;50;-;26;177;2158;142;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4241
08/2025;qtd_aprovada;"500060 AMAMBAI";-;344;12;6532;-;426;264;-;-;-;12;-;259;45;-;-;5462;391;4;-;-;-;-;-;-;-;83;-;6;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13844
08/2025;qtd_aprovada;"500070 ANASTACIO";19;30;52;8626;-;9;246;-;-;-;-;-;75;-;-;100;9852;795;-;-;-;-;196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;20042
08/2025;qtd_aprovada;"500080 ANAURILANDIA";104;-;-;50;-;132;1;-;-;-;-;-;25;-;-;4;2352;183;-;-;-;-;184;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3072
08/2025;qtd_aprovada;"500085 ANGELICA";-;15;-;2619;-;43;-;-;-;-;-;-;18;-;-;-;372;144;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3218
08/2025;qtd_aprovada;"500090 ANTONIO JOAO";369;2;-;3931;-;683;4;-;-;-;-;-;160;-;-;228;8396;377;-;-;-;-;-;-;-;-;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14160
08/2025;qtd_aprovada;"500100 APARECIDA DO TABOADO";2176;113;24;9464;-;1362;550;131;-;-;4;-;858;-;-;531;26325;1851;-;-;-;-;291;-;-;-;113;-;1;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;44056
08/2025;qtd_aprovada;"500110 AQUIDAUANA";1810;169;1162;21209;-;1740;745;461;-;-;16;-;361;-;1;486;23713;1593;118;-;1289;12;631;-;-;-;59;-;-;-;-;-;7;-;-;-;-;-;112;-;-;18;-;-;-;-;-;-;-;59;21;-;-;-;-;-;-;-;55792
08/2025;qtd_aprovada;"500124 ARAL MOREIRA";940;-;6;-;-;19;5;-;-;-;-;-;73;-;-;135;3599;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4797
08/2025;qtd_aprovada;"500150 BANDEIRANTES";1175;9;-;-;-;-;-;-;-;-;-;-;31;-;-;96;3449;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4772
08/2025;qtd_aprovada;"500190 BATAGUASSU";763;8;25;5326;-;1106;472;258;-;-;-;-;126;-;-;249;11955;1;-;-;349;-;177;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;20853
08/2025;qtd_aprovada;"500200 BATAYPORA";444;15;-;1735;-;-;-;-;-;-;-;-;-;-;-;92;4788;288;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7372
08/2025;qtd_aprovada;"500210 BELA VISTA";52;67;43;5909;-;-;54;-;-;-;-;-;68;-;-;-;5276;499;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12015
08/2025;qtd_aprovada;"500215 BODOQUENA";18;69;3;2413;-;330;-;-;-;-;-;-;26;-;-;-;3597;155;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6619
08/2025;qtd_aprovada;"500220 BONITO";2110;-;5;7830;-;207;583;100;79;-;-;-;365;-;-;396;9036;810;9;-;-;-;-;264;-;-;32;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21827
08/2025;qtd_aprovada;"500230 BRASILANDIA";135;95;-;3252;-;647;147;-;-;-;-;-;141;-;-;29;7742;1022;9;-;-;-;-;47;-;-;19;-;6;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13293
08/2025;qtd_aprovada;"500240 CAARAPO";3094;147;19;11145;-;972;283;-;-;-;-;-;122;-;-;188;13239;2445;-;-;-;-;69;-;-;-;77;-;5;321;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;297;-;-;-;-;-;32452
08/2025;qtd_aprovada;"500260 CAMAPUA";1823;66;-;8405;-;323;605;-;-;-;-;-;78;-;8;14;2728;766;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;14875
08/2025;qtd_aprovada;"500270 CAMPO GRANDE";13522;3307;1806;525392;7318;10185;8261;8416;446;88;495;2;31442;32915;6952;4784;435223;5274;405;2897;13593;9558;1601;546;-;-;1467;1;173;1332;3;70;148;68;1;-;4;167;28;-;297;119;1152;-;-;-;110;-;1506229;23872;158;-;8581;-;-;-;-;-;2668408
08/2025;qtd_aprovada;"500280 CARACOL";109;87;-;614;-;-;38;-;-;-;-;-;-;-;-;61;1990;-;-;-;-;-;21;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;2946
08/2025;qtd_aprovada;"500290 CASSILANDIA";2841;-;90;-;-;862;270;-;-;-;-;-;98;-;-;305;16929;601;18;-;-;-;559;330;-;-;10;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;9421;-;-;-;-;-;32388
08/2025;qtd_aprovada;"500295 CHAPADAO DO SUL";113;-;80;13122;-;1406;482;184;-;-;13;-;789;-;-;43;24117;2031;240;-;-;4;-;163;-;-;174;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15389;-;-;-;-;-;58351
08/2025;qtd_aprovada;"500310 CORGUINHO";671;-;12;1286;-;-;-;-;-;-;-;-;-;-;-;24;2555;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4548
08/2025;qtd_aprovada;"500315 CORONEL SAPUCAIA";823;28;-;937;-;-;104;-;-;-;-;-;112;-;-;105;4403;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6521
08/2025;qtd_aprovada;"500320 CORUMBA";5791;691;479;31724;102;4964;920;345;124;10;6;-;1065;-;-;2186;62687;3524;23;154;1699;-;1699;691;-;-;74;-;8;-;4;-;-;1;-;-;-;-;271;-;-;19;-;-;-;-;-;-;-;155;51;-;1354;-;-;-;-;-;120821
08/2025;qtd_aprovada;"500325 COSTA RICA";1730;48;9;11598;-;935;644;802;123;-;102;-;276;-;-;1;12480;204;125;-;564;-;18;52;-;-;36;-;-;18;-;1;-;3;-;-;-;-;63;-;-;2;-;-;-;-;-;-;-;32;6;-;1112;-;-;-;-;-;30984
08/2025;qtd_aprovada;"500330 COXIM";6606;89;297;11117;-;1666;302;715;-;-;-;-;706;-;1;270;19454;1039;12;-;873;3;630;5;-;-;84;-;38;-;-;-;6;-;-;-;-;-;57;-;-;7;-;-;-;-;-;-;-;25;7;-;-;-;-;-;-;-;44009
08/2025;qtd_aprovada;"500345 DEODAPOLIS";393;31;-;801;-;61;58;-;-;-;-;-;-;-;-;42;3900;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5309
08/2025;qtd_aprovada;"500348 DOIS IRMAOS DO BURITI";-;-;-;1716;-;240;-;-;-;-;-;-;-;-;-;-;2461;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4417
08/2025;qtd_aprovada;"500350 DOURADINA";45;1;-;1335;-;-;26;-;-;-;-;-;-;-;-;2;288;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1701
08/2025;qtd_aprovada;"500370 DOURADOS";1726;697;1631;79262;192;4554;3059;1444;206;67;183;26;4278;86;105;1960;69379;1433;258;848;2582;47;31;335;-;-;740;-;16;70;-;12;68;29;-;-;-;-;7;9;-;41;-;-;-;-;-;-;-;-;74;-;6024;-;-;-;-;-;181479
08/2025;qtd_aprovada;"500375 ELDORADO";299;134;7;2246;-;82;172;-;-;-;-;-;7;-;-;188;3488;147;-;-;-;-;-;70;-;-;22;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6864
08/2025;qtd_aprovada;"500380 FATIMA DO SUL";344;48;9;5728;-;1183;403;-;-;-;57;-;990;-;-;56;8209;-;92;-;-;-;-;-;-;-;35;-;-;236;-;-;-;-;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17446
08/2025;qtd_aprovada;"500390 FIGUEIRAO";439;-;-;1472;-;121;7;-;-;-;-;-;64;-;-;39;3769;-;1;-;-;-;-;142;-;-;26;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6081
08/2025;qtd_aprovada;"500400 GLORIA DE DOURADOS";-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;1183;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1210
08/2025;qtd_aprovada;"500410 GUIA LOPES DA LAGUNA";101;-;-;3213;-;63;86;-;-;-;-;-;79;-;-;-;1776;364;-;-;-;-;-;37;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5747
08/2025;qtd_aprovada;"500430 IGUATEMI";869;315;10;2831;-;-;217;-;-;-;-;-;1;-;-;235;5745;118;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;10391
08/2025;qtd_aprovada;"500440 INOCENCIA";21;225;-;1416;-;552;94;-;-;-;-;-;79;-;-;9;7320;23;-;-;-;-;-;22;-;-;26;-;-;2;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9792
08/2025;qtd_aprovada;"500450 ITAPORA";5365;53;-;4169;-;100;266;-;-;-;-;-;4;-;-;54;8531;386;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18973
08/2025;qtd_aprovada;"500460 ITAQUIRAI";-;15;-;1422;-;154;70;-;-;-;-;-;5;-;22;-;3054;-;-;-;-;-;-;55;-;-;-;-;-;257;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5054
08/2025;qtd_aprovada;"500470 IVINHEMA";5176;130;152;6787;-;699;420;-;-;-;-;-;264;-;9;34;13962;298;-;-;-;6;-;8;-;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27988
08/2025;qtd_aprovada;"500480 JAPORA";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
08/2025;qtd_aprovada;"500490 JARAGUARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"500500 JARDIM";1112;143;89;6198;-;645;374;198;-;-;-;-;225;-;-;176;8044;1111;53;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18431
08/2025;qtd_aprovada;"500510 JATEI";1180;2;261;851;-;7;-;-;-;-;-;-;-;-;-;194;3510;-;-;-;-;-;157;21;-;-;8;-;1;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6211
08/2025;qtd_aprovada;"500515 JUTI";1328;49;-;1873;-;185;75;-;-;-;-;-;71;-;-;136;6007;158;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9885
08/2025;qtd_aprovada;"500520 LADARIO";-;-;-;-;-;-;275;-;-;-;-;-;58;-;-;19;500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;852
08/2025;qtd_aprovada;"500525 LAGUNA CARAPA";-;33;4;2792;-;172;-;-;-;-;-;-;-;-;-;6;1071;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4087
08/2025;qtd_aprovada;"500540 MARACAJU";68;1267;1362;19041;-;1250;732;428;-;-;65;-;391;-;-;399;15741;2679;78;-;-;-;103;13;-;-;240;-;-;-;-;-;-;-;-;-;-;-;18;-;65;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;43981
08/2025;qtd_aprovada;"500560 MIRANDA";265;53;574;8243;-;755;675;-;-;-;-;-;92;-;-;105;8373;-;-;-;-;-;21;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;19235
08/2025;qtd_aprovada;"500568 MUNDO NOVO";114;16;-;1947;-;174;26;-;-;-;-;-;55;-;-;-;3757;406;-;-;-;-;42;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;6563
08/2025;qtd_aprovada;"500570 NAVIRAI";3679;157;21;15670;975;2153;426;761;-;-;10;-;537;-;-;897;25540;1011;38;-;-;1;-;2;-;-;21;-;12;17;-;1;33;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;57;-;-;-;-;-;-;-;-;52020
08/2025;qtd_aprovada;"500580 NIOAQUE";46;33;49;2066;-;248;-;-;-;-;-;-;53;-;-;54;5200;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7765
08/2025;qtd_aprovada;"500600 NOVA ALVORADA DO SUL";9;-;-;4200;-;1609;356;-;-;-;-;-;283;-;-;276;16578;108;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23443
08/2025;qtd_aprovada;"500620 NOVA ANDRADINA";916;317;42;11812;-;3280;1098;-;-;-;-;-;468;-;-;17;27984;1942;-;-;-;-;796;11;-;-;332;-;4;-;-;-;1;14;-;-;-;-;118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49152
08/2025;qtd_aprovada;"500625 NOVO HORIZONTE DO SUL";-;13;-;322;-;54;19;-;-;-;-;-;6;-;-;-;1321;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1736
08/2025;qtd_aprovada;"500627 PARAISO DAS AGUAS";1834;-;69;-;-;175;22;76;-;-;-;-;88;-;-;380;7104;240;-;-;-;-;289;19;-;-;22;-;1;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;2846;-;-;-;-;-;13226
08/2025;qtd_aprovada;"500630 PARANAIBA";12433;1021;122;10278;-;2267;288;545;11;-;64;-;811;-;-;604;33499;-;3;-;899;-;1531;34;-;-;105;-;2;-;-;-;33;-;-;-;-;-;355;-;-;12;-;-;-;-;-;-;-;14;17;-;-;-;-;-;-;-;64948
08/2025;qtd_aprovada;"500635 PARANHOS";338;31;-;1790;-;336;182;-;-;-;-;-;-;-;-;70;3998;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6761
08/2025;qtd_aprovada;"500640 PEDRO GOMES";1165;218;-;1302;-;112;-;-;-;-;-;-;74;-;-;7;1767;299;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4957
08/2025;qtd_aprovada;"500660 PONTA PORA";2227;-;499;67459;-;1985;513;692;-;-;157;-;1311;14;-;173;33709;715;6;-;1664;8;998;-;-;-;71;-;66;-;-;-;-;-;-;-;-;-;124;13;-;15;-;-;-;-;-;-;-;60;60;-;-;-;-;-;-;-;112539
08/2025;qtd_aprovada;"500690 PORTO MURTINHO";1021;30;-;3741;-;411;147;-;-;-;-;-;2;-;-;16;2678;446;-;-;-;-;-;18;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8519
08/2025;qtd_aprovada;"500710 RIBAS DO RIO PARDO";3230;73;14;1904;-;106;267;-;-;-;-;-;359;-;-;444;15228;802;-;-;-;-;248;60;-;-;31;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22810
08/2025;qtd_aprovada;"500720 RIO BRILHANTE";2203;17;3;8653;-;1653;483;227;-;-;-;-;488;-;10;239;15435;1235;60;-;-;-;151;398;-;-;75;-;3;60;-;1;-;2;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;31418
08/2025;qtd_aprovada;"500730 RIO NEGRO";455;294;13;967;-;40;-;-;-;-;-;-;5;-;-;-;1250;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3031
08/2025;qtd_aprovada;"500740 RIO VERDE DE MATO GROSSO";3443;26;270;8570;-;819;242;-;-;-;-;-;200;4;-;711;11823;183;-;-;-;-;261;41;-;-;232;-;3;-;-;6;-;-;-;-;-;-;97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26931
08/2025;qtd_aprovada;"500750 ROCHEDO";2012;31;-;-;-;-;50;-;-;-;-;-;2;-;-;111;5522;-;-;-;-;-;30;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7779
08/2025;qtd_aprovada;"500755 SANTA RITA DO PARDO";-;-;-;-;-;151;-;-;-;-;-;-;11;-;-;1;5210;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5388
08/2025;qtd_aprovada;"500769 SAO GABRIEL DO OESTE";776;439;41;13757;-;1380;679;-;-;-;-;-;791;-;-;408;25001;1304;116;-;-;-;-;143;-;-;72;-;1;-;-;1;3;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;45004
08/2025;qtd_aprovada;"500770 SETE QUEDAS";-;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
