periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;qtd_aprovada;"261240 SANHARO";3637;495;23;4408;14;483;162;-;-;-;-;-;188;-;-;603;13029;131;-;-;-;-;197;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;38;-;-;600;-;-;-;-;-;24121
06/2025;qtd_aprovada;"261245 SANTA CRUZ";-;4;1;1766;-;402;94;5;4;-;-;-;-;-;-;100;8500;97;-;-;-;-;47;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;21;-;2;-;-;-;-;-;-;-;-;54;-;-;3474;-;-;-;-;-;14580
06/2025;qtd_aprovada;"261247 SANTA CRUZ DA BAIXA VERDE";5657;-;175;1073;-;93;95;-;-;-;-;-;26;-;14;243;12314;-;12;-;-;-;-;-;-;-;21;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;489;-;-;-;-;-;20271
06/2025;qtd_aprovada;"261250 SANTA CRUZ DO CAPIBARIBE";15577;382;765;16545;289;4065;129;110;-;-;41;-;285;-;1;2064;67550;2656;-;-;-;-;235;-;-;-;45;-;-;64;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;38;-;-;1296;-;-;-;-;-;112167
06/2025;qtd_aprovada;"261255 SANTA FILOMENA";-;43;-;-;-;-;182;-;-;-;-;-;-;-;-;-;620;141;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1959;-;-;-;-;-;2945
06/2025;qtd_aprovada;"261260 SANTA MARIA DA BOA VISTA";10749;46;-;5271;-;-;236;-;-;-;-;-;98;-;-;2202;24366;368;-;-;-;-;-;-;-;-;94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7663;-;-;-;-;-;51093
06/2025;qtd_aprovada;"261270 SANTA MARIA DO CAMBUCA";16;40;-;-;-;-;-;-;-;-;-;-;-;-;-;1089;10194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;308;-;-;-;-;-;11698
06/2025;qtd_aprovada;"261280 SANTA TEREZINHA";-;-;-;608;-;209;120;-;-;-;-;-;76;-;-;495;3397;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;389;-;-;-;-;-;5344
06/2025;qtd_aprovada;"261290 SAO BENEDITO DO SUL";23;19;-;-;-;-;-;-;-;-;-;-;-;-;-;187;3917;-;-;-;-;-;60;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;4261
06/2025;qtd_aprovada;"261300 SAO BENTO DO UNA";57;460;74;3943;231;310;372;-;-;-;-;-;228;-;-;2048;44755;323;-;-;-;-;94;-;-;-;632;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;1844;-;-;-;-;-;55377
06/2025;qtd_aprovada;"261310 SAO CAITANO";6581;1620;-;7183;104;856;386;-;-;-;-;-;220;-;-;864;11463;1028;-;-;-;-;24;5;-;-;36;-;1;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;129;-;-;-;-;-;30528
06/2025;qtd_aprovada;"261320 SAO JOAO";73;4;652;4386;-;49;168;-;-;-;-;-;-;-;-;49;11555;578;-;-;-;-;804;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;18522
06/2025;qtd_aprovada;"261330 SAO JOAQUIM DO MONTE";5811;1058;-;920;-;709;-;-;-;-;-;-;83;-;-;746;20194;84;-;-;-;-;116;-;-;-;35;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;29782
06/2025;qtd_aprovada;"261340 SAO JOSE DA COROA GRANDE";50;14;-;8662;-;-;-;-;-;-;-;-;-;-;-;1024;9911;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;590;-;-;-;-;-;20285
06/2025;qtd_aprovada;"261350 SAO JOSE DO BELMONTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;267;11101;-;-;-;-;-;-;-;-;-;281;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;11701
06/2025;qtd_aprovada;"261360 SAO JOSE DO EGITO";9;6;603;6978;-;1149;355;318;-;-;-;-;338;-;-;800;22859;11;8;-;-;-;199;-;-;-;39;-;2;-;-;-;-;1;-;-;-;-;123;-;-;-;-;-;-;-;-;-;-;24;-;-;19503;-;-;-;-;48;53373
06/2025;qtd_aprovada;"261370 SAO LOURENCO DA MATA";945;129;3119;41111;-;4812;560;-;-;-;-;-;378;-;-;4222;54833;1423;2;-;-;-;92;-;-;-;164;-;1;-;-;-;-;4;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111822
06/2025;qtd_aprovada;"261380 SAO VICENTE FERRER";1618;24;-;3684;-;-;-;-;-;-;-;-;38;-;-;841;5904;433;-;-;-;-;110;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;38;-;-;339;-;-;-;-;-;13051
06/2025;qtd_aprovada;"261390 SERRA TALHADA";316;1049;254;68134;666;1953;1841;710;45;-;212;-;14677;-;-;5303;42352;8969;124;-;1705;-;834;9;-;-;187;-;1;1112;-;5;-;1;-;-;-;-;263;-;1;5;-;-;-;-;-;-;-;159;15;-;2770;-;-;-;-;-;153672
06/2025;qtd_aprovada;"261400 SERRITA";60;-;-;2234;-;-;104;-;-;-;-;-;297;-;-;-;3325;-;-;-;-;-;-;-;-;-;22;-;5;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;49;-;-;854;-;-;-;-;-;6954
06/2025;qtd_aprovada;"261410 SERTANIA";95;71;4665;7339;908;741;102;-;-;-;-;-;353;-;-;700;11936;443;-;-;-;-;534;-;-;-;163;-;3;-;-;-;-;4;-;-;-;-;446;-;-;-;-;-;-;-;-;-;-;49;-;-;4422;-;-;-;-;-;32974
06/2025;qtd_aprovada;"261420 SIRINHAEM";-;34;-;-;-;386;88;-;-;-;-;-;-;-;-;70;10496;316;-;-;-;-;38;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;11582
06/2025;qtd_aprovada;"261430 MOREILANDIA";485;-;-;790;-;210;47;-;-;-;-;-;89;-;-;357;9538;171;-;-;-;-;-;-;-;-;144;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11831
06/2025;qtd_aprovada;"261440 SOLIDAO";1104;40;-;1480;-;98;-;-;-;-;-;-;31;-;-;264;6649;202;1;-;-;-;197;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;10104
06/2025;qtd_aprovada;"261450 SURUBIM";126;96;51;786;510;2327;367;179;-;-;90;-;266;-;-;102;33239;1008;-;-;-;-;-;209;-;-;107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;2762;-;-;-;-;-;42278
06/2025;qtd_aprovada;"261460 TABIRA";4;105;-;7035;-;1423;267;-;-;-;-;-;325;-;-;95;28303;109;24;-;-;-;53;-;-;-;132;-;-;-;-;2;-;3;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;48;-;-;18251;-;-;-;-;-;56198
06/2025;qtd_aprovada;"261470 TACAIMBO";3830;23;-;-;-;-;163;-;-;-;-;-;38;-;-;114;2865;311;-;-;-;-;99;18;-;-;2;-;1;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;2;-;-;240;-;-;-;-;-;7713
06/2025;qtd_aprovada;"261480 TACARATU";-;109;555;-;-;327;60;-;-;-;-;-;202;-;-;772;14104;79;16;-;-;-;151;-;-;-;-;-;6;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;73;-;-;3952;-;-;-;-;-;20407
06/2025;qtd_aprovada;"261485 TAMANDARE";3172;46;-;-;-;463;123;-;-;-;-;-;63;-;-;619;23175;-;221;-;-;-;-;-;-;-;51;-;5;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;499;-;-;-;-;-;28441
06/2025;qtd_aprovada;"261500 TAQUARITINGA DO NORTE";-;-;-;4552;-;273;-;-;-;-;-;-;50;-;-;203;8450;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;659;-;-;-;-;-;14244
06/2025;qtd_aprovada;"261510 TEREZINHA";-;37;198;3217;-;-;133;-;-;-;-;-;37;-;-;332;4356;257;-;-;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;8679
06/2025;qtd_aprovada;"261520 TERRA NOVA";-;-;-;1418;-;65;216;3;-;-;4;-;49;-;-;-;2450;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6702;-;-;-;-;-;10907
06/2025;qtd_aprovada;"261530 TIMBAUBA";13022;28;40;50;189;610;-;-;-;-;-;-;150;-;-;366;17950;229;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;435;-;-;-;-;-;33122
06/2025;qtd_aprovada;"261540 TORITAMA";-;14445;-;8021;150;1105;204;-;-;-;-;-;238;-;-;416;21101;1817;-;-;-;-;123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;783;-;-;-;-;-;48412
06/2025;qtd_aprovada;"261550 TRACUNHAEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1005;5618;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6623
06/2025;qtd_aprovada;"261560 TRINDADE";-;-;-;2313;121;-;-;-;-;-;-;-;-;-;-;99;4823;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11468;-;-;-;-;-;18824
06/2025;qtd_aprovada;"261570 TRIUNFO";-;-;-;3260;-;401;-;-;-;-;-;-;102;-;-;8;9586;-;-;-;-;-;1;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;13523
06/2025;qtd_aprovada;"261580 TUPANATINGA";-;9;-;5594;-;516;103;-;-;-;-;-;111;-;-;881;12297;420;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46;-;-;251;-;-;-;-;-;20228
06/2025;qtd_aprovada;"261590 TUPARETAMA";-;51;-;2263;-;111;57;-;-;-;-;-;22;-;-;4;6004;60;-;-;-;-;-;-;-;-;84;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;1988;-;-;-;-;-;10677
06/2025;qtd_aprovada;"261600 VENTUROSA";6791;15;467;9055;-;932;105;-;-;-;14;-;2;-;16;1602;16695;997;9;-;-;-;564;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;167;-;-;-;-;-;-;-;-;-;-;32;-;-;2168;-;-;-;-;-;39631
06/2025;qtd_aprovada;"261610 VERDEJANTE";-;46;-;615;-;-;-;-;-;-;-;-;22;-;-;105;2425;-;-;-;-;-;-;-;-;-;14;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;1672;-;-;-;-;-;4942
06/2025;qtd_aprovada;"261618 VERTENTE DO LERIO";1938;4;-;-;-;-;54;-;-;-;-;-;-;-;-;235;1177;669;-;-;-;-;30;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;122;-;-;-;-;-;4303
06/2025;qtd_aprovada;"261620 VERTENTES";27;72;84;8324;-;251;188;-;-;-;-;-;23;-;-;47;9025;768;-;-;-;-;119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;1440;-;-;-;-;-;20389
06/2025;qtd_aprovada;"261630 VICENCIA";18;-;-;783;-;404;-;-;-;-;-;-;-;-;-;-;4222;659;-;-;-;-;49;-;-;-;29;-;6;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;50;-;-;180;-;-;-;-;-;6409
06/2025;qtd_aprovada;"261640 VITORIA DE SANTO ANTAO";1472;69;501;77170;435;4748;479;94;293;-;218;-;4512;-;-;416;42328;1165;24;-;4670;-;1407;-;-;-;27;-;2;-;-;-;-;-;-;-;-;-;454;-;-;25;-;-;-;-;-;-;-;62;33;-;809;-;185;52;-;73;141723
06/2025;qtd_aprovada;"261650 XEXEU";-;119;-;830;-;14;-;-;-;-;-;-;35;-;-;-;6582;364;-;-;-;-;-;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;704;-;-;-;-;-;8744
06/2025;qtd_aprovada;" MUNICIPIO IGNORADO - AL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"270010 AGUA BRANCA";-;-;1276;5190;-;-;288;-;-;-;39;-;36;-;-;573;8487;-;-;-;-;-;-;-;-;-;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;75;-;-;-;-;-;16025
06/2025;qtd_aprovada;"270020 ANADIA";-;-;-;2352;-;-;-;-;-;-;-;-;-;-;-;-;360;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;2731
06/2025;qtd_aprovada;"270030 ARAPIRACA";69600;1069;1315;76605;4195;8777;3205;2197;526;110;466;-;8657;4211;8;6902;182593;16141;3014;1790;7628;3549;101;975;-;-;41288;-;171;452;-;46;41;2;-;-;-;-;4;48;16;84;-;-;-;-;-;-;-;3140;153;-;-;-;-;-;-;-;449079
06/2025;qtd_aprovada;"270040 ATALAIA";-;298;-;7873;-;123;474;-;-;-;114;-;221;-;-;904;23791;479;-;-;-;-;-;-;-;-;361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87;-;-;2312;-;-;-;-;-;37037
06/2025;qtd_aprovada;"270050 BARRA DE SANTO ANTONIO";2927;28;-;827;-;-;-;-;-;-;-;-;-;-;-;1982;8457;175;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;14450
06/2025;qtd_aprovada;"270060 BARRA DE SAO MIGUEL";16;46;6;990;-;-;92;-;-;-;-;-;-;-;-;314;15851;256;-;-;-;-;132;124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;17860
06/2025;qtd_aprovada;"270070 BATALHA";2756;35;-;5515;38;14;128;-;-;-;-;-;-;-;-;876;4836;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23;-;-;1043;-;-;-;-;-;15269
06/2025;qtd_aprovada;"270080 BELEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
06/2025;qtd_aprovada;"270090 BELO MONTE";2358;74;-;491;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;2966
06/2025;qtd_aprovada;"270100 BOCA DA MATA";-;32;-;-;-;11;-;-;-;-;-;-;51;-;-;570;8932;-;-;-;-;-;155;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;2180;-;-;-;-;-;11950
06/2025;qtd_aprovada;"270110 BRANQUINHA";-;20;-;1708;-;-;55;-;-;-;-;-;-;-;-;115;1064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;148;-;-;-;-;-;3132
06/2025;qtd_aprovada;"270120 CACIMBINHAS";1681;30;-;-;-;-;-;-;-;-;-;-;-;-;-;322;11714;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;100;-;-;200;-;-;-;-;-;14059
06/2025;qtd_aprovada;"270130 CAJUEIRO";2352;49;-;-;-;-;-;-;-;-;-;-;13;-;-;2536;11084;222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1466;-;-;-;-;-;17722
06/2025;qtd_aprovada;"270135 CAMPESTRE";-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
06/2025;qtd_aprovada;"270140 CAMPO ALEGRE";13645;359;-;2679;-;334;369;-;-;-;-;-;972;-;47;3379;34487;154;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80;-;-;250;-;-;-;-;-;56766
06/2025;qtd_aprovada;"270150 CAMPO GRANDE";1139;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;1309
06/2025;qtd_aprovada;"270160 CANAPI";534;-;82;631;-;-;223;-;-;-;-;-;-;-;-;413;16943;113;-;-;-;-;533;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19535
06/2025;qtd_aprovada;"270170 CAPELA";4276;155;3;6920;72;-;270;-;-;-;29;-;102;-;-;391;11859;392;-;-;-;-;-;162;-;-;66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;24737
06/2025;qtd_aprovada;"270180 CARNEIROS";5308;16;567;1031;-;-;90;-;-;-;-;-;32;-;-;113;411;196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1123;-;-;-;-;-;8908
06/2025;qtd_aprovada;"270190 CHA PRETA";1571;30;-;1338;-;-;183;-;-;-;-;-;19;-;-;685;1419;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;118;-;-;-;-;-;5389
06/2025;qtd_aprovada;"270200 COITE DO NOIA";2618;-;-;638;-;-;-;-;-;-;-;-;-;-;-;650;3922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;7848
06/2025;qtd_aprovada;"270210 COLONIA LEOPOLDINA";-;50;-;2529;82;-;39;-;-;-;-;-;-;-;-;188;5404;91;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78;-;-;1148;-;-;-;-;-;9625
06/2025;qtd_aprovada;"270220 COQUEIRO SECO";1;41;-;-;-;-;-;-;-;-;-;-;-;-;-;575;3974;366;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;4964
06/2025;qtd_aprovada;"270230 CORURIPE";12955;-;-;16773;-;1525;434;-;-;-;66;-;1171;-;-;631;25976;-;2142;-;-;-;-;-;-;-;72;-;-;196;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4470;-;-;-;-;-;66469
06/2025;qtd_aprovada;"270235 CRAIBAS";4886;353;9;10083;-;-;207;-;-;-;10;-;80;-;-;411;10623;844;-;-;-;-;-;5;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;68;-;-;-;-;-;27636
06/2025;qtd_aprovada;"270240 DELMIRO GOUVEIA";534;64;1;38268;1741;3163;527;1015;-;-;85;-;847;-;-;568;27217;1532;2;-;-;2;1937;544;-;-;60;-;48;-;-;-;45;6;-;-;-;-;565;-;3;-;-;-;-;-;-;-;-;387;-;-;4110;-;-;-;-;-;83271
06/2025;qtd_aprovada;"270250 DOIS RIACHOS";2296;65;-;-;-;-;-;-;-;-;-;-;41;-;-;1160;2471;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;202;-;-;-;-;-;6254
06/2025;qtd_aprovada;"270255 ESTRELA DE ALAGOAS";-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;75;2480;-;-;-;-;-;-;-;-;-;194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;178;-;-;-;-;-;2971
06/2025;qtd_aprovada;"270260 FEIRA GRANDE";-;16;-;1349;-;-;-;-;-;-;-;-;23;-;-;368;11661;719;-;-;-;-;-;23;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14165
06/2025;qtd_aprovada;"270270 FELIZ DESERTO";-;11;-;1071;-;-;-;-;-;-;-;-;29;-;-;-;220;231;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98;-;-;-;-;-;1660
06/2025;qtd_aprovada;"270280 FLEXEIRAS";-;141;-;1714;14;-;43;-;-;-;-;-;-;-;-;399;8805;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;246;-;-;-;-;-;11388
06/2025;qtd_aprovada;"270290 GIRAU DO PONCIANO";12364;208;-;29;-;-;212;-;-;-;19;-;84;-;-;71;12603;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;25612
06/2025;qtd_aprovada;"270300 IBATEGUARA";2201;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;377;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;1536;-;-;-;-;-;4182
06/2025;qtd_aprovada;"270310 IGACI";787;52;-;4520;-;-;394;-;-;-;-;-;1;-;-;416;10476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;16695
06/2025;qtd_aprovada;"270320 IGREJA NOVA";-;80;-;6389;114;-;163;-;-;-;-;-;-;-;-;19;206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;6992
06/2025;qtd_aprovada;"270330 INHAPI";32;21;-;8454;-;256;141;-;-;-;-;-;186;-;-;802;6026;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1644;-;-;-;-;-;17563
06/2025;qtd_aprovada;"270340 JACARE DOS HOMENS";-;158;-;-;-;-;-;-;-;-;-;-;-;-;-;39;2830;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;262;-;-;-;-;-;3373
06/2025;qtd_aprovada;"270350 JACUIPE";1077;88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;174;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1384
