periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
03/2024;qtd_aprovada;"330610 VALENCA";217;-;1129;34537;2230;2269;87;350;-;-;-;-;1166;-;-;808;64635;395;59;-;1464;-;795;-;8;-;550;-;23;-;-;-;-;-;-;-;-;-;327;-;-;9;-;-;-;-;-;-;32;24;-;-;111114
03/2024;qtd_aprovada;"330615 VARRE-SAI";5;49;-;4038;-;1143;103;-;-;-;-;-;-;-;-;16;3843;527;-;-;-;-;104;-;-;-;716;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10544
03/2024;qtd_aprovada;"330620 VASSOURAS";10838;-;91;25881;10;1044;349;323;-;-;69;-;444;1690;-;204;15499;3400;30;1119;824;873;253;-;-;-;76;-;6;33;7;-;2;-;-;-;1;-;99;-;-;11;-;-;-;-;-;-;17;9;-;-;63202
03/2024;qtd_aprovada;"330630 VOLTA REDONDA";10557;317;316;196634;2245;13725;5957;3668;1828;192;865;-;23577;1485;-;5056;264997;11014;671;1408;3164;1047;142;-;623;-;466;-;21;776;-;48;23;24;-;-;1;-;11;-;216;57;-;-;41;-;-;-;8092;30;-;5616;564910
03/2024;qtd_aprovada;" MUNICIPIO IGNORADO - SP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"350010 ADAMANTINA";-;-;2;21588;-;2094;314;188;-;-;-;-;497;589;227;955;28053;2375;143;-;832;529;-;-;19;-;112;-;14;1;-;2;5;-;-;-;-;-;-;-;13;5;-;-;-;-;-;-;25;2;-;11245;69829
03/2024;qtd_aprovada;"350020 ADOLFO";1343;63;39;3;-;20;-;-;-;-;-;-;-;-;-;508;7412;-;-;-;-;-;295;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;16;-;-;1800;11530
03/2024;qtd_aprovada;"350030 AGUAI";13728;-;1869;19187;-;1679;-;-;-;-;-;-;247;-;-;2513;38236;726;38;-;-;-;301;-;-;-;324;-;2;-;-;-;-;-;-;-;-;-;81;-;12;-;-;-;-;-;-;-;-;-;-;-;78943
03/2024;qtd_aprovada;"350040 AGUAS DA PRATA";-;42;20;5038;-;407;-;-;-;-;-;-;-;-;-;-;4399;482;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10415
03/2024;qtd_aprovada;"350050 AGUAS DE LINDOIA";-;-;-;-;-;1443;-;-;-;-;-;-;137;-;-;-;6469;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8049
03/2024;qtd_aprovada;"350055 AGUAS DE SANTA BARBARA";-;-;-;3590;-;-;-;-;-;-;-;-;-;-;-;336;4516;285;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8727
03/2024;qtd_aprovada;"350060 AGUAS DE SAO PEDRO";4;-;578;3;-;410;98;-;-;-;-;-;58;-;-;343;11415;215;-;-;-;-;90;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;13233
03/2024;qtd_aprovada;"350070 AGUDOS";9183;173;293;5921;-;1945;386;-;-;-;1;-;1107;-;-;1818;55640;805;26;-;-;-;1074;-;242;-;63;-;7;-;-;-;-;-;-;-;-;-;132;-;-;-;-;-;-;-;-;-;5;-;-;-;78821
03/2024;qtd_aprovada;"350075 ALAMBARI";3499;1262;540;2896;-;-;44;-;-;-;-;-;18;-;-;544;8320;361;1;-;-;-;310;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;19;-;-;-;17854
03/2024;qtd_aprovada;"350080 ALFREDO MARCONDES";214;156;-;-;-;-;-;-;-;-;-;-;-;-;-;-;353;-;-;-;-;-;495;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;19;-;-;-;1265
03/2024;qtd_aprovada;"350090 ALTAIR";198;4;241;1;-;3;-;-;-;-;-;-;-;-;-;619;5552;500;-;-;-;-;206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;2;-;-;-;7354
03/2024;qtd_aprovada;"350100 ALTINOPOLIS";4428;1065;1440;11050;-;708;3;-;-;-;14;-;210;-;-;1040;31783;458;-;-;-;-;675;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;19;-;-;1269;54300
03/2024;qtd_aprovada;"350110 ALTO ALEGRE";379;175;-;4697;-;1172;-;-;-;-;-;-;-;-;-;-;-;247;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6670
03/2024;qtd_aprovada;"350115 ALUMINIO";105;846;-;16;-;762;77;-;-;-;-;-;134;-;-;275;10784;277;-;-;-;-;79;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;13402
03/2024;qtd_aprovada;"350120 ALVARES FLORENCE";40;51;-;819;-;-;-;-;-;-;-;-;40;-;-;-;87;835;14;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;1960
03/2024;qtd_aprovada;"350130 ALVARES MACHADO";2291;66;-;2092;-;115;71;-;-;-;-;-;109;-;-;-;10855;1276;3;-;-;-;-;-;-;-;15;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;16921
03/2024;qtd_aprovada;"350140 ALVARO DE CARVALHO";1976;-;237;12;-;-;-;-;-;-;-;-;-;-;-;339;6176;410;-;-;-;-;43;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;22;-;-;17;9241
03/2024;qtd_aprovada;"350150 ALVINLANDIA";2065;9;66;-;-;-;-;-;-;-;-;-;-;-;-;152;1687;85;-;-;-;-;247;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;4348
03/2024;qtd_aprovada;"350160 AMERICANA";1095;627;4234;95275;175;6928;2122;453;169;-;624;-;5165;34;-;1383;125555;6521;139;305;1036;17;-;-;336;-;477;-;81;162;2;370;-;27;-;-;-;-;-;1;-;12;-;-;-;-;-;-;131;13;-;-;253469
03/2024;qtd_aprovada;"350170 AMERICO BRASILIENSE";4;207;1003;14330;-;2454;1374;683;-;-;385;-;3710;-;-;399;29001;158;1;-;-;6;135;-;-;-;141;10;4;117;-;-;1;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;58;-;-;-;54185
03/2024;qtd_aprovada;"350180 AMERICO DE CAMPOS";-;30;-;1989;-;-;-;-;-;-;-;-;50;-;-;-;108;35;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;25;-;-;-;2240
03/2024;qtd_aprovada;"350190 AMPARO";858;667;54;33772;222;2700;1092;320;9;-;220;-;1806;-;-;198;37668;-;-;-;1737;-;-;-;46;-;220;-;1;143;-;-;-;9;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;25;-;-;81783
03/2024;qtd_aprovada;"350200 ANALANDIA";445;23;165;883;-;213;9;-;-;-;-;-;-;-;-;977;7755;81;-;-;-;-;490;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;11078
03/2024;qtd_aprovada;"350210 ANDRADINA";3107;-;248;11764;606;2443;1225;347;-;-;458;-;1826;-;-;841;32308;1031;237;-;-;-;1154;-;18;-;106;-;21;328;-;97;17;16;-;-;-;-;147;-;-;-;-;-;-;-;-;-;31;-;-;3676;62052
03/2024;qtd_aprovada;"350220 ANGATUBA";22;119;8;14447;-;802;-;-;-;-;-;-;164;-;-;311;16440;518;-;-;-;-;-;-;-;-;47;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32883
03/2024;qtd_aprovada;"350230 ANHEMBI";2671;42;438;1;-;8;58;-;-;-;-;-;37;-;-;1304;10209;565;1;-;-;-;151;-;-;-;83;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;29;15626
03/2024;qtd_aprovada;"350240 ANHUMAS";1143;60;13;2378;-;-;-;-;-;-;-;-;-;-;-;337;2759;623;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;339;7714
03/2024;qtd_aprovada;"350250 APARECIDA";400;-;69;33459;-;2301;126;-;-;-;-;-;4553;-;-;-;31574;239;846;-;-;-;567;-;-;-;96;-;-;20;-;-;-;-;-;-;-;-;37;-;20;-;-;-;-;-;-;-;1;-;-;-;74308
03/2024;qtd_aprovada;"350260 APARECIDA D'OESTE";5679;10;139;2;-;30;-;-;-;-;-;-;39;-;-;-;106165;301;-;-;-;-;336;-;-;-;43;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;45;-;-;-;112841
03/2024;qtd_aprovada;"350270 APIAI";13;108;-;5173;-;1155;-;-;-;-;-;-;305;-;-;114;7905;413;42;-;-;-;79;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;58;-;-;-;15428
03/2024;qtd_aprovada;"350275 ARACARIGUAMA";2488;-;2645;16187;-;1413;182;-;-;-;-;-;520;-;1;1673;51865;616;-;-;-;-;-;-;-;-;33;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77632
03/2024;qtd_aprovada;"350280 ARACATUBA";3568;1393;1268;100782;2678;10781;2294;1353;680;282;455;8;4924;220;2089;3256;112136;1288;513;1109;3756;101;2918;-;42;-;511;-;181;357;33;3;1;4;-;-;1;-;648;5;65;30;-;-;-;-;-;1136399;3176;37;-;10249;1409594
03/2024;qtd_aprovada;"350290 ARACOIABA DA SERRA";14;119;-;18077;-;854;76;-;-;-;20;-;119;-;-;371;36282;790;58;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56783
03/2024;qtd_aprovada;"350300 ARAMINA";1108;52;-;594;-;142;56;21;4;-;6;-;5;-;-;-;220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1400;3634
03/2024;qtd_aprovada;"350310 ARANDU";492;60;666;-;-;-;-;-;-;-;-;-;-;-;-;35;1182;-;-;-;-;-;57;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;2534
03/2024;qtd_aprovada;"350315 ARAPEI";16;10;552;-;-;2;56;-;-;-;-;-;48;-;-;134;5008;312;-;-;-;-;117;-;-;-;106;-;2;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;20;-;-;2967;9358
03/2024;qtd_aprovada;"350320 ARARAQUARA";17508;2720;3172;145305;4543;5951;4159;1376;663;199;272;7;19110;2260;-;7673;179331;7069;527;767;3324;1435;2205;-;40;-;497;-;136;335;-;30;8;4;1;-;-;-;278;-;-;38;-;-;-;-;-;953233;1471;36;-;-;1365683
03/2024;qtd_aprovada;"350330 ARARAS";20101;437;1124;28941;30;3545;530;415;-;10;10;-;902;54;-;1952;67408;-;19;452;1177;51;2163;-;-;-;132;-;17;32;-;3;5;1;-;-;4;-;153;-;-;13;-;-;-;-;-;-;-;19;-;-;129700
03/2024;qtd_aprovada;"350335 ARCO-IRIS";207;1;6;-;-;1;-;-;-;-;-;-;-;-;-;104;1537;-;-;-;-;-;111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;1973
03/2024;qtd_aprovada;"350340 AREALVA";429;36;179;72;-;121;397;-;-;-;-;-;4285;-;-;322;10183;86;221;-;-;-;328;-;-;-;-;-;-;449;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;14;-;-;-;17144
03/2024;qtd_aprovada;"350350 AREIAS";22;42;-;-;-;12;100;-;-;-;-;-;55;-;-;27;2449;44;-;-;-;-;204;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;19;-;-;634;3617
03/2024;qtd_aprovada;"350360 AREIOPOLIS";9206;17;78;-;-;472;108;-;-;-;-;-;1;-;-;579;13109;135;-;-;-;-;759;-;-;-;41;-;7;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;41;-;-;69;24669
03/2024;qtd_aprovada;"350370 ARIRANHA";1180;11;560;3963;-;82;48;-;-;-;-;-;-;-;-;609;14643;211;-;-;-;-;344;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;15;-;-;-;21676
03/2024;qtd_aprovada;"350380 ARTUR NOGUEIRA";10195;-;1467;-;-;17;-;-;-;-;-;-;225;-;-;1147;17228;16;-;-;-;-;1114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170;-;-;-;-;-;-;-;-;-;-;-;-;-;31579
03/2024;qtd_aprovada;"350390 ARUJA";5135;1589;1235;40210;597;3636;1800;216;-;-;3;-;1120;-;-;4163;93537;3028;8;-;-;18;74;-;-;-;210;-;1;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;34;-;-;-;156637
03/2024;qtd_aprovada;"350395 ASPASIA";-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200
03/2024;qtd_aprovada;"350400 ASSIS";5327;187;89;60687;1169;6096;1702;977;-;-;393;-;5351;454;-;951;72495;1491;317;378;1573;662;-;-;130;-;274;-;5;292;-;-;4;-;-;-;2;-;-;-;31;14;-;-;-;-;-;576222;-;22;-;-;737295
03/2024;qtd_aprovada;"350410 ATIBAIA";564;6961;483;73166;582;6445;3449;1282;-;-;439;-;6124;-;-;878;99936;2390;106;-;-;10;64;-;11;-;273;-;-;334;28;-;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147;-;-;13055;216734
03/2024;qtd_aprovada;"350420 AURIFLAMA";2887;43;3;3371;-;559;29;-;-;-;-;-;158;-;-;66;12753;498;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6120;26506
03/2024;qtd_aprovada;"350430 AVAI";571;21;-;-;-;-;-;-;-;-;-;-;-;-;-;38;2623;-;-;-;-;-;32;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3355
03/2024;qtd_aprovada;"350440 AVANHANDAVA";589;12;230;-;-;-;187;-;-;-;-;-;48;-;-;204;7822;309;-;-;-;-;-;-;-;-;41;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46;-;-;1295;10794
03/2024;qtd_aprovada;"350450 AVARE";5;310;3608;29239;113;4387;896;558;28;-;244;-;8316;16;-;246;70532;4881;481;30;1638;16;60;-;114;-;1104;-;-;707;-;-;29;6;-;-;-;-;14;-;-;6;-;-;-;-;-;-;-;3;-;-;127587
03/2024;qtd_aprovada;"350460 BADY BASSITT";6725;122;-;19787;-;782;3;-;-;-;-;-;91;-;25;435;15878;595;-;-;-;-;-;-;141;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;44617
03/2024;qtd_aprovada;"350470 BALBINOS";984;294;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1278
03/2024;qtd_aprovada;"350480 BALSAMO";97;57;-;-;-;-;93;-;-;-;-;-;4;-;-;27;644;250;-;-;-;-;420;-;-;-;12;-;4;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;1630
03/2024;qtd_aprovada;"350490 BANANAL";16;22;-;5039;-;479;-;-;-;-;-;-;30;-;-;264;7443;435;-;-;-;-;159;-;-;-;98;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;20;-;-;4001;18024
03/2024;qtd_aprovada;"350500 BARAO DE ANTONINA";50;69;4;723;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;869
03/2024;qtd_aprovada;"350510 BARBOSA";2423;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63;582;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;87;3250
03/2024;qtd_aprovada;"350520 BARIRI";9680;51;682;6771;-;1245;169;-;-;-;-;-;273;-;-;3245;27034;902;43;-;-;-;826;-;-;-;29;-;2;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;-;-;5892;56882
03/2024;qtd_aprovada;"350530 BARRA BONITA";3323;-;610;1926;-;881;423;118;84;-;57;-;414;-;-;1165;28716;1157;1;-;-;-;730;-;-;-;287;-;2;-;-;-;3;-;-;-;-;-;190;-;-;-;-;-;-;-;-;-;7;-;-;-;40094
03/2024;qtd_aprovada;"350535 BARRA DO CHAPEU";-;164;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;194
03/2024;qtd_aprovada;"350540 BARRA DO TURVO";-;52;-;2536;-;328;2;-;-;-;-;-;42;-;-;267;5443;-;-;-;-;-;-;-;-;-;8;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8687
03/2024;qtd_aprovada;"350550 BARRETOS";47834;-;1540;148238;32149;13741;4631;8116;1056;1557;927;6;4732;5971;-;6352;183042;2057;368;5857;2196;3429;4685;-;608;-;2533;-;125;504;-;151;53;72;-;-;14;17;889;3;802;38;353;-;-;-;-;876421;111;32;-;-;1361210
03/2024;qtd_aprovada;"350560 BARRINHA";3165;-;84;-;-;9;6;-;-;-;-;-;-;-;-;1163;17509;424;-;-;-;-;210;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;22610
03/2024;qtd_aprovada;"350570 BARUERI";33725;737;38738;489521;2853;27970;17001;4466;504;-;1652;-;17609;205;-;22660;569720;4932;527;-;3242;51;6951;-;729;-;532;-;126;220;20;-;-;-;-;-;-;-;636;-;139;15;-;-;-;-;-;-;69;1;-;108;1245659
03/2024;qtd_aprovada;"350580 BASTOS";1090;-;8;4950;12;1366;-;-;-;-;-;-;81;-;-;191;14796;956;1;-;-;-;-;-;-;-;12;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;624;24119
03/2024;qtd_aprovada;"350590 BATATAIS";11405;296;286;9226;47;3048;1021;128;119;-;41;-;342;-;-;1444;45874;1345;76;-;1643;-;513;-;-;-;69;-;18;-;-;-;9;-;-;-;-;-;126;-;41;10;-;-;-;-;-;-;-;3;-;1;77131
03/2024;qtd_aprovada;"350600 BAURU";29947;2008;3447;219148;2372;13939;3948;2757;336;350;374;1;17291;4622;3134;7094;290934;2813;518;1367;4270;2660;4795;-;480;-;783;-;164;475;4;113;29;29;-;-;-;137;677;-;-;37;34;-;-;-;26;1459918;1679;89;2;2032;2084833
03/2024;qtd_aprovada;"350610 BEBEDOURO";9691;16;2393;77599;80;2794;1284;423;-;-;285;29;1044;-;-;6217;79827;744;33;-;2045;-;66;-;-;-;65;-;2;9;6;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;19;17;-;-;184712
03/2024;qtd_aprovada;"350620 BENTO DE ABREU";12;-;-;-;-;-;1;-;-;-;-;-;7;-;-;1;1087;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;1112
03/2024;qtd_aprovada;"350630 BERNARDINO DE CAMPOS";-;31;-;971;-;460;-;-;-;-;-;-;99;-;-;11;6605;-;11;-;-;-;-;-;-;-;46;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;8287
03/2024;qtd_aprovada;"350635 BERTIOGA";25622;183;3611;50009;44;4940;1549;277;21;-;28;-;961;-;-;4070;144050;3369;50;-;-;-;1072;-;151;-;635;-;7;-;-;-;-;9;-;-;-;-;281;-;-;-;-;-;-;-;-;-;25;-;-;-;240964
03/2024;qtd_aprovada;"350640 BILAC";2818;-;36;495;-;155;-;-;-;-;-;-;46;-;-;208;9324;160;-;-;-;-;391;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;12;-;-;3205;16872
03/2024;qtd_aprovada;"350650 BIRIGUI";38976;185;1246;23253;-;4184;657;666;-;-;-;-;950;-;-;12229;128281;686;16;-;-;-;2079;-;428;-;464;-;59;50;-;-;-;-;-;-;-;-;311;2;-;-;-;-;-;-;-;-;75;-;-;-;214797
03/2024;qtd_aprovada;"350660 BIRITIBA MIRIM";10988;-;327;1043;-;1290;156;-;-;-;-;-;37;-;-;478;9596;2790;-;-;-;-;67;-;10;-;4;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;26818
03/2024;qtd_aprovada;"350670 BOA ESPERANCA DO SUL";135;80;-;2118;-;-;-;-;-;-;-;-;69;-;-;297;8095;-;-;-;-;-;252;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;113;-;-;-;-;-;-;-;-;-;-;-;-;-;11175
03/2024;qtd_aprovada;"350680 BOCAINA";5016;-;311;-;-;131;119;-;-;-;-;-;56;-;-;161;10462;293;-;-;-;-;345;-;-;-;35;-;7;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;100;17056
03/2024;qtd_aprovada;"350690 BOFETE";34;-;91;-;-;-;114;-;-;-;-;-;107;-;-;327;18132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18805
03/2024;qtd_aprovada;"350700 BOITUVA";3589;150;1963;17448;-;1366;21;77;25;-;-;-;901;-;-;2224;51170;118;-;-;-;-;1137;-;-;-;89;-;2;-;-;-;-;-;-;-;-;-;156;-;-;-;-;-;-;-;-;-;31;-;-;-;80467
03/2024;qtd_aprovada;"350710 BOM JESUS DOS PERDOES";21;-;377;7941;-;1493;-;-;-;-;-;-;156;-;-;762;23235;762;-;-;-;-;-;-;-;-;9;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34758
03/2024;qtd_aprovada;"350715 BOM SUCESSO DE ITARARE";4176;-;122;-;-;-;-;-;-;-;-;-;31;-;-;165;2978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;7476
03/2024;qtd_aprovada;"350720 BORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"350730 BORACEIA";1489;8;139;-;-;2;-;-;-;-;-;-;-;-;-;47;4044;115;-;-;-;-;137;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;6;-;-;1540;7541
03/2024;qtd_aprovada;"350740 BORBOREMA";11533;239;93;4147;-;527;179;-;-;-;-;-;2;-;-;495;13630;475;-;-;-;-;265;-;-;-;44;-;5;7;-;-;-;-;-;-;-;2;99;-;-;-;-;-;-;-;-;-;23;-;-;9;31774
03/2024;qtd_aprovada;"350745 BOREBI";54;-;-;-;-;44;-;-;-;-;-;-;-;-;-;13;163;359;-;-;-;-;87;-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;760
03/2024;qtd_aprovada;"350750 BOTUCATU";48706;211;8431;220019;6130;12204;3439;2694;439;252;1264;18;5341;5492;-;4482;181025;3525;382;2792;2808;2321;4786;-;1436;-;400;5;41;462;19;46;-;23;-;-;-;1;264;-;444;72;1357;-;49;-;620;1180943;51;215;-;-;1703209
03/2024;qtd_aprovada;"350760 BRAGANCA PAULISTA";144;338;6783;127491;18;9156;3290;1950;206;342;486;-;3659;246;-;5080;167061;285;346;567;3267;103;75;-;89;-;336;-;2;44;-;28;35;-;-;-;-;-;28;-;54;15;-;-;-;-;3;-;20;19;-;-;331566
