periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
01/2024;qtd_aprovada;"431842 SAO JOAO DA URTIGA";-;21;-;1640;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;1687
01/2024;qtd_aprovada;"431843 SAO JOAO DO POLESINE";-;-;-;-;-;17;-;-;-;-;-;-;33;-;-;-;2132;-;-;-;-;-;-;-;-;69;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2252
01/2024;qtd_aprovada;"431844 SAO JORGE";-;177;1;628;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;807
01/2024;qtd_aprovada;"431845 SAO JOSE DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"431846 SAO JOSE DO HERVAL";-;4;-;294;-;-;-;-;-;-;-;-;2;-;-;-;578;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;891
01/2024;qtd_aprovada;"431848 SAO JOSE DO HORTENCIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"431849 SAO JOSE DO INHACORA";-;15;7;-;-;-;-;-;-;-;-;-;15;-;-;24;12926;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13005
01/2024;qtd_aprovada;"431850 SAO JOSE DO NORTE";28;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;1474;810;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2321
01/2024;qtd_aprovada;"431860 SAO JOSE DO OURO";-;19;-;153;-;306;129;1;-;-;-;-;33;-;-;3;3643;112;7;-;-;-;-;6;-;137;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;4585
01/2024;qtd_aprovada;"431861 SAO JOSE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"431862 SAO JOSE DOS AUSENTES";-;3;-;2313;-;196;42;-;-;-;-;-;-;-;-;-;229;103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2886
01/2024;qtd_aprovada;"431870 SAO LEOPOLDO";61;-;8;77060;1080;8566;1191;938;166;39;305;-;3592;-;-;887;44436;3738;349;1329;1530;73;75;1;-;395;-;-;22;-;-;-;-;-;-;-;-;66;-;181;8;-;-;-;-;-;-;135;3;-;-;146234
01/2024;qtd_aprovada;"431880 SAO LOURENCO DO SUL";2656;1512;9;7532;-;930;126;3;4;-;24;-;300;44;-;328;27370;431;17;-;317;21;279;-;-;142;-;47;2;-;-;2;-;-;-;1;-;46;-;40;8;-;-;-;-;-;-;14;17;-;-;42222
01/2024;qtd_aprovada;"431890 SAO LUIZ GONZAGA";5443;36;-;7087;-;997;206;91;-;-;-;-;127;-;-;-;12792;134;20;-;-;14;20;-;-;222;-;19;-;-;-;4;-;-;4;1;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;27278
01/2024;qtd_aprovada;"431900 SAO MARCOS";-;164;-;1463;-;-;17;7;-;-;-;-;-;-;-;-;1524;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;47;3229
01/2024;qtd_aprovada;"431910 SAO MARTINHO";-;-;-;3;-;67;3;-;-;-;-;-;19;-;-;-;1110;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;1262
01/2024;qtd_aprovada;"431912 SAO MARTINHO DA SERRA";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
01/2024;qtd_aprovada;"431915 SAO MIGUEL DAS MISSOES";-;28;-;1101;-;181;-;-;-;-;-;-;40;-;-;-;1674;132;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;3223
01/2024;qtd_aprovada;"431920 SAO NICOLAU";-;33;-;801;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;880
01/2024;qtd_aprovada;"431930 SAO PAULO DAS MISSOES";-;29;-;834;-;111;-;-;-;-;-;-;34;-;-;-;651;271;-;-;-;-;-;-;-;66;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;2015
01/2024;qtd_aprovada;"431935 SAO PEDRO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
01/2024;qtd_aprovada;"431936 SAO PEDRO DAS MISSOES";-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;42
01/2024;qtd_aprovada;"431937 SAO PEDRO DO BUTIA";-;34;-;324;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;379
01/2024;qtd_aprovada;"431940 SAO PEDRO DO SUL";-;43;6;1606;-;393;10;-;-;-;-;-;115;-;-;-;5173;-;-;-;-;-;-;-;-;149;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;7545
01/2024;qtd_aprovada;"431950 SAO SEBASTIAO DO CAI";573;88;163;681;-;785;39;-;-;-;-;-;231;-;-;123;11229;216;-;-;-;-;193;-;-;304;-;1;-;-;-;-;-;-;-;-;-;24;-;70;-;-;-;-;-;-;-;-;-;-;-;14720
01/2024;qtd_aprovada;"431960 SAO SEPE";-;28;-;597;-;161;2;18;-;-;-;-;100;-;-;-;11442;350;-;-;-;-;-;-;-;237;-;-;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;-;-;-;13025
01/2024;qtd_aprovada;"431970 SAO VALENTIM";-;15;-;996;-;-;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1085
01/2024;qtd_aprovada;"431971 SAO VALENTIM DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
01/2024;qtd_aprovada;"431973 SAO VALERIO DO SUL";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
01/2024;qtd_aprovada;"431975 SAO VENDELINO";-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
01/2024;qtd_aprovada;"431980 SAO VICENTE DO SUL";-;-;-;3;-;131;44;-;-;-;-;-;83;-;-;-;1784;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2055
01/2024;qtd_aprovada;"431990 SAPIRANGA";1129;563;9700;4672;-;4080;250;1162;295;-;-;-;447;-;-;727;31992;1127;19;-;-;2;-;-;-;46;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56234
01/2024;qtd_aprovada;"432000 SAPUCAIA DO SUL";17490;-;695;45728;-;2713;596;1275;-;-;-;-;1739;-;-;5140;88436;4303;183;-;-;18;5185;64;-;196;-;10;-;-;2;15;1;-;-;2;-;408;-;153;-;-;-;-;-;-;-;-;-;-;-;174352
01/2024;qtd_aprovada;"432010 SARANDI";-;33;-;1606;-;711;75;261;-;-;4;-;25;-;-;-;3992;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;6803
01/2024;qtd_aprovada;"432020 SEBERI";-;2;-;4544;-;793;294;-;-;-;29;-;185;-;-;81;7054;-;-;-;-;-;-;-;-;171;-;1;-;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;20;-;-;2104;15323
01/2024;qtd_aprovada;"432023 SEDE NOVA";-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
01/2024;qtd_aprovada;"432026 SEGREDO";-;8;-;972;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1035
01/2024;qtd_aprovada;"432030 SELBACH";-;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;425;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;526
01/2024;qtd_aprovada;"432032 SENADOR SALGADO FILHO";900;18;10;-;-;1;-;-;-;-;-;-;-;-;-;77;1743;-;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;20;-;-;-;2836
01/2024;qtd_aprovada;"432035 SENTINELA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"432040 SERAFINA CORREA";-;15;-;4970;124;922;206;-;-;-;-;-;156;-;-;20;4550;738;17;-;-;-;-;-;-;115;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11841
01/2024;qtd_aprovada;"432045 SERIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;21
01/2024;qtd_aprovada;"432050 SERTAO";-;6;-;1168;-;-;70;-;-;-;17;-;27;-;-;-;1011;-;-;-;-;-;-;-;-;48;-;-;-;30;5;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;2396
01/2024;qtd_aprovada;"432055 SERTAO SANTANA";10;6;-;1099;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1151
01/2024;qtd_aprovada;"432057 SETE DE SETEMBRO";-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;24;4;43;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
01/2024;qtd_aprovada;"432060 SEVERIANO DE ALMEIDA";-;19;-;105;-;-;-;-;-;-;-;-;6;-;-;-;738;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;901
01/2024;qtd_aprovada;"432065 SILVEIRA MARTINS";-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
01/2024;qtd_aprovada;"432067 SINIMBU";-;431;-;4181;-;-;-;-;-;-;-;-;264;-;-;-;841;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;5795
01/2024;qtd_aprovada;"432070 SOBRADINHO";-;43;2;7275;-;56;511;47;12;1;17;1;52;-;-;1;1637;31;-;-;-;-;-;-;-;44;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9733
01/2024;qtd_aprovada;"432080 SOLEDADE";1972;75;51;12864;601;896;54;225;5;-;-;-;235;7;-;45;16606;317;-;-;533;-;-;-;-;307;-;-;-;-;-;-;-;-;-;-;-;-;-;80;3;-;-;-;-;-;-;30;9;-;-;34915
01/2024;qtd_aprovada;"432085 TABAI";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
01/2024;qtd_aprovada;"432090 TAPEJARA";14;-;1;3797;-;1497;129;140;-;-;511;-;1257;-;-;-;10574;-;19;-;-;-;-;-;-;310;-;372;-;-;-;4;-;-;-;-;-;-;1;150;-;-;-;-;-;-;-;-;-;-;-;18776
01/2024;qtd_aprovada;"432100 TAPERA";35;1477;-;767;-;81;-;-;-;-;-;-;30;-;-;-;2930;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;5417
01/2024;qtd_aprovada;"432110 TAPES";-;-;-;2577;-;-;-;-;-;-;-;-;-;-;-;-;132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2709
01/2024;qtd_aprovada;"432120 TAQUARA";-;-;79;12669;216;1362;296;1059;108;58;153;-;586;42;-;5;19745;2623;-;1274;1242;15;-;-;-;172;-;-;-;-;12;-;-;-;-;1;-;-;-;208;3;-;-;-;-;-;-;-;11;-;-;41939
01/2024;qtd_aprovada;"432130 TAQUARI";-;-;-;4481;66;670;197;216;-;-;81;2;147;-;-;-;8919;426;7;-;-;-;1;-;-;32;-;22;1;-;10;2;1;-;-;-;-;-;-;100;-;-;-;-;-;-;-;3;-;-;-;15384
01/2024;qtd_aprovada;"432132 TAQUARUCU DO SUL";-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;306;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1536;1865
01/2024;qtd_aprovada;"432135 TAVARES";-;14;-;-;-;221;4;-;-;-;-;-;58;-;-;2;1608;162;12;-;-;-;-;-;-;8;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2092
01/2024;qtd_aprovada;"432140 TENENTE PORTELA";-;141;4;10540;195;2520;781;627;-;-;141;-;15923;-;-;2;20976;100;243;-;-;-;328;-;-;459;-;82;185;-;-;-;-;-;-;-;-;60;-;109;-;-;-;-;-;-;-;139;-;-;-;53555
01/2024;qtd_aprovada;"432143 TERRA DE AREIA";27;86;-;1857;-;-;-;-;-;-;-;-;268;-;-;-;11499;1200;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14974
01/2024;qtd_aprovada;"432145 TEUTONIA";1014;1419;197;6444;54;1012;171;266;-;-;56;-;289;-;-;1282;33000;663;2;-;-;-;304;45;-;485;-;9;-;-;-;-;-;-;-;-;-;71;-;30;-;-;-;-;-;-;-;-;-;-;4049;50862
01/2024;qtd_aprovada;"432146 TIO HUGO";-;71;13;263;-;-;-;-;-;-;-;-;1;-;-;-;203;157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;708
01/2024;qtd_aprovada;"432147 TIRADENTES DO SUL";-;17;-;977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;994
01/2024;qtd_aprovada;"432149 TOROPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
01/2024;qtd_aprovada;"432150 TORRES";83;1652;53;16547;-;2059;223;848;-;-;1;-;684;4;4;758;37739;412;121;-;1585;4;381;-;-;74;-;-;-;-;-;1;1;-;-;2;-;20;7;-;19;-;-;-;-;-;-;-;57;-;-;63339
01/2024;qtd_aprovada;"432160 TRAMANDAI";17;97;888;13885;644;3436;234;417;-;-;-;-;735;531;-;3499;35629;-;199;-;-;621;-;-;-;218;-;1;-;-;-;44;-;-;-;-;-;-;2;37;-;-;-;-;-;-;-;-;-;-;-;61134
01/2024;qtd_aprovada;"432162 TRAVESSEIRO";-;50;-;344;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;414
01/2024;qtd_aprovada;"432163 TRES ARROIOS";-;9;-;492;-;-;-;-;-;-;-;-;6;-;-;-;337;54;-;-;-;-;27;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;998
01/2024;qtd_aprovada;"432166 TRES CACHOEIRAS";287;107;-;1795;-;-;-;-;-;-;-;-;-;-;-;37;942;196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3364
01/2024;qtd_aprovada;"432170 TRES COROAS";-;-;-;2967;-;554;-;29;-;-;-;-;142;1;-;-;10537;1197;5;-;-;-;-;-;-;283;-;3;-;-;-;-;1;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;15753
01/2024;qtd_aprovada;"432180 TRES DE MAIO";-;-;-;7276;-;635;126;163;-;-;7;-;8042;-;-;1;10288;-;97;-;-;-;-;-;-;168;-;7;117;-;1;12;-;-;-;-;-;-;-;69;-;-;-;-;-;-;-;35;-;-;-;27044
01/2024;qtd_aprovada;"432183 TRES FORQUILHAS";-;45;-;-;-;-;-;-;-;-;-;-;12;-;-;-;275;137;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;479
01/2024;qtd_aprovada;"432185 TRES PALMEIRAS";-;-;-;1448;-;-;-;-;-;-;-;-;63;-;-;6;175;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1692
01/2024;qtd_aprovada;"432190 TRES PASSOS";-;-;-;12795;24;1139;194;278;73;-;26;-;56;-;-;-;14695;-;17;-;-;-;-;-;-;330;-;-;-;-;-;1;-;-;-;-;-;-;-;150;-;-;-;-;-;-;-;37;-;-;-;29815
01/2024;qtd_aprovada;"432195 TRINDADE DO SUL";-;19;-;87;-;136;1;-;-;-;210;-;514;-;-;-;2134;-;9;-;-;-;-;-;-;64;-;90;-;-;-;-;-;-;-;-;-;-;-;100;-;-;-;-;-;-;-;-;-;-;-;3364
01/2024;qtd_aprovada;"432200 TRIUNFO";1816;36;26;1521;-;272;-;-;-;-;-;-;50;-;-;74;8165;-;-;-;-;-;618;-;-;91;-;-;-;-;-;-;-;-;-;-;-;123;-;16;-;-;-;-;-;-;-;-;-;-;-;12808
01/2024;qtd_aprovada;"432210 TUCUNDUVA";891;16;-;364;-;24;4;-;-;-;-;-;20;-;-;-;2445;51;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;3901
01/2024;qtd_aprovada;"432215 TUNAS";-;6;-;1533;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1539
01/2024;qtd_aprovada;"432218 TUPANCI DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
01/2024;qtd_aprovada;"432220 TUPANCIRETA";-;69;3;4016;-;498;4;-;-;-;-;-;63;-;-;-;3936;-;-;-;-;-;-;-;-;138;-;3;-;1;-;1;1;-;-;1;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;8774
01/2024;qtd_aprovada;"432225 TUPANDI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"432230 TUPARENDI";-;-;-;2169;-;59;3;-;-;-;-;-;42;-;-;-;2009;89;-;-;-;1;-;-;-;122;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4498
01/2024;qtd_aprovada;"432232 TURUCU";230;-;-;-;-;-;46;-;-;-;-;-;2;-;-;84;2276;43;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2685
01/2024;qtd_aprovada;"432234 UBIRETAMA";-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
01/2024;qtd_aprovada;"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"432237 UNISTALDA";-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150
01/2024;qtd_aprovada;"432240 URUGUAIANA";3505;166;43;23332;99;2826;249;314;-;-;30;-;749;630;-;515;40675;913;49;643;617;486;307;-;-;635;1;-;-;-;7;21;-;-;-;-;-;86;-;155;1;-;-;-;-;-;-;-;-;-;12136;89190
01/2024;qtd_aprovada;"432250 VACARIA";1;230;6;36326;352;2867;524;308;141;-;5;-;751;12;-;828;22352;2099;100;-;1158;22;62;-;-;200;-;9;-;-;-;9;-;-;-;-;-;34;-;-;15;-;-;-;-;1;-;42;27;-;5066;73547
01/2024;qtd_aprovada;"432252 VALE VERDE";315;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;324
01/2024;qtd_aprovada;"432253 VALE DO SOL";-;-;-;2212;-;-;-;-;-;-;-;-;24;-;-;-;1194;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3438
01/2024;qtd_aprovada;"432254 VALE REAL";-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
01/2024;qtd_aprovada;"432255 VANINI";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;154;154;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;319
01/2024;qtd_aprovada;"432260 VENANCIO AIRES";1786;11;806;15779;-;789;68;112;-;-;-;-;512;-;-;2271;52775;2900;66;-;816;92;2252;71;-;409;-;16;20;-;2;17;-;-;-;2;-;143;-;40;6;-;-;-;-;-;-;-;18;-;6474;88253
01/2024;qtd_aprovada;"432270 VERA CRUZ";1992;929;-;6667;-;228;19;-;-;-;-;-;119;-;-;-;7177;805;-;-;-;-;-;-;-;145;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18081
01/2024;qtd_aprovada;"432280 VERANOPOLIS";-;747;1;13101;-;716;292;339;61;-;61;-;154;-;-;5;6144;514;3;-;-;-;-;-;-;318;-;5;-;-;-;3;-;-;-;-;-;-;3;50;-;-;-;-;-;-;-;-;-;-;2078;24595
