periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;qtd_aprovada;"210500 HUMBERTO DE CAMPOS";-;24;26;3523;-;183;-;-;-;-;-;-;167;-;15;177;8168;414;-;-;-;-;103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;12825
07/2025;qtd_aprovada;"210510 ICATU";345;14;-;6820;-;-;89;-;-;-;-;-;-;-;-;411;6678;-;-;-;-;-;-;-;-;-;69;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;20;-;-;1164;-;-;-;-;-;15612
07/2025;qtd_aprovada;"210515 IGARAPE DO MEIO";-;50;-;3166;-;196;383;-;-;-;-;-;-;-;62;1142;8285;-;-;-;-;-;-;-;-;-;129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;368;-;-;-;-;-;13781
07/2025;qtd_aprovada;"210520 IGARAPE GRANDE";-;48;-;2494;-;248;38;247;-;-;-;-;58;-;-;45;4325;-;-;-;-;-;-;-;-;-;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;192;-;-;-;-;-;7790
07/2025;qtd_aprovada;"210530 IMPERATRIZ";5323;194;1453;142684;1291;5982;2193;2194;595;39;118;-;3551;2441;6;8521;228126;2156;1779;940;6112;2750;125;131;-;-;2498;-;103;435;-;3;161;137;-;-;-;-;137;1408;514;54;-;-;-;-;-;-;-;121;103;-;7158;-;-;-;-;-;431536
07/2025;qtd_aprovada;"210535 ITAIPAVA DO GRAJAU";32;62;-;2222;-;130;174;-;-;-;10;-;-;-;-;222;3582;-;-;-;-;-;31;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;38;-;-;1727;-;-;-;-;-;8246
07/2025;qtd_aprovada;"210540 ITAPECURU MIRIM";75;68;143;16716;-;1278;582;-;-;-;-;-;208;81;1;1484;32903;13;59;-;-;-;-;-;-;-;386;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;162;-;-;6282;-;-;-;-;-;60464
07/2025;qtd_aprovada;"210542 ITINGA DO MARANHAO";-;24;-;733;-;51;59;-;-;-;-;-;-;-;-;4;9560;-;1;-;-;-;-;-;-;-;126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10558
07/2025;qtd_aprovada;"210545 JATOBA";-;23;-;450;-;-;-;-;-;-;-;-;-;-;-;-;2231;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;2739
07/2025;qtd_aprovada;"210547 JENIPAPO DOS VIEIRAS";15;6;-;2119;-;-;77;-;-;-;-;-;16;-;-;174;11335;-;2;-;-;-;19;-;-;-;42;-;5;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;2290;-;-;-;-;-;16106
07/2025;qtd_aprovada;"210550 JOAO LISBOA";214;25;-;-;-;-;-;-;-;-;-;-;167;-;-;3;2262;-;-;-;-;-;15;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2783
07/2025;qtd_aprovada;"210560 JOSELANDIA";-;14;-;717;-;783;61;-;-;-;-;-;-;-;-;-;10637;-;-;-;-;-;-;-;-;-;596;-;-;-;-;-;-;-;-;-;-;-;-;894;-;-;-;-;-;-;-;-;-;-;-;-;1425;-;-;-;-;-;15127
07/2025;qtd_aprovada;"210565 JUNCO DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1408;-;-;-;-;-;97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;1532
07/2025;qtd_aprovada;"210570 LAGO DA PEDRA";5536;47;-;4677;-;540;531;877;-;-;8;-;1357;-;2;1789;41474;1043;24;-;-;-;491;-;-;-;177;-;27;125;-;-;-;-;-;-;-;-;111;-;-;-;-;-;-;-;-;-;-;108;-;-;5683;-;-;-;-;-;64627
07/2025;qtd_aprovada;"210580 LAGO DO JUNCO";-;17;-;894;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;3927;-;-;-;-;-;4860
07/2025;qtd_aprovada;"210590 LAGO VERDE";-;24;-;-;-;373;34;-;-;-;-;-;-;-;-;202;3658;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;3516;-;-;-;-;-;7856
07/2025;qtd_aprovada;"210592 LAGOA DO MATO";-;76;-;3419;-;-;-;-;-;-;-;-;-;-;-;-;9036;385;-;-;-;-;-;303;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;646;-;-;-;-;-;13865
07/2025;qtd_aprovada;"210594 LAGO DOS RODRIGUES";-;-;-;-;-;196;66;-;-;-;-;-;-;-;-;28;4309;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4623
07/2025;qtd_aprovada;"210596 LAGOA GRANDE DO MARANHAO";-;50;283;1488;-;-;-;-;-;-;-;-;-;-;-;-;6267;349;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1137;-;-;-;-;-;9716
07/2025;qtd_aprovada;"210598 LAJEADO NOVO";232;6;-;-;-;-;-;-;-;-;-;-;-;-;-;15;2743;-;-;-;-;-;-;-;-;-;78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3074
07/2025;qtd_aprovada;"210600 LIMA CAMPOS";94;46;101;1820;323;598;135;-;-;-;-;-;40;-;-;588;13565;6;75;-;-;-;87;-;-;-;90;-;7;19;-;-;-;-;-;-;-;2;6;-;-;-;-;-;-;-;-;-;-;-;-;-;420;-;-;-;-;-;18022
07/2025;qtd_aprovada;"210610 LORETO";156;-;-;1614;-;48;85;-;-;-;14;-;118;-;-;201;710;-;-;-;-;-;-;-;-;-;12;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1155;-;-;-;-;-;4115
07/2025;qtd_aprovada;"210620 LUIS DOMINGUES";585;50;-;-;-;-;154;-;-;-;-;-;367;-;-;210;5057;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;304;-;-;-;-;-;6747
07/2025;qtd_aprovada;"210630 MAGALHAES DE ALMEIDA";-;-;-;-;-;-;-;-;-;-;-;-;167;-;-;77;6113;218;-;-;-;-;110;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;666;-;-;-;-;-;7497
07/2025;qtd_aprovada;"210632 MARACACUME";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"210635 MARAJA DO SENA";780;7;19;223;-;-;-;-;-;-;-;-;-;-;-;595;2786;-;-;-;-;-;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;909;-;-;-;-;-;5399
07/2025;qtd_aprovada;"210637 MARANHAOZINHO";-;358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;383
07/2025;qtd_aprovada;"210640 MATA ROMA";-;69;4;-;-;-;-;-;-;-;-;-;-;-;-;173;13745;-;-;-;-;-;44;-;-;-;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;18;-;-;-;-;-;14170
07/2025;qtd_aprovada;"210650 MATINHA";-;-;-;-;-;667;-;-;-;-;-;-;-;-;-;1339;11808;-;71;-;-;-;-;-;-;-;94;-;23;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;36;-;-;2028;-;-;-;-;-;16069
07/2025;qtd_aprovada;"210660 MATOES";2270;35;4;1354;-;1794;43;-;-;-;-;-;37;-;-;1069;19830;-;-;-;-;-;-;-;-;-;248;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;26720
07/2025;qtd_aprovada;"210663 MATOES DO NORTE";1545;-;17;8459;-;279;684;-;-;-;119;-;1083;-;-;569;12232;-;50;-;-;-;-;-;-;-;803;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1145;-;-;-;-;-;27014
07/2025;qtd_aprovada;"210667 MILAGRES DO MARANHAO";3946;-;8;451;-;-;-;-;-;-;-;-;-;-;-;72;3322;-;-;-;-;-;28;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7942
07/2025;qtd_aprovada;"210670 MIRADOR";471;5;-;1413;-;863;143;-;-;-;-;-;-;-;-;-;1982;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;9776;-;-;-;-;-;14679
07/2025;qtd_aprovada;"210675 MIRANDA DO NORTE";1005;139;22;2444;-;699;-;-;-;-;-;-;126;-;-;1569;21249;218;-;-;-;-;-;-;-;-;383;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;3607;-;-;-;-;-;31481
07/2025;qtd_aprovada;"210680 MIRINZAL";192;-;-;2492;-;-;-;-;-;-;-;-;-;-;-;31;5083;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7798
07/2025;qtd_aprovada;"210690 MONCAO";-;30;-;7244;-;-;272;-;-;-;-;-;167;-;-;-;17650;218;-;-;-;-;38;-;-;-;241;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;25902
07/2025;qtd_aprovada;"210700 MONTES ALTOS";4;12;-;-;-;-;85;-;-;-;-;-;-;-;-;510;11887;-;-;-;-;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;1944;-;-;-;-;-;14585
07/2025;qtd_aprovada;"210710 MORROS";-;31;-;9750;-;1606;61;-;-;-;-;-;467;-;-;256;17704;-;-;-;-;-;-;-;-;-;162;-;-;229;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1529;-;-;-;-;-;31815
07/2025;qtd_aprovada;"210720 NINA RODRIGUES";731;-;-;1265;-;47;190;-;-;-;-;-;66;-;-;319;11581;-;9;-;-;-;-;-;-;-;131;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;672;-;-;-;-;-;15041
07/2025;qtd_aprovada;"210725 NOVA COLINAS";900;5;-;908;-;-;-;-;-;-;-;-;-;-;-;23;16023;-;-;-;-;-;-;-;-;-;145;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70;-;-;-;-;-;18074
07/2025;qtd_aprovada;"210730 NOVA IORQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;51
07/2025;qtd_aprovada;"210735 NOVA OLINDA DO MARANHAO";248;11;-;2496;-;224;111;-;-;-;-;-;4;-;-;-;4298;-;68;-;-;-;-;248;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1372;-;-;-;-;-;9132
07/2025;qtd_aprovada;"210740 OLHO D'AGUA DAS CUNHAS";-;-;-;102;-;155;180;-;-;-;-;-;-;-;-;1279;7048;-;4;-;-;-;-;8;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2239;-;-;-;-;-;11048
07/2025;qtd_aprovada;"210745 OLINDA NOVA DO MARANHAO";-;-;9;624;-;-;-;-;-;-;-;-;-;-;-;532;8604;-;-;-;-;-;-;-;-;-;199;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;681;-;-;-;-;-;10665
07/2025;qtd_aprovada;"210750 PACO DO LUMIAR";5394;124;-;155241;-;2068;294;-;-;-;-;-;1248;-;19;26887;81183;453;-;-;-;-;-;-;-;-;494;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1741;-;-;-;-;-;275146
07/2025;qtd_aprovada;"210760 PALMEIRANDIA";192;-;-;2206;-;36;60;-;-;-;-;-;-;-;-;31;7062;40;-;-;-;-;20;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1464;-;-;-;-;-;11331
07/2025;qtd_aprovada;"210770 PARAIBANO";-;48;-;1944;-;-;-;-;-;-;-;-;25;-;-;275;33147;96;-;-;-;-;-;-;-;-;31;-;23;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;38;-;-;708;-;-;-;-;-;36339
07/2025;qtd_aprovada;"210780 PARNARAMA";198;14;-;5319;-;587;427;-;-;-;32;-;144;-;-;667;19675;433;67;-;-;-;155;-;-;-;55;-;30;-;-;-;-;-;-;-;-;-;104;-;-;-;-;-;-;-;-;-;-;97;-;-;2191;-;-;-;-;-;30195
07/2025;qtd_aprovada;"210790 PASSAGEM FRANCA";46;45;-;1235;-;-;-;-;-;-;-;-;-;-;-;501;4517;-;-;-;-;-;-;-;-;-;62;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;662;-;-;-;-;-;7129
07/2025;qtd_aprovada;"210800 PASTOS BONS";11;-;-;4566;-;1351;-;-;-;-;-;-;-;-;-;-;5524;92;-;-;-;-;127;14;-;-;421;-;-;-;-;-;-;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12186
07/2025;qtd_aprovada;"210805 PAULINO NEVES";-;8;-;7707;-;666;329;-;-;-;-;-;35;-;-;369;9807;-;-;-;-;-;-;-;-;-;674;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;22;-;-;930;-;-;-;-;-;20583
07/2025;qtd_aprovada;"210810 PAULO RAMOS";963;88;27;336;-;-;72;176;-;-;-;-;-;-;-;181;11367;194;-;-;-;-;-;-;-;-;490;-;11;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;39;-;-;79;-;-;-;-;-;14028
07/2025;qtd_aprovada;"210820 PEDREIRAS";705;57;1;10967;617;894;335;512;-;-;112;-;246;896;-;941;32985;-;146;-;1313;690;248;-;-;-;425;-;88;-;-;-;1;-;-;-;-;-;107;-;-;4;-;-;-;-;-;-;-;28;4;-;2410;-;-;-;-;-;54732
07/2025;qtd_aprovada;"210825 PEDRO DO ROSARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;318;3139;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3457
07/2025;qtd_aprovada;"210830 PENALVA";-;93;-;2438;-;712;93;-;-;-;-;-;1;-;-;417;8610;-;-;-;-;-;114;-;-;-;126;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;26;-;-;324;-;-;-;-;-;12956
07/2025;qtd_aprovada;"210840 PERI MIRIM";-;-;-;412;-;-;-;-;-;-;-;-;-;-;-;-;2050;-;-;-;-;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;-;-;-;-;-;3125
07/2025;qtd_aprovada;"210845 PERITORO";119;11;-;1195;-;-;105;-;-;-;-;-;-;-;-;40;3502;460;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;652;-;-;-;-;-;6118
07/2025;qtd_aprovada;"210850 PINDARE-MIRIM";-;14;-;2100;-;1019;75;-;-;-;-;-;345;-;-;8404;21926;140;-;-;-;-;-;-;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;34138
07/2025;qtd_aprovada;"210860 PINHEIRO";5146;75;-;23433;-;1616;1053;1472;-;-;166;-;310;1012;-;2991;43666;-;14;-;3209;852;-;-;-;-;623;-;30;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;85698
07/2025;qtd_aprovada;"210870 PIO XII";-;17;-;1492;311;133;114;-;-;-;-;-;74;-;-;1008;11699;-;1;-;-;-;-;-;-;-;124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;1050;-;-;-;-;-;16051
07/2025;qtd_aprovada;"210880 PIRAPEMAS";4;13;1;1904;-;130;180;-;-;-;-;-;40;-;-;569;11734;-;-;-;-;-;-;-;-;-;460;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;713;-;-;-;-;-;15763
07/2025;qtd_aprovada;"210890 POCAO DE PEDRAS";-;43;1;8427;-;407;266;-;-;-;-;-;-;-;-;468;16658;283;-;-;-;-;55;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;836;-;-;-;-;-;27468
07/2025;qtd_aprovada;"210900 PORTO FRANCO";11;32;3;7568;47;1170;285;449;-;-;1;-;112;-;-;652;16509;144;-;-;-;-;-;-;-;-;141;-;-;-;-;-;-;-;-;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;10260;-;-;-;-;-;37464
07/2025;qtd_aprovada;"210905 PORTO RICO DO MARANHAO";18;-;62;425;-;-;-;-;-;-;-;-;-;-;-;11;2022;-;-;-;-;-;-;-;-;-;127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1726;-;-;-;-;-;4411
07/2025;qtd_aprovada;"210910 PRESIDENTE DUTRA";4643;207;-;6649;-;1788;767;941;-;-;242;-;887;424;-;652;58529;247;16;-;1597;22;5588;-;-;-;180;-;78;-;-;-;1;-;-;-;-;-;537;-;4;10;-;-;-;-;-;-;-;199;24;-;7500;-;-;-;-;-;91732
07/2025;qtd_aprovada;"210920 PRESIDENTE JUSCELINO";36;16;-;1517;-;242;-;-;-;-;-;-;20;-;-;584;9565;-;-;-;-;-;59;-;-;-;146;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;17;-;-;799;-;-;-;-;-;13004
07/2025;qtd_aprovada;"210923 PRESIDENTE MEDICI";10;-;-;8930;-;170;199;-;-;-;-;-;350;-;-;546;5314;-;-;-;-;-;-;-;-;-;144;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15663
07/2025;qtd_aprovada;"210927 PRESIDENTE SARNEY";432;43;-;6;-;30;74;-;-;-;-;-;36;-;-;-;13133;-;17;-;-;-;-;-;-;-;472;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;230;-;-;-;-;-;14509
07/2025;qtd_aprovada;"210930 PRESIDENTE VARGAS";-;-;-;1245;-;195;-;-;-;-;-;-;-;-;-;650;12396;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14510
07/2025;qtd_aprovada;"210940 PRIMEIRA CRUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"210945 RAPOSA";-;39;-;17516;-;-;-;-;-;-;-;-;149;-;-;-;377;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;10722;-;-;-;-;-;28824
07/2025;qtd_aprovada;"210950 RIACHAO";608;76;-;7022;-;364;164;-;-;-;-;-;25;-;-;201;13288;1678;-;-;-;-;-;-;-;-;78;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1028;-;-;-;-;-;24541
07/2025;qtd_aprovada;"210955 RIBAMAR FIQUENE";-;26;-;546;-;-;-;-;-;-;-;-;17;-;-;280;6840;-;-;-;-;-;-;-;-;-;98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;553;-;-;-;-;-;8397
07/2025;qtd_aprovada;"210960 ROSARIO";-;53;-;4629;4712;1065;166;343;-;-;-;-;33;-;-;486;17326;356;43;-;-;-;-;-;-;-;868;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;724;-;-;-;-;-;30832
07/2025;qtd_aprovada;"210970 SAMBAIBA";196;30;-;2315;-;-;47;-;-;-;-;-;16;-;-;330;843;-;-;-;-;-;-;-;-;-;12;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3799
07/2025;qtd_aprovada;"210975 SANTA FILOMENA DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"210980 SANTA HELENA";3291;98;-;1245;-;172;141;-;-;-;-;-;184;-;-;2784;24354;254;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;161;-;-;-;-;-;32756
07/2025;qtd_aprovada;"210990 SANTA INES";3779;100;76;25895;637;2645;1848;643;-;-;256;-;1658;1344;5;1332;68392;1359;39;-;-;1095;5240;201;-;-;456;-;92;-;-;-;-;-;-;-;-;-;201;-;-;-;-;-;-;-;-;-;-;29;-;-;3060;-;-;-;-;-;120382
07/2025;qtd_aprovada;"211000 SANTA LUZIA";-;14;-;10881;-;573;-;-;-;-;-;-;14;14;-;623;16482;212;105;-;-;-;-;100;-;-;583;-;7;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;8;-;-;638;-;-;-;-;-;30258
07/2025;qtd_aprovada;"211003 SANTA LUZIA DO PARUA";-;14;2;11245;-;244;548;216;-;-;-;-;173;-;-;15;22715;33;109;-;-;-;-;-;-;-;113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1993;-;-;-;-;-;37440
07/2025;qtd_aprovada;"211010 SANTA QUITERIA DO MARANHAO";1893;-;-;574;-;-;-;-;-;-;-;-;-;-;-;1033;6519;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8349;-;-;-;-;-;18403
07/2025;qtd_aprovada;"211020 SANTA RITA";83;27;91;19544;-;4646;319;-;-;-;25;-;752;-;-;231;35209;736;702;-;-;-;-;-;-;-;1693;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;1000;-;-;-;-;-;65084
07/2025;qtd_aprovada;"211023 SANTANA DO MARANHAO";-;12;-;750;-;-;56;-;-;-;20;-;-;-;-;178;3863;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1183;-;-;-;-;-;6098
07/2025;qtd_aprovada;"211027 SANTO AMARO DO MARANHAO";-;19;-;3222;-;94;16;-;-;-;-;-;-;-;-;-;4360;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;7776
