periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
06/2024;qtd_aprovada;"310190 ALPINOPOLIS";163;90;-;4451;-;454;225;-;-;-;8;-;85;-;-;-;7165;855;6;-;-;-;-;-;-;-;198;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2459;16159
06/2024;qtd_aprovada;"310200 ALTEROSA";-;-;-;1617;-;526;31;-;-;-;-;-;-;-;-;4;22;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;3845;6103
06/2024;qtd_aprovada;"310205 ALTO CAPARAO";408;5;30;1837;-;-;-;-;-;-;-;-;-;-;-;198;1167;89;-;-;-;-;8;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;53;-;-;1406;5216
06/2024;qtd_aprovada;"310210 ALTO RIO DOCE";-;17;1;2031;-;736;193;-;-;-;-;-;19;-;-;-;4162;248;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;301;7780
06/2024;qtd_aprovada;"310220 ALVARENGA";10;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;184;287;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;485
06/2024;qtd_aprovada;"310230 ALVINOPOLIS";-;46;-;1382;-;197;53;-;-;-;-;-;85;-;-;-;1219;-;1;-;-;-;-;-;-;-;40;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3547;6571
06/2024;qtd_aprovada;"310240 ALVORADA DE MINAS";-;4;-;1986;-;-;47;-;-;-;-;-;87;-;-;8;57;266;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;24;-;-;1840;4320
06/2024;qtd_aprovada;"310250 AMPARO DO SERRA";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;226;1908;108;-;-;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2322
06/2024;qtd_aprovada;"310260 ANDRADAS";4803;10;25;15283;-;3;257;7;-;-;-;-;350;-;-;5;26441;606;8;-;-;-;-;-;-;-;354;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;331;48484
06/2024;qtd_aprovada;"310270 CACHOEIRA DE PAJEU";2151;185;-;1668;-;50;103;-;-;-;-;-;66;-;-;-;4584;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;9321;18196
06/2024;qtd_aprovada;"310280 ANDRELANDIA";1181;13;47;-;-;-;-;-;-;-;-;-;-;-;-;410;8291;-;-;-;-;-;327;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;10293
06/2024;qtd_aprovada;"310285 ANGELANDIA";479;-;-;2010;-;-;5;-;-;-;-;-;-;-;-;-;1859;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;3707;8087
06/2024;qtd_aprovada;"310290 ANTONIO CARLOS";-;95;-;7517;-;397;209;-;-;-;-;-;13;-;-;103;5812;66;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14215
06/2024;qtd_aprovada;"310300 ANTONIO DIAS";-;-;-;2924;-;-;-;-;-;-;-;-;-;-;-;-;526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;224;3703
06/2024;qtd_aprovada;"310310 ANTONIO PRADO DE MINAS";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
06/2024;qtd_aprovada;"310320 ARACAI";-;6;-;-;-;-;-;-;-;-;-;-;47;-;-;210;296;34;-;-;-;-;49;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;793;1464
06/2024;qtd_aprovada;"310330 ARACITABA";99;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;194;162;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;366;921
06/2024;qtd_aprovada;"310340 ARACUAI";2;48;21;36;-;969;308;-;-;-;1;-;189;-;-;208;5559;-;340;-;-;2;-;-;-;-;73;-;2;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;72;-;-;-;7832
06/2024;qtd_aprovada;"310350 ARAGUARI";1883;76;2316;57648;1043;4082;1366;329;65;-;127;-;1660;26;-;829;61051;6566;-;-;1729;-;784;-;84;-;6;-;1;-;-;-;-;-;-;-;-;-;89;-;-;12;-;-;-;-;-;-;-;20;-;2150;143942
06/2024;qtd_aprovada;"310360 ARANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;526;-;-;-;-;-;222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;149;930
06/2024;qtd_aprovada;"310370 ARAPONGA";3308;5;2144;1918;-;-;37;-;-;-;-;-;136;-;-;292;4768;-;-;-;-;-;199;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;1407;14281
06/2024;qtd_aprovada;"310375 ARAPORA";3780;8;-;1068;-;239;215;-;-;-;-;-;89;-;-;11;4985;757;1;-;-;-;42;-;-;-;30;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;2444;13712
06/2024;qtd_aprovada;"310380 ARAPUA";724;34;-;2613;-;529;-;-;-;-;-;-;25;-;-;25;231;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;944;5131
06/2024;qtd_aprovada;"310390 ARAUJOS";-;13;-;3429;-;558;-;-;-;-;-;-;-;-;-;-;70;384;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;261;4739
06/2024;qtd_aprovada;"310400 ARAXA";444;15;161;38302;213;4898;547;905;-;-;30;-;404;-;-;389;42756;1673;-;-;1956;-;382;-;2;-;66;-;-;-;-;1;19;5;-;-;-;-;78;-;-;9;-;-;-;-;-;-;-;16;-;7300;100571
06/2024;qtd_aprovada;"310410 ARCEBURGO";40;7;103;368;-;329;-;-;-;-;-;-;28;-;-;18;4203;49;2;-;-;-;-;-;-;-;14;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5164
06/2024;qtd_aprovada;"310420 ARCOS";1;145;-;-;-;1426;-;-;-;-;-;-;245;-;-;-;14317;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;16194
06/2024;qtd_aprovada;"310430 AREADO";-;37;-;6494;-;1332;-;-;-;-;-;-;-;-;-;41;336;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800;10040
06/2024;qtd_aprovada;"310440 ARGIRITA";-;43;4;-;-;-;-;-;-;-;-;-;-;-;-;4;824;176;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;278;1347
06/2024;qtd_aprovada;"310445 ARICANDUVA";-;9;-;3039;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;1314;4475
06/2024;qtd_aprovada;"310450 ARINOS";-;-;-;1858;-;787;-;-;-;-;-;-;221;-;-;4142;67379;100;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;74525
06/2024;qtd_aprovada;"310460 ASTOLFO DUTRA";309;124;15;1178;-;15;-;-;-;-;-;-;-;-;-;19;699;339;-;-;-;-;128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;24;-;-;-;2864
06/2024;qtd_aprovada;"310470 ATALEIA";-;41;-;1389;-;109;-;-;-;-;-;-;-;-;-;69;3845;301;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;5803
06/2024;qtd_aprovada;"310480 AUGUSTO DE LIMA";-;9;-;3443;-;-;-;-;-;-;-;-;-;-;-;-;274;251;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;3273;7280
06/2024;qtd_aprovada;"310490 BAEPENDI";136;78;46;3674;-;389;-;39;-;-;-;-;186;-;-;5;7571;9;39;-;-;-;32;-;-;-;22;-;1;-;-;-;3;3;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;40;12277
06/2024;qtd_aprovada;"310500 BALDIM";2592;17;98;2337;-;-;-;-;-;-;-;-;80;-;-;-;63;-;-;-;-;-;-;-;-;-;203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;2538;7979
06/2024;qtd_aprovada;"310510 BAMBUI";194;51;51;-;-;690;151;-;-;-;22;-;79;-;-;122;10553;1117;-;-;-;-;1;-;-;-;171;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13214
06/2024;qtd_aprovada;"310520 BANDEIRA";978;3;-;-;-;-;69;-;-;-;-;-;-;-;-;-;576;190;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;1188;3034
06/2024;qtd_aprovada;"310530 BANDEIRA DO SUL";-;-;56;672;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;183;1009
06/2024;qtd_aprovada;"310540 BARAO DE COCAIS";3446;-;5;12936;-;1224;319;-;-;-;-;-;320;-;-;487;16693;97;22;-;-;-;-;-;-;-;95;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;43;-;-;1124;36820
06/2024;qtd_aprovada;"310550 BARAO DE MONTE ALTO";-;-;-;1305;-;-;-;-;-;-;-;-;-;-;-;-;57;83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;405;1850
06/2024;qtd_aprovada;"310560 BARBACENA";35;172;229;103346;798;4310;965;767;228;130;212;2;6216;68;-;1411;80668;4825;131;682;2048;93;33;-;22;-;193;-;2;108;-;1;6;2;-;-;-;-;4;-;196;23;-;-;-;-;-;263690;173;32;-;5266;477087
06/2024;qtd_aprovada;"310570 BARRA LONGA";-;12;-;-;-;-;-;-;-;-;-;-;15;-;-;-;461;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;613;1101
06/2024;qtd_aprovada;"310590 BARROSO";3;-;-;11823;-;1277;158;-;-;-;-;-;145;-;-;-;14997;319;1;-;-;-;50;-;-;-;44;-;-;8;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;1910;30762
06/2024;qtd_aprovada;"310600 BELA VISTA DE MINAS";-;3;9;9058;-;-;-;-;-;-;-;-;-;-;-;107;2716;262;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1673;13828
06/2024;qtd_aprovada;"310610 BELMIRO BRAGA";319;10;-;-;-;-;-;-;-;-;-;-;32;-;-;-;228;-;-;-;-;-;201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111;-;-;210;1111
06/2024;qtd_aprovada;"310620 BELO HORIZONTE";7474;6256;10532;1368225;18177;58939;20747;14073;3270;1715;3806;21;106111;99967;373;24750;771882;21899;13971;11089;30207;15013;4445;-;1278;2;5853;60;623;4882;16;514;354;357;12;1;11;604;1314;129;1573;348;3866;27;141;-;1729;3380089;2408;828;-;410;6020371
06/2024;qtd_aprovada;"310630 BELO ORIENTE";-;16;2;13102;12;722;265;-;-;-;29;-;314;-;-;111;6833;60;14;-;-;-;-;-;-;-;19;-;1;11;-;30;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;1158;22725
06/2024;qtd_aprovada;"310640 BELO VALE";-;-;-;10338;-;398;-;-;-;-;-;-;1000;-;-;-;244;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85;12065
06/2024;qtd_aprovada;"310650 BERILO";-;20;-;1982;-;299;-;-;-;-;-;-;16;-;-;13;1272;649;-;-;-;-;2;-;-;-;15;-;11;-;-;1;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;28;-;-;4703;9017
06/2024;qtd_aprovada;"310660 BERTOPOLIS";-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80;145;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;426;678
06/2024;qtd_aprovada;"310665 BERIZAL";-;5;-;2283;-;198;349;-;-;-;-;-;-;-;-;-;452;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1564;4851
06/2024;qtd_aprovada;"310670 BETIM";64791;264;10294;157187;3317;14698;1878;1548;60;64;326;-;9993;-;-;9432;363355;1474;7001;778;6127;2354;2709;-;522;-;1221;-;56;221;-;6;69;53;-;-;-;-;313;17;62;111;33;-;-;-;-;-;19;214;-;244;660811
06/2024;qtd_aprovada;"310680 BIAS FORTES";2387;8;209;-;-;-;-;-;-;-;-;-;-;-;-;126;3410;-;-;-;-;-;198;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;6362
06/2024;qtd_aprovada;"310690 BICAS";-;12;-;2578;-;229;100;-;-;-;24;-;226;-;-;609;5655;513;-;-;-;-;72;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;331;10399
06/2024;qtd_aprovada;"310700 BIQUINHAS";933;26;7;425;-;23;-;-;-;-;-;-;50;-;-;64;3893;91;-;-;-;-;93;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;588;6230
06/2024;qtd_aprovada;"310710 BOA ESPERANCA";358;115;39;15351;-;1276;-;-;-;-;-;-;496;-;-;2;15054;304;-;-;-;-;233;-;-;-;83;-;1;-;-;-;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;-;53;-;-;600;34021
06/2024;qtd_aprovada;"310720 BOCAINA DE MINAS";-;-;-;417;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;442
06/2024;qtd_aprovada;"310730 BOCAIUVA";-;40;-;7848;-;1770;160;-;-;-;-;-;791;22;-;340;29713;119;420;-;-;-;-;-;-;-;152;-;-;142;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;806;42378
06/2024;qtd_aprovada;"310740 BOM DESPACHO";14493;195;400;17048;-;1122;883;68;100;3;112;-;712;-;-;626;55756;1492;14;-;1754;-;5433;-;330;-;169;-;41;37;-;-;-;-;-;-;-;-;411;-;-;23;-;-;-;-;-;-;1081;43;-;3459;105805
06/2024;qtd_aprovada;"310750 BOM JARDIM DE MINAS";2;37;-;3758;-;192;-;-;-;-;-;-;82;-;-;83;6284;24;24;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117;-;-;-;10643
06/2024;qtd_aprovada;"310760 BOM JESUS DA PENHA";-;19;4;2715;-;-;-;-;-;-;-;-;-;-;-;16;3540;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;378;6672
06/2024;qtd_aprovada;"310770 BOM JESUS DO AMPARO";333;103;-;700;-;-;-;-;-;-;-;-;-;-;-;-;1172;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2388
06/2024;qtd_aprovada;"310780 BOM JESUS DO GALHO";-;25;-;7759;-;375;-;-;-;-;-;-;26;-;-;110;2639;-;-;-;-;-;-;-;-;-;16;-;2;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;3301;14270
06/2024;qtd_aprovada;"310790 BOM REPOUSO";-;9;-;-;-;255;-;-;-;-;-;-;-;-;-;-;3547;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360;4264
06/2024;qtd_aprovada;"310800 BOM SUCESSO";5125;121;-;1164;-;362;39;-;-;-;23;-;81;-;-;-;7045;-;-;-;-;-;-;-;-;-;2;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13968
06/2024;qtd_aprovada;"310810 BONFIM";27;-;-;339;-;-;-;-;-;-;-;-;-;-;-;-;673;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1046
06/2024;qtd_aprovada;"310820 BONFINOPOLIS DE MINAS";1;-;-;452;-;314;-;-;-;-;-;-;34;-;-;31;2225;-;-;-;-;-;27;-;2;-;2;-;8;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;21;-;-;1365;4489
06/2024;qtd_aprovada;"310825 BONITO DE MINAS";-;20;-;-;-;-;-;-;-;-;-;-;38;-;-;16;513;-;-;-;-;-;-;-;26;-;10;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;102;751
06/2024;qtd_aprovada;"310830 BORDA DA MATA";20;-;-;4582;-;239;130;-;-;-;-;-;100;-;65;-;4727;355;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;1817;12085
06/2024;qtd_aprovada;"310840 BOTELHOS";-;58;-;115;-;-;85;-;-;-;-;-;-;-;-;197;1601;155;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2220
06/2024;qtd_aprovada;"310850 BOTUMIRIM";20;7;5;648;-;-;-;-;-;-;-;-;-;-;-;-;991;-;-;-;-;-;62;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;2993;4785
06/2024;qtd_aprovada;"310855 BRASILANDIA DE MINAS";266;-;-;1284;-;846;-;-;-;-;-;-;168;-;-;-;15554;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;51;18238
06/2024;qtd_aprovada;"310860 BRASILIA DE MINAS";2000;-;27;7373;691;2830;212;-;-;-;-;-;619;-;-;361;12436;-;131;-;2109;-;-;-;2;-;588;-;-;-;-;-;-;12;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;28;-;-;29438
06/2024;qtd_aprovada;"310870 BRAS PIRES";29;-;-;-;-;-;50;-;-;-;-;-;132;-;-;63;2168;217;-;-;-;-;1;-;13;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2677
06/2024;qtd_aprovada;"310880 BRAUNAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"310890 BRAZOPOLIS";-;96;-;-;-;336;-;-;-;-;-;-;-;-;-;-;4325;640;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;220;5628
06/2024;qtd_aprovada;"310900 BRUMADINHO";183;240;24;45590;-;1564;669;446;-;-;80;-;2888;20;-;1723;41049;1814;86;-;-;12;-;-;1720;-;944;-;6;33;-;-;-;-;-;-;-;-;-;-;96;-;-;-;-;-;-;-;-;-;-;129;99316
06/2024;qtd_aprovada;"310910 BUENO BRANDAO";166;10;-;1369;-;259;-;-;-;-;-;-;84;-;-;135;4293;164;-;-;-;-;-;-;-;-;25;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;3388;9937
06/2024;qtd_aprovada;"310920 BUENOPOLIS";-;-;-;1732;-;-;56;-;-;-;-;-;128;-;-;-;-;220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;430;2566
06/2024;qtd_aprovada;"310925 BUGRE";2;15;-;-;-;-;65;-;-;-;-;-;-;-;-;-;383;29;-;-;-;-;89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;21;-;-;150;768
06/2024;qtd_aprovada;"310930 BURITIS";18350;-;160;-;-;124;-;-;-;-;-;-;28;-;-;732;18523;36;-;-;-;-;1001;-;11;-;28;-;2;-;-;-;-;-;-;-;-;-;127;-;-;-;-;-;-;-;-;-;-;-;-;-;39122
06/2024;qtd_aprovada;"310940 BURITIZEIRO";6;46;111;8631;-;281;-;-;-;-;-;-;210;-;-;40;11850;1209;5;-;-;5;312;-;-;-;111;-;35;-;-;-;-;-;-;-;-;-;223;1;-;-;-;-;-;-;-;-;19;-;-;2415;25510
06/2024;qtd_aprovada;"310945 CABECEIRA GRANDE";-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
06/2024;qtd_aprovada;"310950 CABO VERDE";11;-;41;824;-;208;-;-;-;-;-;-;40;-;-;14;2453;200;1;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1677;5498
06/2024;qtd_aprovada;"310960 CACHOEIRA DA PRATA";-;-;-;3572;-;-;61;-;-;-;-;-;-;-;-;-;1229;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;723;5606
06/2024;qtd_aprovada;"310970 CACHOEIRA DE MINAS";-;112;-;1593;-;-;-;-;-;-;-;-;-;-;-;-;1099;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64;-;-;-;2868
06/2024;qtd_aprovada;"310980 CACHOEIRA DOURADA";1215;15;-;1313;-;-;-;-;-;-;-;-;-;-;-;-;3753;195;-;-;-;-;268;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;22;-;-;256;7079
06/2024;qtd_aprovada;"310990 CAETANOPOLIS";-;-;-;2232;-;253;-;-;-;-;-;-;155;-;-;-;3146;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;426;6244
06/2024;qtd_aprovada;"311000 CAETE";93;67;3;10877;-;1151;172;-;-;-;-;-;131;-;-;92;28607;24;30;-;-;-;-;-;-;-;141;-;2;32;-;-;-;-;-;-;-;-;-;1;53;-;-;-;-;-;-;-;-;-;-;978;42454
06/2024;qtd_aprovada;"311010 CAIANA";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;346;248;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;197;834
06/2024;qtd_aprovada;"311020 CAJURI";1315;-;-;256;-;-;-;-;-;-;-;-;-;-;-;962;3188;-;-;-;-;-;577;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;561;6895
06/2024;qtd_aprovada;"311030 CALDAS";520;86;339;450;-;236;-;-;-;-;-;-;-;-;-;7;1134;236;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;49;-;-;183;3306
