periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
11/2025;valor_aprovado;"520425 CACHOEIRA DOURADA";-;-;-;10304,36;-;481,84;1126,40;-;-;-;-;-;133,90;-;-;-;29628,02;1838,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;48013,24
11/2025;valor_aprovado;"520430 CACU";8,10;-;-;33245,93;-;1029,04;7895,80;-;-;-;-;-;463,50;-;-;-;38755,70;2121,06;135,25;-;-;-;-;869,98;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;-;-;-;-;-;-;-;98036,82
11/2025;valor_aprovado;"520440 CAIAPONIA";48,60;-;-;13531,25;-;5971,79;23760,00;597,86;2418,75;-;866,88;-;272,95;-;-;116,00;44004,88;3753,33;-;-;-;-;-;-;1059,40;-;65,83;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;6525,00;-;33853,05;-;-;-;-;-;-;136875,43
11/2025;valor_aprovado;"520450 CALDAS NOVAS";27000,00;-;-;131459,75;3283,65;40834,09;12531,20;102578,15;12093,75;-;-;-;5929,07;2862,24;-;296,00;319502,76;1524,41;179,87;-;337709,50;760,46;-;-;4468,60;-;112,71;-;-;-;41,10;-;-;-;-;-;-;-;-;2413,26;-;-;-;-;-;-;-;6525,00;610,56;67540,50;-;-;-;-;-;-;1080256,63
11/2025;valor_aprovado;"520455 CALDAZINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520460 CAMPESTRE DE GOIAS";-;-;-;628,82;-;-;-;-;-;-;-;-;-;-;-;-;2501,83;-;-;-;-;-;-;-;585,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3716,27
11/2025;valor_aprovado;"520465 CAMPINACU";27,00;-;155,10;21184,12;-;7811,12;843,15;-;-;-;-;-;715,85;-;-;-;8418,26;-;5,63;-;-;-;395,96;-;314,68;-;-;-;-;-;-;-;-;-;-;-;38,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39909,81
11/2025;valor_aprovado;"520470 CAMPINORTE";-;-;-;-;-;90,62;145,20;-;-;-;-;-;-;-;-;-;8857,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;-;-;-;-;-;-;-;12468,29
11/2025;valor_aprovado;"520480 CAMPO ALEGRE DE GOIAS";-;-;-;3793,68;-;2258,73;-;-;-;-;-;-;-;-;-;-;14201,16;-;-;-;-;-;-;-;213,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;24966,69
11/2025;valor_aprovado;"520485 CAMPO LIMPO DE GOIAS";124,20;-;-;11177,13;-;-;-;-;-;-;-;-;211,15;-;-;149,00;1637,40;-;-;-;-;-;63,24;-;97,20;-;-;-;-;-;-;-;-;-;-;-;102,98;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;-;17387,30
11/2025;valor_aprovado;"520490 CAMPOS BELOS";-;-;-;10055,05;-;4946,47;1500,40;-;-;-;-;-;366,67;-;-;-;95866,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;-;-;-;-;-;-;123985,30
11/2025;valor_aprovado;"520495 CAMPOS VERDES";-;-;-;-;-;-;2162,05;-;-;-;-;-;-;-;-;-;36179,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38341,89
11/2025;valor_aprovado;"520500 CARMO DO RIO VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18333,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;25083,90
11/2025;valor_aprovado;"520505 CASTELANDIA";-;-;-;-;-;691,87;-;-;-;-;-;-;92,70;-;-;-;12426,89;962,36;-;-;-;-;-;-;2916,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;7162,65;-;-;-;-;-;-;26727,47
11/2025;valor_aprovado;"520510 CATALAO";-;-;23,73;127198,11;8644,59;60716,90;43439,28;105611,54;58856,25;-;659,62;-;40947,67;15529,12;-;20,00;202849,70;93,40;773,87;-;426870,35;6928,18;-;13535,10;1856,28;-;14,66;110757,90;37,14;-;483,14;-;-;-;33,97;-;-;-;666,60;2971,00;-;-;-;-;-;-;-;-;611,86;12597,75;-;-;14000,00;31560,00;-;-;1288287,71
11/2025;valor_aprovado;"520520 CATURAI";-;-;-;-;-;57,36;1185,80;-;-;-;-;-;5227,26;-;-;-;23717,00;1886,11;61,38;-;-;-;64,16;-;259,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22725,00;-;-;-;-;-;-;-;-;55183,27
11/2025;valor_aprovado;"520530 CAVALCANTE";-;-;-;6168,08;-;2991,94;2328,15;-;-;-;-;-;211,15;-;-;-;40997,52;-;2961,45;-;-;-;-;-;446,76;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;60650,09
11/2025;valor_aprovado;"520540 CERES";37,80;-;54,00;89106,91;15901,69;64250,00;79505,00;127050,00;40350,00;-;49820,00;-;28242,33;11243,55;-;179,00;173019,77;249,19;7756,76;-;384785,61;11392,00;799,71;-;11230,00;-;32,05;7200,00;-;4650,00;104,18;-;-;-;-;-;697,80;-;9100,00;5163,28;-;-;-;-;-;-;-;10778,54;814,08;-;-;-;-;-;-;-;1133513,25
11/2025;valor_aprovado;"520545 CEZARINA";-;-;-;16569,49;-;6004,91;2325,40;-;-;-;-;-;442,90;-;-;-;30891,87;-;12083,03;-;-;-;-;-;36,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;-;-;-;-;-;-;76678,74
11/2025;valor_aprovado;"520547 CHAPADAO DO CEU";224,10;-;-;35819,21;-;6720,29;10733,29;-;-;-;-;-;1402,54;-;-;105,00;58335,55;1915,75;-;-;-;-;58,63;-;32,40;-;26,42;-;-;-;-;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115395,10
11/2025;valor_aprovado;"520549 CIDADE OCIDENTAL";-;-;-;91551,19;-;33321,55;39862,60;-;-;-;-;-;4098,40;-;-;450,00;237633,50;1302,93;68,98;-;-;-;51,88;827,23;9543,98;-;67,26;-;-;-;-;-;-;-;-;-;79,46;29,86;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;-;426988,82
11/2025;valor_aprovado;"520551 COCALZINHO DE GOIAS";-;-;-;2697,03;-;4220,06;3864,85;-;-;-;-;-;2404,31;-;-;-;32812,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3971,38;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;56720,26
11/2025;valor_aprovado;"520552 COLINAS DO SUL";415,80;-;-;-;-;1864,28;-;-;-;-;-;-;221,45;-;-;-;18756,14;-;-;-;-;-;-;-;1425,60;-;28,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;222,75;-;-;-;-;-;-;32159,02
11/2025;valor_aprovado;"520570 CORREGO DO OURO";-;-;-;1643,84;-;604,56;-;-;-;-;-;-;61,80;-;-;-;7451,75;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9797,47
11/2025;valor_aprovado;"520580 CORUMBA DE GOIAS";-;-;-;-;-;3449,68;-;-;-;-;-;-;334,75;-;-;-;39057,05;-;-;-;-;-;-;-;1944,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;133,65;-;-;-;-;-;-;49419,13
11/2025;valor_aprovado;"520590 CORUMBAIBA";-;-;-;12926,71;-;1064,60;1659,35;-;-;-;-;-;566,50;-;-;3,00;35232,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;-;-;-;-;-;-;61352,41
11/2025;valor_aprovado;"520620 CRISTALINA";-;-;51,66;31691,06;-;5869,60;2250,60;-;-;-;-;-;939,56;-;-;81,00;145802,96;5435,60;-;-;-;-;-;-;37,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;192159,42
11/2025;valor_aprovado;"520630 CRISTIANOPOLIS";-;-;-;8424,11;-;-;3716,90;-;-;-;-;-;41,20;-;-;-;19767,95;-;-;-;-;-;-;-;465,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;287,10;-;-;-;-;-;-;36752,74
11/2025;valor_aprovado;"520640 CRIXAS";37,80;-;-;7894,44;-;4026,03;10622,15;-;-;-;4147,78;-;520,15;-;-;-;30459,24;-;-;-;-;-;-;-;598,28;-;-;-;-;-;-;34,10;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;-;67362,24
11/2025;valor_aprovado;"520650 CROMINIA";-;-;-;4019,39;-;574,24;-;-;-;-;-;-;139,05;-;-;-;27529,73;-;-;-;-;-;44,64;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;499,95;-;-;-;-;-;-;37318,84
11/2025;valor_aprovado;"520660 CUMARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520670 DAMIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520680 DAMOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520690 DAVINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520710 DIORAMA";-;-;-;5635,53;-;190,54;1914,00;-;-;-;-;-;41,20;-;-;6,00;15649,43;443,65;-;-;-;-;6,96;-;1329,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;30166,43
11/2025;valor_aprovado;"520725 DOVERLANDIA";5,40;-;-;7459,39;-;1134,08;6955,85;-;-;-;-;-;-;-;-;10,00;26680,38;-;-;-;-;24,27;-;-;1320,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3504,60;-;-;-;-;-;-;51594,89
11/2025;valor_aprovado;"520735 EDEALINA";-;-;-;1724,06;-;92,32;-;-;-;-;-;-;56,65;-;-;-;18791,50;-;-;-;-;-;-;-;32,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;-;24521,93
11/2025;valor_aprovado;"520740 EDEIA";-;-;-;18052,67;-;5609,88;13079,00;-;-;-;-;-;-;-;-;-;24471,75;3405,30;1,48;-;-;-;-;-;122,74;-;-;-;-;-;-;67,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64810,68
11/2025;valor_aprovado;"520750 ESTRELA DO NORTE";-;-;-;2955,10;-;687,97;48,40;-;-;-;-;-;-;-;-;-;11116,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;19757,47
11/2025;valor_aprovado;"520753 FAINA";37,80;-;-;8086,34;-;18566,91;-;-;-;-;-;-;-;-;-;-;9472,82;-;-;-;-;-;-;-;1816,30;-;-;-;-;-;-;-;-;-;-;-;-;2836,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40816,87
11/2025;valor_aprovado;"520760 FAZENDA NOVA";-;-;-;6678,12;-;1140,18;1070,85;-;-;-;529,76;-;648,00;-;-;3,00;17657,34;74,52;-;-;-;-;-;-;1447,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5157,90;-;-;-;-;-;-;38907,07
11/2025;valor_aprovado;"520780 FIRMINOPOLIS";-;-;-;17234,56;-;3338,70;5538,50;-;-;-;-;-;-;-;-;-;32769,94;-;-;-;-;-;9,28;282,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;-;65248,57
11/2025;valor_aprovado;"520790 FLORES DE GOIAS";-;-;-;10192,26;-;4241,21;-;-;-;-;-;-;82,40;-;-;-;28006,18;-;-;-;-;-;-;-;914,10;-;106,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43543,12
11/2025;valor_aprovado;"520800 FORMOSA";-;-;702,38;85088,20;4363,46;41781,10;39019,30;90462,62;-;-;9374,86;-;10983,98;10386,16;-;43,00;210377,63;5234,68;3401,79;-;-;10266,00;-;196,55;14357,66;-;-;-;-;-;255,78;-;-;-;54,97;-;-;-;2064,79;2400,00;-;-;-;-;-;-;-;-;-;-;-;-;-;600,00;-;-;541414,91
11/2025;valor_aprovado;"520810 FORMOSO";-;-;-;-;-;1698,16;435,60;-;-;-;-;-;494,40;-;-;2,00;18298,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;25428,74
11/2025;valor_aprovado;"520815 GAMELEIRA DE GOIAS";-;-;-;-;-;-;2483,80;-;-;-;-;-;226,60;-;-;-;7028,80;-;-;-;-;-;-;-;199,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;14438,56
11/2025;valor_aprovado;"520830 DIVINOPOLIS DE GOIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"520840 GOIANAPOLIS";-;-;-;-;-;-;1935,45;-;-;-;-;-;511,89;-;-;-;41441,11;420,30;135,12;-;-;-;-;-;625,32;-;-;1812,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;1881,60;-;-;-;-;-;-;56413,77
11/2025;valor_aprovado;"520850 GOIANDIRA";-;-;-;10196,05;-;1757,37;1153,90;-;-;-;-;-;324,45;-;-;-;17456,14;-;-;-;-;-;-;-;339,50;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;410,85;-;-;-;-;-;-;36160,78
11/2025;valor_aprovado;"520860 GOIANESIA";35,10;-;1543,00;166307,67;9755,47;84782,46;46878,99;97403,38;4349,75;-;10386,00;-;14410,29;1510,04;-;-;297846,31;-;2342,91;-;316009,44;226,52;775,07;253,39;8021,60;-;16,89;-;-;12,27;188,98;694,15;-;-;-;-;-;-;1943,86;859,20;-;-;-;-;-;-;-;-;1221,12;3048,60;-;375,00;-;2000,00;-;-;1073197,46
11/2025;valor_aprovado;"520870 GOIANIA";128603,90;-;35740,50;2929315,79;287558,35;321335,81;921349,06;1830277,76;853718,75;290081,15;154697,45;7504,92;1196537,15;1164173,19;-;2163,00;1961271,58;45544,98;270820,09;6791805,82;4071960,10;369704,72;11200,89;6586,35;604014,88;15513,55;1718,12;955416,87;-;257,18;3552,50;4079,42;-;-;549,70;367346,27;8244,87;-;7100,91;44975,75;40721,05;37134,93;43934,40;93410,40;154148,00;-;7658556,42;738192,08;164381,63;143799,75;-;6579,00;54513,80;43370,00;17500,00;237360,00;35098322,79
11/2025;valor_aprovado;"520880 GOIANIRA";4341,60;-;-;96161,68;-;32758,55;30896,25;-;-;-;4334,40;-;46064,44;-;-;-;449283,76;23646,00;-;-;-;-;-;-;145,18;-;117,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42750,00;-;-;-;-;-;-;-;-;730499,14
11/2025;valor_aprovado;"520890 GOIAS";-;-;1289,96;102549,17;5834,09;12632,65;20171,61;39011,16;-;-;12397,06;-;4971,63;22834,20;-;14,00;110419,00;3070,17;841,20;-;-;7296,00;-;381,48;6328,82;-;28,15;106804,05;-;12,27;-;-;-;-;-;-;-;-;1666,50;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;480,00;-;-;463983,17
11/2025;valor_aprovado;"520910 GOIATUBA";-;-;-;40188,85;-;13505,57;7717,60;-;-;-;9563,20;-;1637,70;-;-;51,00;77172,60;1274,91;2290,77;-;-;-;574,66;-;11218,06;-;-;-;-;296,55;-;-;-;-;-;-;2941,76;-;3006,45;-;-;-;-;-;-;-;-;12150,00;-;1188,00;-;-;-;-;-;-;184777,68
11/2025;valor_aprovado;"520915 GOUVELANDIA";-;-;-;3023,57;-;1044,54;2476,65;-;-;-;-;-;551,05;-;-;2,00;26076,68;-;-;-;-;-;-;-;47,98;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33250,62
11/2025;valor_aprovado;"520920 GUAPO";-;-;-;-;-;7015,97;5376,25;-;-;-;-;-;695,25;-;-;-;122849,30;-;41,76;-;-;-;-;-;962,06;-;140,75;-;-;-;-;-;-;-;-;-;-;477,76;-;-;-;-;-;-;-;-;-;1800,00;-;188,10;-;-;-;-;-;-;139547,20
11/2025;valor_aprovado;"520929 GUARAITA";-;-;-;3563,05;-;-;-;-;-;-;-;-;128,75;-;-;-;4843,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1395,90;-;-;-;-;-;-;14430,72
11/2025;valor_aprovado;"520940 GUARANI DE GOIAS";-;-;-;3039,39;-;-;-;-;-;-;-;-;-;-;-;24,00;4170,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;11733,39
11/2025;valor_aprovado;"520945 GUARINOS";469,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16072,27;-;-;-;-;-;-;-;550,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;23842,87
11/2025;valor_aprovado;"520960 HEITORAI";-;-;-;5981,50;-;4775,47;3160,30;-;-;-;-;-;453,20;-;-;-;24011,22;-;-;-;-;-;-;-;6642,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;148,50;-;-;-;-;-;-;51922,19
11/2025;valor_aprovado;"520970 HIDROLANDIA";64,80;-;-;57712,91;-;13061,14;16932,30;-;-;-;-;-;2544,10;-;-;-;167124,07;2185,16;88,89;-;-;-;23,24;-;7521,26;-;-;-;-;-;-;-;-;-;-;-;-;-;2093,38;-;-;-;-;-;-;-;-;10125,00;-;-;-;-;-;-;-;-;279476,25
11/2025;valor_aprovado;"520980 HIDROLINA";-;-;-;8428,83;-;-;-;-;-;-;-;-;448,05;-;-;-;17081,50;-;-;-;-;-;-;-;1846,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;183,15;-;-;-;-;-;-;32938,33
11/2025;valor_aprovado;"520990 IACIARA";-;-;-;8873,55;-;-;-;-;-;-;-;-;103,00;-;-;7,00;20000,00;-;-;-;-;-;-;-;1004,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29987,95
11/2025;valor_aprovado;"520993 INACIOLANDIA";-;-;-;12661,97;-;2667,19;1905,75;-;-;-;915,04;-;345,05;-;-;-;20457,73;689,25;-;-;-;-;-;-;522,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;45114,38
11/2025;valor_aprovado;"520995 INDIARA";-;-;-;4685,22;-;3364,23;5412,00;-;-;-;-;-;144,20;-;-;-;44926,65;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58555,46
11/2025;valor_aprovado;"521000 INHUMAS";86,40;-;-;102945,48;1966,16;4983,71;22246,40;-;-;-;5756,84;-;746,77;-;-;60,00;120496,61;164,36;2410,16;-;-;-;-;-;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19125,00;-;-;-;-;-;-;-;-;281219,49
11/2025;valor_aprovado;"521010 IPAMERI";-;-;-;24469,06;-;6405,04;6980,88;-;-;-;1348,48;-;5581,48;-;-;-;122017,59;-;1546,91;-;-;-;-;-;363,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168713,32
11/2025;valor_aprovado;"521015 IPIRANGA DE GOIAS";-;-;-;-;-;-;-;-;-;-;-;-;226,60;-;-;-;22651,22;-;-;-;-;-;-;-;680,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;158,40;-;-;-;-;-;-;28216,62
11/2025;valor_aprovado;"521020 IPORA";-;-;-;29333,90;7881,61;5083,51;12742,95;-;-;-;-;-;1507,17;3436,18;-;246,00;92414,38;1415,69;-;-;302658,32;3258,54;562,38;257,40;1036,04;-;26,42;-;-;-;28,42;-;-;-;-;-;1039,04;-;-;810,67;-;-;-;-;-;-;-;1395,00;712,32;-;-;-;-;-;-;-;465845,94
11/2025;valor_aprovado;"521030 ISRAELANDIA";-;-;-;6593,53;-;-;770,00;-;-;-;-;-;-;-;-;-;13492,20;775,59;-;-;-;-;-;131,68;1286,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;27549,76
11/2025;valor_aprovado;"521040 ITABERAI";-;-;-;17549,75;-;5262,12;10517,74;-;-;-;-;-;1416,25;-;-;326,00;127784,17;698,42;538,34;-;-;-;6,95;-;-;-;66,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12173,54;-;10197,00;-;-;-;-;-;-;186537,19
11/2025;valor_aprovado;"521056 ITAGUARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"521060 ITAGUARU";499,50;-;-;8692,80;-;2137,00;-;-;-;-;-;-;293,55;-;-;-;28493,66;-;-;-;-;-;-;-;2786,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;138,60;-;-;-;-;-;-;47091,51
11/2025;valor_aprovado;"521080 ITAJA";-;-;-;8127,23;-;510,09;1495,45;-;-;-;-;-;180,25;-;-;-;12206,33;625,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;-;28770,13
11/2025;valor_aprovado;"521090 ITAPACI";-;-;141,00;18161,13;-;6672,21;5324,00;-;-;-;-;-;472,76;-;-;15,00;74737,23;4310,72;112,35;-;-;-;-;-;433,00;-;11,26;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;7200,00;-;11711,70;-;-;-;-;-;-;129391,94
11/2025;valor_aprovado;"521100 ITAPIRAPUA";-;-;-;-;-;605,26;-;-;-;-;-;-;92,70;-;-;-;22469,21;-;543,89;-;-;-;-;-;1065,12;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;14,85;-;-;-;-;-;-;29092,45
