periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
01/2026;valor_aprovado;"260070 ALIANCA";48,60;52,00;-;34426,89;-;2709,84;2825,35;-;-;-;-;-;197,53;-;-;12,00;58286,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;8519,70;-;-;6110,00;-;-;-;123313,12
01/2026;valor_aprovado;"260080 ALTINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260090 AMARAJI";-;-;-;-;-;-;-;-;-;-;-;-;185,40;-;-;-;33951,31;266,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;151,20;-;-;-;-;-;-;46479,10
01/2026;valor_aprovado;"260100 ANGELIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260105 ARACOIABA";2,70;-;-;25318,65;-;1891,58;2258,85;-;-;-;-;-;643,75;-;-;4,00;52629,43;3472,16;15,84;-;-;-;-;259,31;536,58;-;90,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;5006,40;-;-;-;-;-;-;101354,33
01/2026;valor_aprovado;"260110 ARARIPINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260120 ARCOVERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260130 BARRA DE GUABIRABA";-;-;-;-;-;-;2031,15;-;-;-;-;-;535,60;-;-;-;53582,34;3402,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;2352,00;-;-;-;-;-;-;74278,20
01/2026;valor_aprovado;"260140 BARREIROS";2,70;-;-;51907,91;-;3135,02;138,05;2103,56;-;-;-;-;448,05;-;-;93,00;100414,24;3184,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;9145,50;-;-;-;-;-;-;177322,59
01/2026;valor_aprovado;"260150 BELEM DE MARIA";-;-;-;-;-;-;2725,80;-;-;-;-;-;-;-;-;32,00;10420,71;1055,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14233,93
01/2026;valor_aprovado;"260160 BELEM DO SAO FRANCISCO";-;-;-;-;-;-;2583,35;-;-;-;-;-;-;-;-;-;34747,04;172,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37503,18
01/2026;valor_aprovado;"260170 BELO JARDIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260180 BETANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260190 BEZERROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260200 BODOCO";-;-;-;99208,20;3098,14;5145,44;5654,69;-;-;-;2425,20;-;1869,25;-;-;41,00;55545,92;1273,57;335,44;-;-;-;-;-;131,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;36753,75;-;-;9520,00;-;-;-;227752,53
01/2026;valor_aprovado;"260210 BOM CONSELHO";-;-;-;-;-;1058,15;8859,57;-;-;-;3293,80;-;20,28;-;-;-;36998,90;-;-;-;-;-;-;6917,94;2071,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3010,00;-;-;-;62229,72
01/2026;valor_aprovado;"260220 BOM JARDIM";-;-;-;-;-;-;2477,20;-;-;-;-;-;2199,05;-;-;88,00;82596,65;4,67;665,28;-;-;-;-;-;3823,20;-;-;-;-;-;-;-;-;-;-;-;-;2478,38;-;-;-;-;-;-;-;-;-;-;-;4611,60;-;-;-;-;-;-;98944,03
01/2026;valor_aprovado;"260230 BONITO";-;-;-;2875,33;-;5523,94;-;-;-;-;-;-;988,80;-;-;62,00;114798,83;-;-;-;-;-;-;-;23,68;-;73,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6515,25;-;-;10140,00;5000,00;-;-;146001,02
01/2026;valor_aprovado;"260240 BREJAO";-;-;-;18899,02;-;-;1005,40;-;-;-;-;-;179,21;-;-;-;16258,42;55,10;-;-;-;-;22,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;1066,80;-;-;1690,00;-;-;-;49526,79
01/2026;valor_aprovado;"260250 BREJINHO";-;-;-;4436,19;-;715,28;1675,85;-;-;-;-;-;61,80;-;-;16,00;21900,49;-;-;-;-;-;-;-;923,56;-;50,67;-;-;-;-;-;-;-;-;-;312,48;-;-;-;-;-;-;-;-;-;-;-;-;5379,00;-;-;-;-;-;-;35471,32
01/2026;valor_aprovado;"260260 BREJO DA MADRE DE DEUS";5,40;-;-;12115,49;-;1339,75;-;-;-;-;-;-;1483,20;-;-;-;264768,38;7020,62;559,66;-;-;80,90;64,92;-;402,84;-;2814,55;-;29,86;-;-;-;-;-;-;-;793,76;-;-;-;-;-;-;-;-;-;-;-;-;6812,40;-;-;3400,00;-;500,00;-;302191,73
01/2026;valor_aprovado;"260270 BUENOS AIRES";-;44,00;-;-;-;-;2016,30;-;-;-;-;-;1230,85;-;-;2,00;29222,01;1179,51;-;-;-;-;-;-;3175,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3091,20;-;-;-;-;-;-;39961,07
01/2026;valor_aprovado;"260280 BUIQUE";-;-;-;17686,68;-;4678,26;5027,00;-;-;-;-;-;927,00;-;-;19,00;81044,65;-;56,16;-;-;-;-;-;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32400,00;-;13406,40;-;-;-;-;-;-;155476,75
01/2026;valor_aprovado;"260290 CABO DE SANTO AGOSTINHO";-;-;219,96;12594,52;16936,07;7874,27;4753,65;-;-;-;864,50;-;6160,52;-;-;861,00;378487,50;67760,81;4681,63;-;-;-;128,96;-;1146,68;-;252,00;-;-;-;-;90,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2210,00;-;-;-;505022,55
01/2026;valor_aprovado;"260300 CABROBO";-;-;-;34065,28;973,26;8334,36;9741,85;25259,95;-;-;-;-;937,30;-;-;12,00;55894,77;1185,95;-;-;-;-;-;-;453,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18000,00;-;35834,25;-;-;10200,00;-;-;-;200892,07
01/2026;valor_aprovado;"260310 CACHOEIRINHA";-;-;-;12487,02;-;12227,92;-;-;-;-;-;-;543,97;-;-;-;61036,30;4506,30;-;-;-;-;83,42;-;301,08;-;-;-;-;-;-;-;-;-;-;-;404,16;-;-;-;-;-;-;-;-;-;-;5400,00;-;1344,00;-;-;-;-;-;-;98334,17
01/2026;valor_aprovado;"260320 CAETES";-;-;-;12212,67;-;5925,66;-;-;-;-;-;-;-;-;-;1,00;6531,81;1995,45;-;-;-;-;36,58;-;-;-;-;-;-;-;-;-;-;-;-;-;756,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27459,41
01/2026;valor_aprovado;"260330 CALCADO";-;-;-;8814,20;-;-;-;-;-;-;-;-;87,55;-;-;-;13772,17;760,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;4580,10;-;-;-;-;-;-;33639,43
01/2026;valor_aprovado;"260340 CALUMBI";-;-;-;2149,39;-;-;-;-;-;-;-;-;-;-;-;-;14243,29;-;-;-;-;-;-;-;3888,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20280,68
01/2026;valor_aprovado;"260345 CAMARAGIBE";966,60;-;73,32;376349,48;16365,46;254619,17;318394,31;-;-;-;32039,30;-;38883,39;-;-;307,00;246653,45;5085,46;400,32;-;-;-;-;90,86;1273,50;-;103,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1950,00;-;-;-;1293555,24
01/2026;valor_aprovado;"260350 CAMOCIM DE SAO FELIX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260360 CAMUTANGA";-;-;-;2458,34;-;-;1764,95;-;-;-;-;-;278,10;-;-;47,00;20466,17;378,98;-;-;-;-;-;-;301,08;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3937,80;-;-;-;-;-;-;29658,84
01/2026;valor_aprovado;"260370 CANHOTINHO";-;-;-;7819,05;-;3409,54;3077,80;-;-;-;-;-;819,26;-;-;-;3016,02;1244,44;-;-;-;-;617,81;-;-;-;434,16;-;-;-;-;-;-;-;-;-;5075,76;-;-;-;-;-;-;-;-;-;-;3375,00;-;-;-;-;-;-;-;-;28888,84
01/2026;valor_aprovado;"260380 CAPOEIRAS";-;-;-;2501,04;-;4880,53;-;-;-;-;-;-;293,55;-;-;-;52583,94;2512,88;-;-;-;-;39,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;-;-;-;520,00;1440,00;-;-;78271,62
01/2026;valor_aprovado;"260390 CARNAIBA";-;-;-;24713,02;-;5202,01;3328,05;-;-;-;-;-;432,60;-;-;43,00;36308,83;3128,90;-;-;-;-;-;-;1749,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;14652,00;-;-;-;-;-;-;98783,01
01/2026;valor_aprovado;"260392 CARNAUBEIRA DA PENHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260400 CARPINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260410 CARUARU";-;-;5204,11;271949,64;18475,55;35173,48;60110,53;1077,33;4031,25;-;-;-;42776,66;-;-;336,00;377879,46;10336,51;227020,65;-;-;226,52;48,65;256,90;3324,96;-;16,89;190157,13;-;-;-;1752,96;-;-;-;-;223,30;-;-;-;-;-;-;-;-;-;-;262400,00;-;2797,20;-;-;77050,00;12070,00;7600,00;100160,00;1712455,68
01/2026;valor_aprovado;"260415 CASINHAS";-;60,00;-;16194,20;-;-;5379,00;-;-;-;-;-;1290,68;-;-;-;31243,32;1298,23;-;-;-;-;-;33,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3537,75;-;-;-;-;-;-;59036,21
01/2026;valor_aprovado;"260420 CATENDE";310,50;-;-;23848,18;-;-;6073,65;-;-;-;-;-;10979,80;-;-;1809,00;173928,62;-;-;-;-;-;-;-;1219,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;218169,27
01/2026;valor_aprovado;"260430 CEDRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260440 CHA DE ALEGRIA";-;-;-;4574,92;-;-;2811,05;-;-;-;-;-;67,60;-;-;-;37550,39;2771,55;-;-;-;-;-;-;370,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;663,60;-;-;-;-;-;-;54659,67
01/2026;valor_aprovado;"260450 CHA GRANDE";-;-;-;14412,99;751,21;5107,44;3741,10;-;-;-;-;-;736,45;-;-;15,00;58516,89;1866,17;14,40;-;-;-;-;-;879,02;-;28,15;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;10254,60;-;-;2400,00;1100,00;-;-;111103,28
01/2026;valor_aprovado;"260460 CONDADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260470 CORRENTES";-;-;-;-;-;1107,87;7129,65;-;-;-;481,60;-;715,85;-;-;-;24213,28;899,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34547,82
01/2026;valor_aprovado;"260480 CORTES";-;-;-;2178,58;-;1129,09;732,05;-;-;-;-;-;139,05;-;-;-;20260,05;-;-;-;-;-;-;-;199,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;655,20;-;-;-;-;-;-;36093,52
01/2026;valor_aprovado;"260490 CUMARU";32,40;-;-;-;-;2548,94;2058,65;-;-;-;-;-;-;-;-;-;32248,07;161,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1848,00;-;-;-;-;-;-;38897,63
01/2026;valor_aprovado;"260500 CUPIRA";-;-;-;7574,32;-;6593,26;-;-;-;-;-;-;25,75;-;-;31,00;37455,03;15497,81;-;-;-;-;85,73;2447,16;295,32;-;28,00;-;149,30;-;-;-;-;-;-;-;496,18;-;-;-;-;-;-;-;-;-;-;1800,00;-;-;-;-;-;-;-;-;72478,86
01/2026;valor_aprovado;"260510 CUSTODIA";-;-;-;8497,35;-;9875,38;2530,00;-;-;-;-;-;-;-;-;22,00;42841,70;4379,25;1370,95;-;-;-;74,90;-;1932,76;-;-;-;-;-;-;219,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;46084,05;-;-;-;-;-;-;125927,46
01/2026;valor_aprovado;"260515 DORMENTES";-;-;-;3247,38;-;3044,77;3403,40;-;-;-;-;-;1275,58;-;-;163,00;19138,84;-;521,73;-;-;-;-;41225,10;1293,72;-;87,58;-;-;-;416,11;-;-;-;-;-;-;-;1982,03;-;-;-;-;-;-;-;-;13725,00;-;27392,55;-;-;2720,00;2300,00;-;7200,00;129136,79
01/2026;valor_aprovado;"260520 ESCADA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260530 EXU";-;-;-;4408,59;7814,24;6337,48;759,55;-;-;-;-;-;247,20;-;-;15,00;33496,55;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53114,13
01/2026;valor_aprovado;"260540 FEIRA NOVA";-;-;-;31300,79;-;4190,08;6183,25;-;-;-;-;-;-;-;-;-;25622,95;404,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;6132,00;-;-;-;-;-;-;85758,45
01/2026;valor_aprovado;"260545 FERNANDO DE NORONHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260550 FERREIROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260560 FLORES";-;-;-;1761,56;-;-;203,58;-;-;-;-;-;530,45;-;-;-;38029,34;-;-;-;-;-;-;-;2884,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;34288,65;-;-;-;-;-;-;81298,14
01/2026;valor_aprovado;"260570 FLORESTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260580 FREI MIGUELINHO";-;-;-;18712,19;315,49;-;1481,70;-;-;-;-;-;-;-;-;-;20665,24;2484,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43658,97
01/2026;valor_aprovado;"260590 GAMELEIRA";-;-;-;8550,07;-;-;-;-;-;-;-;-;466,88;-;-;29,00;39304,21;3607,54;-;-;-;-;-;-;332,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1066,80;-;-;-;-;-;-;53357,20
01/2026;valor_aprovado;"260600 GARANHUNS";-;-;-;365582,32;39771,47;21572,48;89538,75;-;-;-;13650,78;-;32310,21;-;-;170,00;54503,05;56984,90;77673,68;-;-;-;260,65;-;198,74;-;-;38906,10;358,32;-;-;2848,56;-;-;-;-;4918,29;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;-;-;-;-;-;-;805773,30
01/2026;valor_aprovado;"260610 GLORIA DO GOITA";5,40;-;-;41386,88;-;-;-;-;-;-;-;-;2142,15;-;-;16,00;57478,27;7051,90;-;-;-;-;-;-;7965,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3561,60;-;-;-;-;-;-;119607,64
01/2026;valor_aprovado;"260620 GOIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260630 GRANITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260640 GRAVATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260650 IATI";-;-;-;2073,77;-;322,62;6068,70;-;-;-;1284,84;-;329,60;-;-;79,00;40461,76;2226,30;-;-;-;-;-;-;3676,80;-;-;-;-;-;-;438,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;1800,00;-;-;67761,63
01/2026;valor_aprovado;"260660 IBIMIRIM";-;-;-;929,73;-;-;-;-;-;-;-;-;-;-;-;120,00;23574,88;1005,90;-;-;-;-;445,32;-;-;-;-;-;-;-;-;-;-;-;-;-;636,16;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;-;34811,99
01/2026;valor_aprovado;"260670 IBIRAJUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260680 IGARASSU";-;-;-;41059,16;1401,11;22530,09;10018,11;-;-;-;-;-;2338,10;-;-;201,00;196437,67;10046,69;-;-;-;-;6,20;-;167,20;-;119,00;-;-;-;-;-;-;-;-;-;136,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;250,00;-;-;-;-;284710,65
01/2026;valor_aprovado;"260690 IGUARACY";-;-;-;6270,67;-;658,04;2166,45;-;-;-;-;-;571,65;-;-;-;21783,51;305,60;-;-;-;-;-;-;717,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21763,95;-;-;-;-;-;-;54237,83
01/2026;valor_aprovado;"260700 INAJA";-;-;-;7153,78;-;1379,77;1918,40;-;-;-;-;-;-;-;-;61,00;23004,28;28,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1403,70;-;-;4550,00;-;-;-;39498,95
01/2026;valor_aprovado;"260710 INGAZEIRA";91,80;-;-;2235,14;-;-;1053,80;-;-;-;-;-;942,45;-;-;20,00;17408,45;639,79;-;-;-;-;-;-;11030,88;-;75,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;10539,45;-;-;11050,00;-;-;-;59587,12
01/2026;valor_aprovado;"260720 IPOJUCA";2,70;-;-;1079110,77;-;18825,02;40299,07;-;-;-;963,20;-;13008,46;-;-;393,00;319630,25;3581,89;51,84;-;-;-;612,52;-;872,94;-;1144,13;-;-;-;-;-;-;-;-;-;4395,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1482891,47
01/2026;valor_aprovado;"260730 IPUBI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260740 ITACURUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260750 ITAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260760 ILHA DE ITAMARACA";-;-;-;31657,57;-;-;6830,78;-;-;-;-;-;721,00;-;-;101,00;47672,76;3102,92;-;-;-;-;-;-;372,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;-;98558,67
01/2026;valor_aprovado;"260765 ITAMBE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"260770 ITAPETIM";-;-;-;6968,38;-;2669,86;-;-;-;-;-;-;659,20;-;-;17,00;26115,42;-;15,84;-;-;-;-;22,52;2388,88;-;-;-;-;-;-;219,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;26937,90;-;-;-;-;-;-;74114,12
01/2026;valor_aprovado;"260775 ITAPISSUMA";-;-;-;60054,60;-;4942,39;7162,10;-;-;-;-;-;1292,65;-;-;-;41532,50;6047,52;-;-;-;-;7963,12;-;-;-;938,07;-;-;-;-;-;-;-;-;-;510,56;-;-;-;-;-;-;-;-;-;-;9000,00;23,54;-;-;-;-;-;-;-;139467,05
01/2026;valor_aprovado;"260780 ITAQUITINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
