periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
12/2025;valor_aprovado;"310690 BICAS";-;-;-;81351,82;-;7693,85;24951,47;19941,05;43898,75;1992,52;5908,66;1096,08;10229,14;-;-;12,00;61728,47;-;152,01;-;-;-;-;5889,30;671,64;-;16,89;-;-;-;-;-;-;-;-;-;206,82;-;668,10;-;-;-;-;-;-;-;-;20475,00;-;11830,50;-;-;-;-;-;-;298714,07
12/2025;valor_aprovado;"310700 BIQUINHAS";-;-;-;978,02;-;4873,58;-;-;-;-;-;-;309,00;-;-;-;2517,98;1631,82;-;-;-;-;-;-;249,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3484,80;-;-;-;-;-;-;14044,40
12/2025;valor_aprovado;"310710 BOA ESPERANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"310720 BOCAINA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;128,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;871,20;-;-;-;-;-;-;14499,95
12/2025;valor_aprovado;"310730 BOCAIUVA";270,00;-;-;26556,55;-;30868,64;5316,80;18256,37;-;-;5946,04;-;6977,83;255,60;-;5,00;341929,58;838,20;56202,70;-;-;72,81;-;-;9188,40;-;33,78;33465,94;-;2775,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2712,60;-;625,00;12690,00;100,00;5600,00;12400,00;573086,96
12/2025;valor_aprovado;"310740 BOM DESPACHO";-;-;-;80383,94;163,12;11463,38;28085,40;69885,45;53481,25;-;10272,46;-;4954,81;-;-;176,00;101872,66;4895,83;91,13;-;516160,40;-;575,20;7122,39;4569,08;-;245,97;2514,60;-;-;-;149,20;-;-;-;-;1051,52;-;178,16;4556,65;-;-;-;-;-;-;-;21064,72;5905,06;17701,20;-;-;8450,00;-;-;-;955969,58
12/2025;valor_aprovado;"310750 BOM JARDIM DE MINAS";-;-;-;14896,17;-;6877,92;-;-;-;-;-;-;510,30;-;-;-;10645,03;1202,61;703,42;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;3900,60;-;-;-;-;-;-;47380,77
12/2025;valor_aprovado;"310760 BOM JESUS DA PENHA";-;-;-;19671,23;-;181,01;-;-;-;-;-;-;36,05;-;-;-;16022,94;-;1,48;-;-;-;-;-;160,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2994,75;-;-;-;-;-;-;39067,58
12/2025;valor_aprovado;"310770 BOM JESUS DO AMPARO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"310780 BOM JESUS DO GALHO";-;-;-;26456,13;-;1868,83;-;-;-;-;-;-;82,40;-;-;-;16795,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;12914,55;-;-;-;-;-;-;58384,95
12/2025;valor_aprovado;"310790 BOM REPOUSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"310800 BOM SUCESSO";-;-;-;4160,89;-;2801,53;-;-;-;-;288,96;-;872,30;-;-;-;48301,91;-;-;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56541,39
12/2025;valor_aprovado;"310810 BONFIM";-;-;-;1351,11;-;378,70;2164,80;-;-;-;-;-;-;-;-;-;7330,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11224,85
12/2025;valor_aprovado;"310820 BONFINOPOLIS DE MINAS";-;-;-;2803,72;-;907,39;-;-;-;-;-;-;185,40;-;-;-;24690,43;869,53;-;-;-;-;-;1083,36;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;9137,70;-;-;-;-;-;-;46000,05
12/2025;valor_aprovado;"310825 BONITO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;375,95;-;-;-;1767,09;-;-;-;-;-;33,64;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;544,50;-;-;-;-;-;-;10171,10
12/2025;valor_aprovado;"310830 BORDA DA MATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5478,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5478,69
12/2025;valor_aprovado;"310840 BOTELHOS";-;-;-;22508,88;-;2810,48;2408,45;-;-;-;-;-;558,94;-;-;11,00;42877,22;1956,16;-;-;-;-;-;-;109,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12394,80;-;-;-;-;-;-;85634,97
12/2025;valor_aprovado;"310850 BOTUMIRIM";54,00;-;66,25;2582,85;-;-;-;-;-;-;-;-;410,77;-;-;-;-;-;-;-;-;-;-;7,34;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;18909,00;-;-;-;-;-;-;30366,47
12/2025;valor_aprovado;"310855 BRASILANDIA DE MINAS";-;-;-;4624,56;-;6880,00;-;-;-;-;-;-;865,20;-;-;-;47251,35;-;-;-;-;-;-;-;390,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;84,15;-;-;-;-;-;-;68195,98
12/2025;valor_aprovado;"310860 BRASILIA DE MINAS";102,60;-;286,64;40758,97;17661,99;68243,83;21044,27;3983,40;-;-;-;-;5775,73;-;-;10,00;93785,14;-;-;-;667298,27;-;25,95;-;19611,92;-;-;-;-;-;-;3686,88;-;-;-;-;574,38;-;-;23092,12;-;-;-;-;-;-;-;2700,00;2668,14;12043,35;-;-;-;-;-;-;983353,58
12/2025;valor_aprovado;"310870 BRAS PIRES";-;-;-;9414,62;-;-;599,00;-;-;-;-;-;648,90;-;215,82;-;18822,78;12390,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;1133,55;-;-;-;-;-;-;46149,67
12/2025;valor_aprovado;"310880 BRAUNAS";-;-;-;21762,23;-;-;-;-;-;-;-;-;-;-;-;-;296,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22058,33
12/2025;valor_aprovado;"310890 BRAZOPOLIS";-;-;-;17380,08;-;2332,86;-;-;-;-;-;-;1019,70;-;-;-;55593,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6053,85;-;-;-;-;-;-;82380,33
12/2025;valor_aprovado;"310900 BRUMADINHO";812,70;-;215,39;156704,28;-;13569,74;16909,64;72157,91;-;-;4854,70;-;14167,42;852,00;-;54,00;172296,65;4273,30;8968,80;-;-;121,35;-;9308,68;58572,28;-;152,99;1999,90;-;477,44;35,20;-;-;-;-;-;-;29,86;1512,11;-;-;-;-;-;-;-;-;-;-;539,55;-;-;-;-;-;-;538585,89
12/2025;valor_aprovado;"310910 BUENO BRANDAO";-;-;-;4801,29;-;2153,70;-;-;-;-;-;-;551,05;-;-;-;23179,09;1351,05;-;-;-;-;-;-;489,26;-;11,26;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;6300,00;-;27056,70;-;-;-;-;-;-;65923,26
12/2025;valor_aprovado;"310920 BUENOPOLIS";-;-;-;3163,01;-;-;1385,45;-;-;-;-;-;458,35;-;-;-;730,00;1688,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20475,00;-;4395,60;-;-;-;-;-;-;32295,98
12/2025;valor_aprovado;"310925 BUGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"310930 BURITIS";5,40;-;608,43;137445,83;-;9587,03;5407,60;-;-;-;-;-;794,40;-;-;-;93710,17;218,35;-;-;-;-;23,29;-;694,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62350,65;-;-;-;-;-;-;310845,71
12/2025;valor_aprovado;"310940 BURITIZEIRO";-;-;-;43268,17;-;1556,76;2688,40;-;-;-;-;-;782,80;-;-;-;52414,63;4211,44;-;-;-;-;153,46;-;741,12;-;1158,07;-;-;-;-;-;-;-;-;-;1936,44;-;-;-;-;-;-;-;-;-;-;-;-;10597,95;-;-;-;3700,00;-;-;123209,24
12/2025;valor_aprovado;"310945 CABECEIRA GRANDE";-;-;-;-;-;636,43;-;-;-;-;-;-;-;-;-;-;-;1176,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5647,95;-;-;-;-;-;-;7461,13
12/2025;valor_aprovado;"310950 CABO VERDE";-;-;-;7804,84;-;2557,66;4237,75;-;-;-;-;-;433,13;-;-;-;15915,31;1485,68;-;-;-;-;-;-;907,32;-;-;-;-;-;-;-;-;-;-;-;15,02;-;-;-;-;-;-;-;-;-;-;-;-;5994,45;-;-;-;-;-;-;39351,16
12/2025;valor_aprovado;"310960 CACHOEIRA DA PRATA";-;-;-;17436,15;-;1134,75;1405,80;-;-;-;-;-;-;-;-;-;3020,00;993,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;-;29389,84
12/2025;valor_aprovado;"310970 CACHOEIRA DE MINAS";-;-;-;8222,80;-;-;-;-;-;-;-;-;-;-;-;-;14595,42;990,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;5964,75;-;-;-;-;-;-;33373,57
12/2025;valor_aprovado;"310980 CACHOEIRA DOURADA";-;-;-;5161,10;-;-;-;-;-;-;-;-;41,20;-;-;-;1691,80;687,94;-;-;-;-;-;-;-;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7652,70;-;-;-;-;-;-;15251,63
12/2025;valor_aprovado;"310990 CAETANOPOLIS";-;-;-;6628,19;-;1121,89;-;-;-;-;-;-;221,45;-;-;-;19562,36;2429,53;-;-;-;-;-;-;574,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2118,60;-;-;-;-;-;-;32656,86
12/2025;valor_aprovado;"311000 CAETE";-;-;-;39875,97;-;6,78;7636,71;-;-;-;-;-;507,09;-;-;-;50904,56;3255,02;1642,33;-;-;-;-;-;4533,84;-;34,00;-;-;-;-;-;-;-;-;-;-;-;1135,77;-;-;-;-;-;-;-;-;-;-;4910,40;-;-;-;-;-;-;114442,47
12/2025;valor_aprovado;"311010 CAIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2627,00;1156,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1623,60;-;-;-;-;-;-;5407,36
12/2025;valor_aprovado;"311020 CAJURI";-;-;-;-;-;-;649,55;-;-;-;-;-;391,40;-;-;-;18992,50;635,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;5751,90;-;-;-;-;-;-;32495,47
12/2025;valor_aprovado;"311030 CALDAS";-;-;-;2269,98;-;1490,70;-;-;-;-;450,64;-;20,60;-;-;-;27814,10;1545,65;-;-;-;-;-;-;-;-;-;-;-;93,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;450,00;-;44,55;-;-;-;-;-;-;34180,00
12/2025;valor_aprovado;"311040 CAMACHO";-;-;-;873,38;-;-;-;-;-;-;-;-;-;-;-;-;102,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;544,50;-;-;-;-;-;-;11194,88
12/2025;valor_aprovado;"311050 CAMANDUCAIA";-;-;-;7670,79;-;4145,71;-;-;-;-;-;-;4751,12;-;-;7,00;116426,30;-;633,21;-;-;-;-;11,26;1202,98;-;-;-;-;-;-;90,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11025,00;-;1227,60;-;-;-;-;-;-;147191,45
12/2025;valor_aprovado;"311060 CAMBUI";-;-;-;47673,45;-;8100,92;96,80;3490,88;-;-;-;-;1765,73;-;-;-;100236,73;2108,90;917,96;-;-;-;-;-;522,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22625,00;-;767,25;-;-;-;-;-;-;188306,02
12/2025;valor_aprovado;"311070 CAMBUQUIRA";-;-;-;22110,18;-;-;-;-;-;-;-;-;-;-;-;-;21039,58;482,60;-;-;-;-;-;15964,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;64771,62
12/2025;valor_aprovado;"311080 CAMPANARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;485,68;-;-;-;-;-;34,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4935,15;-;-;-;-;-;-;9955,48
12/2025;valor_aprovado;"311090 CAMPANHA";-;-;-;23276,62;-;5610,64;2836,35;930,66;5106,25;-;-;-;360,50;-;-;19,00;37060,04;420,27;-;-;-;-;-;34632,18;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;14468,85;-;125,00;15650,00;1400,00;-;-;141946,78
12/2025;valor_aprovado;"311100 CAMPESTRE";-;-;-;10722,15;-;3277,24;-;-;-;-;-;-;90,42;-;-;-;29601,46;-;-;-;-;-;-;-;69,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;1430,00;6300,00;-;-;57115,28
12/2025;valor_aprovado;"311110 CAMPINA VERDE";-;-;-;8120,17;-;6054,59;7004,80;-;-;-;-;-;-;-;-;-;23409,51;-;-;-;-;-;-;-;-;-;-;-;656,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;9335,70;-;-;-;-;-;-;59531,69
12/2025;valor_aprovado;"311115 CAMPO AZUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;8811,00;-;-;-;-;-;-;12186,00
12/2025;valor_aprovado;"311120 CAMPO BELO";-;-;2577,92;63912,90;-;54032,49;51833,12;4100,00;7000,00;340,00;9821,50;-;5542,09;-;-;5,00;554772,73;2178,74;-;-;337102,32;-;18600,59;67,56;1045,00;-;-;-;-;-;-;-;-;-;-;-;538,78;-;-;6219,89;-;-;-;-;-;-;-;9270,00;2362,86;4380,75;-;-;8840,00;1460,00;-;-;1146004,24
12/2025;valor_aprovado;"311130 CAMPO DO MEIO";-;-;-;6116,78;-;-;-;-;-;-;-;-;-;-;-;-;4614,00;304,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;2801,70;-;-;5000,00;-;-;-;24911,77
12/2025;valor_aprovado;"311140 CAMPO FLORIDO";-;-;-;3036,20;-;-;3073,40;-;-;-;-;-;108,15;-;-;-;36158,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;722,70;-;-;-;-;-;-;43098,88
12/2025;valor_aprovado;"311150 CAMPOS ALTOS";-;-;-;15281,89;-;4159,02;193,60;-;-;-;-;-;427,45;-;-;-;7428,27;6401,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27066,60;-;-;-;-;-;-;60958,16
12/2025;valor_aprovado;"311160 CAMPOS GERAIS";-;-;-;25995,15;-;3341,36;2057,00;-;-;-;-;-;10,96;-;-;-;7377,26;7684,32;511,98;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1162,00;-;-;-;-;-;-;48151,29
12/2025;valor_aprovado;"311170 CANAA";-;-;-;2178,79;-;-;-;-;-;-;-;-;298,70;-;-;-;29410,88;2051,21;-;-;-;-;-;-;972,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;11662,20;-;-;-;-;-;-;51073,78
12/2025;valor_aprovado;"311180 CANAPOLIS";-;-;-;16189,00;-;8123,83;10836,63;-;-;-;-;-;906,40;-;-;-;27986,36;660,15;-;-;-;-;-;180,16;373,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;16221,15;-;-;-;-;-;-;86202,48
12/2025;valor_aprovado;"311190 CANA VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1302,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1302,93
12/2025;valor_aprovado;"311200 CANDEIAS";-;-;-;28024,65;-;1634,14;1112,65;-;-;-;-;-;887,66;-;-;-;47248,61;1517,69;-;-;-;-;-;-;117,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4837,00;-;1509,75;-;-;4370,00;-;-;-;91260,03
12/2025;valor_aprovado;"311205 CANTAGALO";-;-;-;-;-;-;359,15;-;-;-;-;-;61,80;-;-;-;1333,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7152,75;-;-;-;-;-;-;8907,18
12/2025;valor_aprovado;"311210 CAPARAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3528,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3623,40;-;-;-;-;-;-;11651,40
12/2025;valor_aprovado;"311220 CAPELA NOVA";-;-;-;17187,96;-;-;435,60;-;-;-;-;-;504,70;-;-;-;2763,00;737,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;1821,60;-;-;-;-;-;-;28850,72
12/2025;valor_aprovado;"311230 CAPELINHA";-;-;1362,00;19239,24;-;16142,33;5175,50;9360,26;-;-;-;-;1825,01;-;-;-;57604,41;-;426,45;-;-;-;-;-;433,34;-;52,84;-;-;34,89;181,66;1388,28;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;9000,00;-;25715,25;-;-;-;-;-;-;147971,76
12/2025;valor_aprovado;"311240 CAPETINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"311250 CAPIM BRANCO";-;-;-;24633,65;-;-;-;-;-;-;-;-;324,45;-;-;-;21520,34;761,21;-;-;-;-;-;7218,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;816,75;-;-;-;-;-;-;55275,12
12/2025;valor_aprovado;"311260 CAPINOPOLIS";-;-;206,64;7979,86;7434,77;5416,47;4467,10;-;-;-;-;-;1040,30;-;-;-;44188,22;-;22,52;-;-;-;-;-;601,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;7835,85;-;-;-;-;-;-;88418,61
12/2025;valor_aprovado;"311265 CAPITAO ANDRADE";-;-;-;-;-;-;-;-;-;-;-;-;881,15;-;-;22,00;7055,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1232,55;-;-;-;-;-;-;9191,27
12/2025;valor_aprovado;"311270 CAPITAO ENEAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;570,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3237,30;-;-;-;-;-;-;8307,30
12/2025;valor_aprovado;"311280 CAPITOLIO";-;-;-;17242,08;-;-;-;-;-;-;-;-;-;-;-;1,00;2278,38;2136,91;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;3529,35;-;-;-;-;-;-;30634,04
12/2025;valor_aprovado;"311290 CAPUTIRA";-;-;-;27806,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,02;-;-;-;-;-;-;-;-;-;-;-;-;-;202,08;-;-;-;-;-;-;-;-;-;-;6075,00;-;356,40;-;-;-;-;-;-;34492,93
12/2025;valor_aprovado;"311300 CARAI";-;-;-;2999,66;-;6412,88;-;-;-;-;-;-;267,80;-;-;-;32159,03;1472,73;-;-;-;-;-;-;4670,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1767,15;-;-;-;-;-;-;54249,65
12/2025;valor_aprovado;"311310 CARANAIBA";-;-;-;8918,30;-;-;-;-;-;-;-;-;169,95;-;-;-;3299,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69,30;-;-;-;-;-;-;12457,52
12/2025;valor_aprovado;"311320 CARANDAI";-;-;7,04;74150,28;-;16267,52;17031,30;29611,86;-;-;-;-;1081,50;187,44;-;-;65966,86;5056,74;-;-;-;48,54;-;7820,28;1008,40;-;-;-;-;22,72;-;-;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;12825,00;-;4009,50;-;-;9510,00;-;-;-;244635,28
12/2025;valor_aprovado;"311330 CARANGOLA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"311340 CARATINGA";324,00;-;1441,23;136350,95;26121,66;49706,47;20587,05;49221,92;35743,75;133,03;7487,34;-;7516,78;-;-;181,00;499741,69;-;2857,24;-;646378,66;-;987,16;1189,08;4914,66;-;1864,08;-;-;-;277,13;-;-;-;-;-;2003,52;-;1670,25;5422,48;-;-;-;-;-;-;-;4725,00;1296,42;26591,40;-;-;-;-;-;-;1534733,95
12/2025;valor_aprovado;"311350 CARBONITA";-;-;-;6599,51;-;2208,04;-;-;-;-;-;-;303,85;-;-;35,00;18765,25;2468,89;293,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8657,55;-;-;-;-;-;-;39331,60
12/2025;valor_aprovado;"311360 CAREACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"311370 CARLOS CHAGAS";-;-;-;3813,62;-;4896,63;-;-;-;-;-;-;-;-;-;-;23134,95;-;-;-;-;-;-;-;277,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;11880,00;-;-;10480,00;5040,00;-;-;70998,12
12/2025;valor_aprovado;"311380 CARMESIA";-;-;-;2093,22;-;1455,92;-;-;-;-;-;-;216,30;-;-;7,00;4862,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3821,40;-;-;-;-;-;-;12456,15
12/2025;valor_aprovado;"311390 CARMO DA CACHOEIRA";-;-;-;5320,09;-;3038,81;-;-;-;-;-;-;-;-;-;-;2455,00;-;1164,76;-;-;-;-;-;186,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12165,56
