periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
04/2025;qtd_aprovada;"421810 TIMBE DO SUL";5971;86;236;5361;-;138;350;-;-;-;-;-;15;-;-;590;8323;-;-;-;-;-;80;529;-;-;44;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;39;-;-;2275;-;-;-;-;-;24065
04/2025;qtd_aprovada;"421820 TIMBO";895;-;30;31765;-;2023;795;124;-;-;1;-;610;-;-;115;19906;2564;46;-;1201;-;-;-;-;1;131;-;3;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;9;-;883;-;-;-;-;-;61111
04/2025;qtd_aprovada;"421825 TIMBO GRANDE";1083;-;-;1;-;232;-;-;-;-;-;-;-;-;-;626;5281;-;1;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5042;-;-;-;-;-;12271
04/2025;qtd_aprovada;"421830 TRES BARRAS";1490;-;17;7231;-;1505;-;-;-;-;-;-;-;-;-;84;1899;-;-;-;-;-;-;14;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;12253
04/2025;qtd_aprovada;"421835 TREVISO";433;32;22;2960;-;-;-;-;-;-;-;-;24;-;-;60;4496;277;-;-;-;-;189;57;-;-;2;-;4;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;8652
04/2025;qtd_aprovada;"421840 TREZE DE MAIO";8816;6;117;5440;-;178;4;-;-;-;-;-;117;-;-;315;12534;325;-;-;-;-;291;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;10;-;-;434;-;-;-;-;-;28690
04/2025;qtd_aprovada;"421850 TREZE TILIAS";4877;48;85;7526;-;157;-;-;-;-;-;-;20;-;-;611;9528;815;-;-;-;-;399;135;-;-;7;-;3;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;4;-;-;788;-;-;-;-;-;25053
04/2025;qtd_aprovada;"421860 TROMBUDO CENTRAL";-;22;-;5269;-;680;-;-;-;-;-;-;32;-;-;-;2522;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8544
04/2025;qtd_aprovada;"421870 TUBARAO";52;354;632;54549;214;3889;2199;1387;463;80;260;5;1625;62;-;105;24161;253;16;1211;2877;47;510;-;-;-;202;-;12;3;1;11;1;4;-;-;1;-;88;1;70;22;-;-;-;-;-;-;-;57;11;-;-;-;-;-;-;-;95435
04/2025;qtd_aprovada;"421875 TUNAPOLIS";-;-;380;3386;-;22;16;-;-;-;-;-;7;-;-;13;1195;103;-;-;-;-;-;-;-;-;17;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;2655;-;-;-;-;-;7853
04/2025;qtd_aprovada;"421880 TURVO";18439;34;82;5136;-;114;-;5;-;-;-;-;37;-;-;984;18959;456;-;-;-;-;173;14;-;-;133;-;5;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;26;-;-;1690;-;-;-;-;-;46338
04/2025;qtd_aprovada;"421885 UNIAO DO OESTE";-;-;-;1634;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2496;-;-;-;-;-;4152
04/2025;qtd_aprovada;"421890 URUBICI";-;259;-;1007;-;230;-;-;-;-;-;-;21;-;-;-;2578;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4095
04/2025;qtd_aprovada;"421895 URUPEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"421900 URUSSANGA";1617;85;129;5536;-;824;5;2;-;-;-;-;201;-;-;1022;22607;557;5;-;-;-;2053;-;-;-;167;-;1;55;-;-;-;-;-;-;-;-;238;1;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;35143
04/2025;qtd_aprovada;"421910 VARGEAO";-;40;-;2065;-;143;2;-;-;-;-;-;28;-;-;3;584;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;404;-;-;-;-;-;3274
04/2025;qtd_aprovada;"421915 VARGEM";-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;90;545;118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1181;-;-;-;-;-;1939
04/2025;qtd_aprovada;"421917 VARGEM BONITA";2161;163;28;413;-;-;-;-;-;-;-;-;-;-;-;246;4984;188;-;-;-;-;228;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8478
04/2025;qtd_aprovada;"421920 VIDAL RAMOS";27;17;65;1742;-;50;-;-;-;-;-;-;18;-;-;198;6170;623;-;-;-;-;20;12;-;-;47;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;597;-;-;-;-;-;9589
04/2025;qtd_aprovada;"421930 VIDEIRA";6511;151;602;47883;3767;3658;2861;817;658;35;496;-;1861;14;-;1386;69383;3829;17;-;850;4;2005;191;-;-;58;-;66;4;-;72;1;7;-;-;-;-;296;-;-;9;-;-;-;-;-;-;-;273;24;-;-;-;-;-;-;-;147789
04/2025;qtd_aprovada;"421935 VITOR MEIRELES";1777;59;72;4764;-;-;-;-;-;-;-;-;-;-;-;232;3350;138;-;-;-;-;268;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10669
04/2025;qtd_aprovada;"421940 WITMARSUM";2749;12;33;3121;-;338;5;-;-;-;-;-;8;-;-;314;6141;50;-;-;-;-;134;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;3841;-;-;-;-;-;16838
04/2025;qtd_aprovada;"421950 XANXERE";11881;368;269;36410;-;2617;222;744;-;24;-;-;826;-;-;1081;46321;128;126;-;869;-;2189;-;-;-;170;-;8;-;-;1;15;-;-;-;2;-;219;4;-;2;-;-;-;-;17;-;-;-;1;-;3851;-;-;-;-;-;108365
04/2025;qtd_aprovada;"421960 XAVANTINA";538;-;-;1025;-;58;-;-;-;-;-;-;10;-;1;28;5912;85;-;-;-;-;276;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7951
04/2025;qtd_aprovada;"421970 XAXIM";2571;5993;96;17922;-;366;31;-;-;-;-;-;115;-;-;156;26530;295;-;-;-;-;-;-;-;-;500;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;2293;-;-;-;-;-;56897
04/2025;qtd_aprovada;"421985 ZORTEA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"422000 BALNEARIO RINCAO";16888;135;793;5891;-;91;-;-;-;-;-;-;54;-;-;671;24462;185;-;-;-;-;460;11;-;-;5;-;8;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;35;-;-;104;-;-;-;-;-;49855
04/2025;qtd_aprovada;" MUNICIPIO IGNORADO - RS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"430003 ACEGUA";-;106;-;552;-;13;-;-;-;-;-;-;12;-;-;-;1452;111;-;-;-;-;-;-;-;-;17;-;4;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2271
04/2025;qtd_aprovada;"430005 AGUA SANTA";-;11;-;790;-;-;-;-;-;-;-;-;-;-;-;-;-;226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1027
04/2025;qtd_aprovada;"430010 AGUDO";-;8;-;2390;42;577;5;273;-;-;590;-;227;-;-;-;4723;-;-;-;-;-;-;-;-;-;359;-;480;-;-;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9874
04/2025;qtd_aprovada;"430020 AJURICABA";-;-;-;1912;-;-;-;-;-;-;-;-;18;-;-;-;2653;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4676
04/2025;qtd_aprovada;"430030 ALECRIM";-;8;-;868;-;132;10;-;-;-;-;-;40;-;-;-;1257;-;-;-;-;-;44;-;-;-;177;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;2561
04/2025;qtd_aprovada;"430040 ALEGRETE";232;5;25;11742;86;2829;251;303;177;-;93;-;566;25;-;12;23044;858;111;-;677;-;52;-;-;-;274;-;5;-;-;-;-;-;-;-;-;-;22;-;116;10;-;-;-;-;-;-;146909;214;19;-;-;-;-;-;-;-;188657
04/2025;qtd_aprovada;"430045 ALEGRIA";-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;762;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;804
04/2025;qtd_aprovada;"430047 ALMIRANTE TAMANDARE DO SUL";-;162;-;1384;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1546
04/2025;qtd_aprovada;"430050 ALPESTRE";-;-;-;1022;-;62;-;-;-;-;-;-;-;-;-;-;1342;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;2471
04/2025;qtd_aprovada;"430055 ALTO ALEGRE";-;45;-;769;-;-;-;-;-;-;-;-;-;-;-;-;2;78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;904
04/2025;qtd_aprovada;"430057 ALTO FELIZ";4424;-;143;-;-;-;-;-;-;-;-;-;28;-;-;42;3849;26;-;-;-;-;232;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;857;-;-;-;-;-;9613
04/2025;qtd_aprovada;"430060 ALVORADA";24;160;40;35337;-;2137;560;8;-;-;-;-;1722;-;-;1209;75976;5314;-;-;1619;-;128;-;-;-;558;-;32;-;-;-;-;2;-;-;-;-;35;-;-;8;-;-;-;-;-;-;-;25;21;-;-;-;-;-;-;-;124915
04/2025;qtd_aprovada;"430063 AMARAL FERRADOR";-;-;-;375;-;-;-;-;-;-;-;-;-;-;-;-;748;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1124
04/2025;qtd_aprovada;"430064 AMETISTA DO SUL";7;26;-;2765;-;202;-;8;-;-;-;-;125;-;-;-;3039;47;-;-;-;-;-;-;-;-;73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;6321
04/2025;qtd_aprovada;"430066 ANDRE DA ROCHA";87;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94
04/2025;qtd_aprovada;"430070 ANTA GORDA";-;33;-;1363;-;94;-;-;-;-;-;-;38;-;-;-;290;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1836
04/2025;qtd_aprovada;"430080 ANTONIO PRADO";2727;-;42;4897;-;495;121;198;-;-;-;-;147;-;-;529;14043;-;-;-;-;-;664;24;-;-;78;-;2;-;-;-;-;-;-;-;2;-;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23977
04/2025;qtd_aprovada;"430085 ARAMBARE";2068;-;37;3;-;-;-;-;-;-;-;-;-;-;-;178;4500;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;6907
04/2025;qtd_aprovada;"430087 ARARICA";-;-;-;835;-;1;124;-;-;-;-;-;42;-;-;-;242;10;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1263
04/2025;qtd_aprovada;"430090 ARATIBA";30;-;17;1947;108;333;160;-;-;-;158;-;3119;-;-;18;7513;-;-;-;-;-;-;-;-;-;284;-;285;96;24;-;-;-;-;-;-;10;-;-;205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;14338
04/2025;qtd_aprovada;"430100 ARROIO DO MEIO";-;17;26;12056;6;783;56;72;-;-;40;-;157;-;-;-;7024;-;-;-;-;-;-;-;-;-;205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;7;-;20455
04/2025;qtd_aprovada;"430105 ARROIO DO SAL";467;22;46;-;-;-;-;-;-;-;-;-;34;-;-;236;12707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13512
04/2025;qtd_aprovada;"430107 ARROIO DO PADRE";-;3;-;412;-;-;57;-;-;-;-;-;-;-;-;-;54;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;616
04/2025;qtd_aprovada;"430110 ARROIO DOS RATOS";-;-;-;1653;-;-;-;-;-;-;-;-;-;-;-;-;650;820;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3123
04/2025;qtd_aprovada;"430120 ARROIO DO TIGRE";-;19;-;1539;-;821;63;15;-;-;-;-;51;-;-;-;1167;76;5;-;-;-;-;-;-;-;13;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3771
04/2025;qtd_aprovada;"430130 ARROIO GRANDE";9374;60;-;7575;-;374;210;-;-;-;-;-;9;-;-;287;15694;3714;-;-;-;-;-;302;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37599
04/2025;qtd_aprovada;"430140 ARVOREZINHA";-;45;-;1693;-;220;58;-;-;-;-;-;50;-;-;-;1653;503;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;4320
04/2025;qtd_aprovada;"430150 AUGUSTO PESTANA";5349;-;94;-;-;193;-;-;-;-;-;-;-;-;-;109;7276;-;-;-;-;-;58;-;-;-;146;-;16;7;2;-;-;-;-;-;-;-;9;-;30;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;13302
04/2025;qtd_aprovada;"430155 AUREA";-;15;-;876;-;-;-;-;-;-;-;-;-;-;-;-;-;99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;990
04/2025;qtd_aprovada;"430160 BAGE";634;1690;183;31190;714;1715;1230;557;167;-;100;-;7801;58;-;609;78897;1602;95;767;1331;29;672;3;-;-;404;-;-;338;3;106;1;1;-;-;-;-;98;-;165;19;-;-;-;-;-;-;95747;50;12;-;-;-;-;-;-;162;227150
04/2025;qtd_aprovada;"430163 BALNEARIO PINHAL";1597;114;91;1331;-;-;-;-;-;-;-;-;5;-;-;196;11826;-;-;-;-;-;22;3;-;-;8;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15215
04/2025;qtd_aprovada;"430165 BARAO";-;7;-;875;-;-;-;-;-;-;-;-;23;-;-;-;2449;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3438
04/2025;qtd_aprovada;"430170 BARAO DE COTEGIPE";-;19;-;1168;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;1274
04/2025;qtd_aprovada;"430175 BARAO DO TRIUNFO";-;-;-;1627;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1627
04/2025;qtd_aprovada;"430180 BARRACAO";-;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;432;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;505
04/2025;qtd_aprovada;"430185 BARRA DO GUARITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;10
04/2025;qtd_aprovada;"430187 BARRA DO QUARAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"430190 BARRA DO RIBEIRO";2;30;-;5818;-;-;-;-;-;-;-;-;50;-;-;263;9951;330;-;-;-;-;-;-;-;-;3;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16451
04/2025;qtd_aprovada;"430192 BARRA DO RIO AZUL";-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;26
04/2025;qtd_aprovada;"430195 BARRA FUNDA";-;33;-;4234;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4267
04/2025;qtd_aprovada;"430200 BARROS CASSAL";-;6;-;2149;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2176
04/2025;qtd_aprovada;"430205 BENJAMIN CONSTANT DO SUL";-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;106
04/2025;qtd_aprovada;"430210 BENTO GONCALVES";1562;-;252;50130;2250;3943;693;717;82;19;32;-;1867;86;-;1400;59670;318;80;932;546;50;280;37;-;-;167;-;6;-;1;32;-;-;-;-;-;-;103;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125287
04/2025;qtd_aprovada;"430215 BOA VISTA DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;18
04/2025;qtd_aprovada;"430220 BOA VISTA DO BURICA";-;19;-;2153;-;274;38;-;-;-;-;-;20;-;-;-;1669;-;-;-;-;-;-;-;-;-;34;-;1;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4234
04/2025;qtd_aprovada;"430222 BOA VISTA DO CADEADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"430223 BOA VISTA DO INCRA";-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
04/2025;qtd_aprovada;"430225 BOA VISTA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"430230 BOM JESUS";-;62;-;5595;-;391;41;-;-;-;1;-;42;-;-;-;3730;111;-;-;-;-;-;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10053
04/2025;qtd_aprovada;"430235 BOM PRINCIPIO";-;76;1136;9069;-;513;-;-;-;-;-;-;68;-;-;-;11456;-;-;-;-;175;-;-;-;-;173;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22666
04/2025;qtd_aprovada;"430237 BOM PROGRESSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;2
04/2025;qtd_aprovada;"430240 BOM RETIRO DO SUL";-;48;-;5432;-;244;-;-;-;-;-;-;55;-;-;-;5010;-;-;-;-;-;-;-;-;-;118;-;1;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;10960
04/2025;qtd_aprovada;"430245 BOQUEIRAO DO LEAO";-;21;-;1084;-;48;-;-;-;-;-;-;17;-;-;-;1641;-;-;-;-;-;9;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2832
04/2025;qtd_aprovada;"430250 BOSSOROCA";-;27;-;856;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;883
04/2025;qtd_aprovada;"430258 BOZANO";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
04/2025;qtd_aprovada;"430260 BRAGA";-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;37
04/2025;qtd_aprovada;"430265 BROCHIER";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
